Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-05-12,060310,3S KOREA,Stock certificates,"2,260",0,0,"159,388",1.42,"5,750,795",0,0,"400,218,355",1.44
2017-05-12,054620,APS Holdings,Stock certificates,"17,335",0,0,"582,445",2.98,"263,464,000",0,0,"8,916,583,050",2.95
2017-05-12,265520,AP Systems,Stock certificates,"1,292",0,0,"465,910",0.28,"73,626,500",0,0,"26,782,375,600",0.27
2017-05-12,211270,APSI,Stock certificates,0,0,0,"52,274",0.00,0,0,0,"470,193,660",0.00
2017-05-12,032040,C&S ASSET MANAGEMENT,Stock certificates,"9,219",0,0,"327,917",2.81,"21,489,055",0,0,"764,219,060",2.81
2017-05-12,130960,CJ E&M,Stock certificates,"65,610",0,0,"649,412",10.10,"5,479,239,600",0,0,"54,207,477,900",10.11
2017-05-12,035760,CJOS,Stock certificates,160,0,0,"14,007",1.14,"31,736,900",0,0,"2,784,392,300",1.14
2017-05-12,051500,CJ FW,Stock certificates,361,0,0,"27,629",1.31,"13,380,300",0,0,"1,024,459,950",1.31
2017-05-12,058820,CMG Pharmaceutical,Stock certificates,"39,722",0,0,"989,611",4.01,"144,092,155",0,0,"3,604,711,125",4.00
2017-05-12,023460,CNH,Stock certificates,0,0,0,"90,662",0.00,0,0,0,"141,041,500",0.00
2017-05-12,065770,CS,Stock certificates,0,0,0,"47,938",0.00,0,0,0,"82,916,540",0.00
2017-05-12,083660,CSA Cosmic,Stock certificates,"2,632",0,0,"392,820",0.67,"11,069,525",0,0,"1,651,099,680",0.67
2017-05-12,068790,DMS,Stock certificates,"21,594",0,0,"1,403,044",1.54,"217,571,890",0,0,"14,121,960,980",1.54
2017-05-12,241520,DSC Investment,Stock certificates,179,0,0,"1,473,844",0.01,"1,239,830",0,0,"10,217,104,720",0.01
2017-05-12,037370,EG,Stock certificates,0,0,0,"13,145",0.00,0,0,0,"104,924,510",0.00
2017-05-12,079190,EMW,Stock certificates,865,0,0,"163,177",0.53,"2,507,690",0,0,"467,957,540",0.54
2017-05-12,130500,GH Advanced Materials,Stock certificates,0,0,0,"103,270",0.00,0,0,0,"403,972,930",0.00
2017-05-12,032860,GMR Materials,Stock certificates,0,0,0,"447,636",0.00,0,0,0,"361,900,104",0.00
2017-05-12,900290,GRT,Foreign stock certificates,"20,131",0,0,"234,731",8.58,"72,624,415",0,0,"846,246,060",8.58
2017-05-12,083450,GST,Stock certificates,0,0,0,"62,918",0.00,0,0,0,"446,407,520",0.00
2017-05-12,028150,GSHS,Stock certificates,121,0,0,"11,946",1.01,"25,445,000",0,0,"2,524,128,600",1.01
2017-05-12,078150,HB Technology,Stock certificates,"97,200",0,0,"2,454,738",3.96,"573,573,590",0,0,"14,431,175,830",3.97
2017-05-12,036640,HRS,Stock certificates,0,0,0,"78,738",0.00,0,0,0,"308,610,060",0.00
2017-05-12,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"6,625",0.00,0,0,0,"13,823,165",0.00
2017-05-12,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"22,084",0.00,0,0,0,"44,170,415",0.00
2017-05-12,252500,IBKSGMB SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-05-12,095340,ISC,Stock certificates,"15,499",0,0,"232,709",6.66,"363,055,950",0,0,"5,457,419,300",6.65
2017-05-12,099520,ITX-M2M,Stock certificates,0,0,0,"55,051",0.00,0,0,0,"95,088,350",0.00
2017-05-12,067290,JW SHINYAK,Stock certificates,"1,426",0,0,"256,391",0.56,"11,612,630",0,0,"2,092,413,540",0.55
2017-05-12,035900,JYP Ent.,Stock certificates,"17,459",0,0,"257,727",6.77,"121,576,720",0,0,"1,796,312,740",6.77
2017-05-12,024120,KBA,Stock certificates,0,0,0,"24,937",0.00,0,0,0,"201,031,640",0.00
2017-05-12,021320,KCC,Stock certificates,0,0,0,"19,306",0.00,0,0,0,"169,377,410",0.00
2017-05-12,036670,KCI,Stock certificates,0,0,0,"19,708",0.00,0,0,0,"160,836,890",0.00
2017-05-12,044180,KD E&C,Stock certificates,"1,628",0,0,"39,875,349",0.00,"460,537",0,0,"11,275,078,088",0.00
2017-05-12,151860,KG ETS,Stock certificates,0,0,0,"146,824",0.00,0,0,0,"503,807,410",0.00
2017-05-12,046440,KGMBLS,Stock certificates,185,0,0,"127,700",0.14,"1,354,790",0,0,"935,662,120",0.14
2017-05-12,035600,KGINICIS,Stock certificates,227,0,0,"90,825",0.25,"2,622,000",0,0,"1,049,911,600",0.25
2017-05-12,060720,KH VATEC,Stock certificates,"13,188",0,0,"170,971",7.71,"166,077,450",0,0,"2,149,566,000",7.73
2017-05-12,083470,KJ Pretech,Stock certificates,"1,549",0,0,"169,906",0.91,"5,420,350",0,0,"596,200,110",0.91
2017-05-12,122450,KMH,Stock certificates,294,0,0,"20,942",1.40,"2,399,040",0,0,"171,220,890",1.40
2017-05-12,052900,KMH HITECH,Stock certificates,0,0,0,"182,307",0.00,0,0,0,"249,793,850",0.00
2017-05-12,058400,KNN,Stock certificates,0,0,0,"319,290",0.00,0,0,0,"345,011,700",0.00
2017-05-12,114450,KPXLS,Stock certificates,0,0,0,"13,555",0.00,0,0,0,"60,594,830",0.00
2017-05-12,036030,KTH,Stock certificates,0,0,0,"11,298",0.00,0,0,0,"79,181,230",0.00
2017-05-12,060370,KT Submarine,Stock certificates,107,0,0,"157,978",0.07,"533,745",0,0,"787,866,790",0.07
2017-05-12,086960,MDS Tech,Stock certificates,"6,720",0,0,"80,678",8.33,"150,679,150",0,0,"1,809,811,500",8.33
2017-05-12,065150,MP,Stock certificates,0,0,0,"110,561",0.00,0,0,0,"189,763,010",0.00
2017-05-12,160550,NEW,Stock certificates,"3,613",0,0,"284,454",1.27,"33,209,590",0,0,"2,616,222,800",1.27
2017-05-12,104200,NHN BUGS,Stock certificates,0,0,0,"161,601",0.00,0,0,0,"1,931,841,350",0.00
2017-05-12,060250,NHN KCP,Stock certificates,"11,829",0,0,"82,241",14.38,"158,048,700",0,0,"1,099,391,350",14.38
2017-05-12,030190,NICE INFO,Stock certificates,410,0,0,"64,144",0.64,"3,393,920",0,0,"532,076,430",0.64
2017-05-12,024940,PNPOONGNYUN,Stock certificates,0,0,0,"4,370",0.00,0,0,0,"13,770,495",0.00
2017-05-12,091340,S&K,Stock certificates,0,0,0,"100,450",0.00,0,0,0,"452,391,425",0.00
2017-05-12,950110,SBI AXES,Depository receipts,0,0,0,"22,976",0.00,0,0,0,"101,421,565",0.00
2017-05-12,019550,SBI Investment KOREA,Stock certificates,"294,035",0,0,"2,667,312",11.02,"208,494,235",0,0,"1,890,051,235",11.03
2017-05-12,046140,SBS Contents Hub,Stock certificates,6,0,0,"30,500",0.02,"51,360",0,0,"262,989,930",0.02
2017-05-12,036120,SCI,Stock certificates,0,0,0,"56,905",0.00,0,0,0,"66,563,925",0.00
2017-05-12,099220,SDN,Stock certificates,0,0,0,"278,584",0.00,0,0,0,"395,938,280",0.00
2017-05-12,036540,SFASemicon,Stock certificates,"5,687",0,0,"661,134",0.86,"14,032,770",0,0,"1,634,442,425",0.86
2017-05-12,040610,SG&G,Stock certificates,365,0,0,"365,876",0.10,"1,430,800",0,0,"1,433,608,370",0.10
2017-05-12,049470,SGA,Stock certificates,"2,091",0,0,"771,922",0.27,"2,378,830",0,0,"877,265,535",0.27
2017-05-12,184230,SGA Solutions,Stock certificates,"3,410",0,0,"508,628",0.67,"8,894,790",0,0,"1,324,385,930",0.67
2017-05-12,090730,SIMPAC Metal,Stock certificates,0,0,0,"5,813",0.00,0,0,0,"32,923,720",0.00
2017-05-12,207930,SK No.1 SPAC,Stock certificates,0,0,0,"2,477",0.00,0,0,0,"4,979,000",0.00
2017-05-12,232330,SK NO.3 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-05-12,057500,SKC solmics,Stock certificates,"5,859",0,0,"662,287",0.88,"25,736,480",0,0,"2,904,333,395",0.89
2017-05-12,178920,SKPI,Stock certificates,"6,362",0,0,"185,715",3.43,"112,274,700",0,0,"3,273,742,450",3.43
2017-05-12,036490,SK Materials,Stock certificates,"2,802",0,0,"26,998",10.38,"508,984,400",0,0,"4,907,175,800",10.37
2017-05-12,052260,SKbioland,Stock certificates,148,0,0,"24,102",0.61,"2,874,900",0,0,"468,248,050",0.61
2017-05-12,048550,SM C&C,Stock certificates,0,0,0,"289,134",0.00,0,0,0,"623,099,155",0.00
2017-05-12,089230,THE E&M,Stock certificates,548,0,0,"217,881",0.25,"4,438,830",0,0,"1,853,081,280",0.24
2017-05-12,032540,TJ MEDIA,Stock certificates,0,0,0,"111,139",0.00,0,0,0,"601,609,200",0.00
2017-05-12,048770,TPC,Stock certificates,0,0,0,"53,997",0.00,0,0,0,"401,612,590",0.00
2017-05-12,052300,W Holding Company,Stock certificates,0,0,0,"279,158",0.00,0,0,0,"200,224,872",0.00
2017-05-12,040300,YTN,Stock certificates,0,0,0,"20,225",0.00,0,0,0,"51,771,590",0.00
2017-05-12,051390,"YW CO.,LTD",Stock certificates,0,0,0,"29,025",0.00,0,0,0,"119,221,465",0.00
2017-05-12,052220,iMBC,Stock certificates,0,0,0,"22,733",0.00,0,0,0,"88,323,185",0.00
2017-05-12,079940,GABIA,Stock certificates,0,0,0,"33,205",0.00,0,0,0,"208,620,710",0.00
2017-05-12,078890,KAON Media,Stock certificates,"7,219",0,0,"274,692",2.63,"82,240,400",0,0,"3,121,081,700",2.63
2017-05-12,192410,GNI,Stock certificates,0,0,0,"29,031",0.00,0,0,0,"289,941,750",0.00
2017-05-12,024840,KB METAL,Stock certificates,"26,768",0,0,"3,717,653",0.72,"60,587,035",0,0,"8,194,652,265",0.74
2017-05-12,217730,KANGSTEM BIOTECH,Stock certificates,"4,967",0,0,"177,123",2.80,"52,391,750",0,0,"1,852,774,800",2.83
2017-05-12,094480,GalaxiaComms,Stock certificates,205,0,0,"130,189",0.16,"1,063,950",0,0,"670,691,520",0.16
2017-05-12,063080,GAMEVIL,Stock certificates,"1,353",0,0,"289,234",0.47,"82,012,800",0,0,"17,337,867,300",0.47
2017-05-12,039240,K-Steel,Stock certificates,0,0,0,"7,152",0.00,0,0,0,"72,573,950",0.00
2017-05-12,053950,KYUNG NAM PHARM,Stock certificates,0,0,0,"21,623",0.00,0,0,0,"117,290,850",0.00
2017-05-12,011040,KDPharm,Stock certificates,0,0,0,"11,246",0.00,0,0,0,"215,278,200",0.00
2017-05-12,024910,Kyungchang,Stock certificates,0,0,0,"20,976",0.00,0,0,0,"104,160,200",0.00
2017-05-12,089890,KOSES,Stock certificates,0,0,0,"13,859",0.00,0,0,0,"44,042,710",0.00
2017-05-12,049720,KORYOINFO,Stock certificates,0,0,0,"61,204",0.00,0,0,0,"176,039,510",0.00
2017-05-12,014570,KOREAN DRUG,Stock certificates,0,0,0,"71,535",0.00,0,0,0,"510,348,700",0.00
2017-05-12,098460,Koh Young,Stock certificates,251,0,0,"82,158",0.31,"14,616,100",0,0,"4,811,877,000",0.30
2017-05-12,038530,Gold Pacific,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-05-12,206660,Goldenbridge SPAC 2,Stock certificates,0,0,0,"9,375",0.00,0,0,0,"18,890,080",0.00
2017-05-12,219580,Goldenbridge SPAC III,Stock certificates,0,0,0,"2,127",0.00,0,0,0,"4,231,965",0.00
2017-05-12,227950,Goldenbridge SPAC 4,Stock certificates,0,0,0,"3,879",0.00,0,0,0,"7,637,280",0.00
2017-05-12,900280,Golden Century,Foreign stock certificates,160,0,0,"550,880",0.03,"725,600",0,0,"2,536,131,400",0.03
2017-05-12,215000,GOLFZON,Stock certificates,63,0,0,"12,302",0.51,"3,200,400",0,0,"623,233,400",0.51
