Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-08-11,060310,3S KOREA,Stock certificates,"2,343",0,0,"217,358",1.08,"4,548,220",0,0,"419,451,805",1.08
2017-08-11,054620,APS Holdings,Stock certificates,"7,935",0,0,"403,145",1.97,"83,362,850",0,0,"4,205,916,750",1.98
2017-08-11,265520,AP Systems,Stock certificates,"10,432",0,0,"353,173",2.95,"436,332,100",0,0,"14,729,048,150",2.96
2017-08-11,211270,APSI,Stock certificates,0,0,0,"25,226",0.00,0,0,0,"218,409,000",0.00
2017-08-11,032040,C&S ASSET MANAGEMENT,Stock certificates,"21,795",0,0,"131,035",16.63,"39,388,855",0,0,"236,056,720",16.69
2017-08-11,130960,CJ E&M,Stock certificates,"20,617",0,0,"294,893",6.99,"1,430,909,800",0,0,"20,486,694,000",6.98
2017-08-11,035760,CJOS,Stock certificates,"4,847",0,0,"60,677",7.99,"1,061,471,000",0,0,"13,287,095,600",7.99
2017-08-11,051500,CJ FW,Stock certificates,"4,942",0,0,"150,270",3.29,"226,810,650",0,0,"7,011,363,750",3.23
2017-08-11,058820,CMG Pharmaceutical,Stock certificates,"43,527",0,0,"1,997,595",2.18,"161,789,430",0,0,"7,410,187,100",2.18
2017-08-11,023460,CNH,Stock certificates,0,0,0,"160,647",0.00,0,0,0,"232,498,985",0.00
2017-08-11,065770,CS,Stock certificates,0,0,0,"21,576",0.00,0,0,0,"35,609,120",0.00
2017-08-11,083660,CSA Cosmic,Stock certificates,"1,395",0,0,"155,199",0.90,"5,487,185",0,0,"611,619,210",0.90
2017-08-11,068790,DMS,Stock certificates,"8,282",0,0,"537,531",1.54,"73,930,090",0,0,"4,791,836,630",1.54
2017-08-11,241520,DSC Investment,Stock certificates,1,0,0,"330,749",0.00,"4,825",0,0,"1,633,752,575",0.00
2017-08-11,037370,EG,Stock certificates,97,0,0,"14,711",0.66,"680,000",0,0,"103,038,190",0.66
2017-08-11,079190,EMW,Stock certificates,787,0,0,"131,722",0.60,"1,725,360",0,0,"287,386,730",0.60
2017-08-11,130500,GH Advanced Materials,Stock certificates,62,0,0,"46,837",0.13,"212,350",0,0,"159,341,780",0.13
2017-08-11,032860,GMR Materials,Stock certificates,"6,589",0,0,"442,432",1.49,"4,120,846",0,0,"277,361,150",1.49
