Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-12-14,060310,3S KOREA,Stock certificates,74,0,0,"135,270",0.05,"163,595",0,0,"296,770,090",0.06
2018-12-14,054620,APS Holdings,Stock certificates,79,0,0,"43,834",0.18,"338,380",0,0,"186,379,830",0.18
2018-12-14,265520,AP Systems,Stock certificates,"27,308",0,0,"222,044",12.30,"608,784,900",0,0,"4,961,395,650",12.27
2018-12-14,211270,APSI,Stock certificates,0,0,0,"15,472",0.00,0,0,0,"94,181,700",0.00
2018-12-14,035760,CJ ENM,Stock certificates,"2,558",0,0,"42,286",6.05,"542,843,800",0,0,"8,963,797,800",6.06
2018-12-14,051500,CJ FW,Stock certificates,475,0,0,"36,225",1.31,"11,749,900",0,0,"895,922,350",1.31
2018-12-14,058820,CMG Pharmaceutical,Stock certificates,"71,915",0,0,"603,045",11.93,"309,139,450",0,0,"2,603,100,725",11.88
2018-12-14,023460,CNH,Stock certificates,0,0,0,"37,252",0.00,0,0,0,"51,414,920",0.00
2018-12-14,065770,CS,Stock certificates,0,0,0,"27,569",0.00,0,0,0,"51,493,285",0.00
2018-12-14,083660,CSA Cosmic,Stock certificates,"5,588",0,0,"214,093",2.61,"24,075,335",0,0,"915,036,595",2.63
2018-12-14,306620,DB Finance No.6 SPAC,Stock certificates,0,0,0,9,0.00,0,0,0,"18,150",0.00
2018-12-14,045890,DB Lightec,Stock certificates,0,0,0,"1,947,132",0.00,0,0,0,"4,469,846,030",0.00
2018-12-14,068790,DMS,Stock certificates,1,0,0,"53,760",0.00,"4,780",0,0,"256,266,905",0.00
2018-12-14,241520,DSC Investment,Stock certificates,0,0,0,"214,229",0.00,0,0,0,"967,777,420",0.00
2018-12-14,245620,EDGC,Stock certificates,"1,650",0,0,"51,600",3.20,"8,519,960",0,0,"265,925,010",3.20
2018-12-14,037370,EG,Stock certificates,"4,514",0,0,"1,396,389",0.32,"57,837,600",0,0,"18,206,790,400",0.32
2018-12-14,079190,EMW,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-12-14,130500,GH Advanced Materials,Stock certificates,0,0,0,"15,024",0.00,0,0,0,"38,264,340",0.00
2018-12-14,032860,GMR Materials,Stock certificates,240,0,0,"268,532",0.09,"170,743",0,0,"190,107,791",0.09
2018-12-14,900290,GRT,Foreign stock certificates,0,0,0,"122,102",0.00,0,0,0,"237,410,650",0.00
2018-12-14,083450,GST,Stock certificates,0,0,0,"22,049",0.00,0,0,0,"103,560,740",0.00
2018-12-14,028150,GSHS,Stock certificates,206,0,0,"13,062",1.58,"38,916,300",0,0,"2,466,447,900",1.58
2018-12-14,078150,HB Technology,Stock certificates,"79,952",0,0,"3,610,747",2.21,"233,447,410",0,0,"10,590,474,865",2.20
2018-12-14,036640,HRS,Stock certificates,0,0,0,"20,855",0.00,0,0,0,"60,532,225",0.00
2018-12-14,299170,IBKS No.10 SPAC,Stock certificates,0,0,0,269,0.00,0,0,0,"552,825",0.00
2018-12-14,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-12-14,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,"2,102",0.00,0,0,0,"4,341,150",0.00
2018-12-14,276920,IBKS No.7 SPAC,Stock certificates,0,0,0,"4,079",0.00,0,0,0,"9,031,635",0.00
