Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-08-10,060310,3S KOREA,Stock certificates,0,0,0,"192,085",0.00,0,0,0,"606,937,955",0.00
2018-08-10,054620,APS Holdings,Stock certificates,"6,336",0,0,"64,641",9.80,"33,856,410",0,0,"345,819,960",9.79
2018-08-10,265520,AP Systems,Stock certificates,"49,598",0,0,"619,293",8.01,"1,165,799,250",0,0,"14,561,595,200",8.01
2018-08-10,211270,APSI,Stock certificates,100,0,0,"10,028",1.00,"854,000",0,0,"85,471,590",1.00
2018-08-10,032040,C&S ASSET MANAGEMENT,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-08-10,035760,CJ ENM,Stock certificates,"2,747",0,0,"174,271",1.58,"687,569,500",0,0,"44,129,956,900",1.56
2018-08-10,051500,CJ FW,Stock certificates,"2,292",0,0,"46,695",4.91,"69,580,600",0,0,"1,431,865,500",4.86
2018-08-10,058820,CMG Pharmaceutical,Stock certificates,"92,540",0,0,"880,268",10.51,"402,876,970",0,0,"3,830,490,535",10.52
2018-08-10,023460,CNH,Stock certificates,0,0,0,"30,163",0.00,0,0,0,"39,335,835",0.00
2018-08-10,065770,CS,Stock certificates,0,0,0,"22,959",0.00,0,0,0,"52,944,065",0.00
2018-08-10,083660,CSA Cosmic,Stock certificates,745,0,0,"178,295",0.42,"6,927,450",0,0,"1,654,553,510",0.42
2018-08-10,045890,DB Lightec,Stock certificates,0,0,0,"55,480",0.00,0,0,0,"90,730,840",0.00
2018-08-10,068790,DMS,Stock certificates,5,0,0,"65,832",0.01,"33,100",0,0,"434,912,570",0.01
2018-08-10,241520,DSC Investment,Stock certificates,0,0,0,"104,958",0.00,0,0,0,"457,790,735",0.00
2018-08-10,245620,EDGC,Stock certificates,"23,183",0,0,"1,705,026",1.36,"148,120,240",0,0,"10,735,213,950",1.38
2018-08-10,037370,EG,Stock certificates,0,0,0,"10,811",0.00,0,0,0,"89,687,030",0.00
2018-08-10,079190,EMW,Stock certificates,"37,055",0,0,"426,516",8.69,"120,469,150",0,0,"1,388,644,375",8.68
2018-08-10,130500,GH Advanced Materials,Stock certificates,0,0,0,"26,346",0.00,0,0,0,"89,985,585",0.00
2018-08-10,032860,GMR Materials,Stock certificates,"16,721",0,0,"1,967,835",0.85,"13,381,191",0,0,"1,562,923,941",0.86
2018-08-10,900290,GRT,Foreign stock certificates,0,0,0,"151,944",0.00,0,0,0,"352,546,795",0.00
2018-08-10,083450,GST,Stock certificates,206,0,0,"64,961",0.32,"1,421,400",0,0,"441,170,840",0.32
2018-08-10,028150,GSHS,Stock certificates,979,0,0,"12,169",8.05,"193,301,500",0,0,"2,410,734,000",8.02
2018-08-10,078150,HB Technology,Stock certificates,"211,103",0,0,"2,617,588",8.06,"558,455,965",0,0,"6,943,785,505",8.04
2018-08-10,036640,HRS,Stock certificates,0,0,0,"49,720",0.00,0,0,0,"182,308,835",0.00
2018-08-10,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"117,929",0.00,0,0,0,"462,039,525",0.00
2018-08-10,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"18,143",0.00,0,0,0,"39,386,320",0.00
2018-08-10,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-08-10,276920,IBKS No.7 SPAC,Stock certificates,0,0,0,"29,530",0.00,0,0,0,"66,939,640",0.00
2018-08-10,277410,IBKS No.8 SPAC,Stock certificates,0,0,0,"63,848",0.00,0,0,0,"186,345,580",0.00
2018-08-10,297570,IBKS No.9 SPAC,Stock certificates,0,0,0,"9,063",0.00,0,0,0,"21,022,415",0.00
2018-08-10,095340,ISC,Stock certificates,77,0,0,"54,235",0.14,"1,152,000",0,0,"809,742,450",0.14
2018-08-10,099520,ITX-M2M,Stock certificates,0,0,0,"212,357",0.00,0,0,0,"370,989,135",0.00
2018-08-10,950170,JTC,Depository receipts,0,0,0,"232,050",0.00,0,0,0,"2,210,490,740",0.00
2018-08-10,067290,JW SHINYAK,Stock certificates,"6,706",0,0,"231,464",2.90,"52,679,740",0,0,"1,815,195,370",2.90
2018-08-10,035900,JYP Ent.,Stock certificates,"9,128",0,0,"296,267",3.08,"213,898,150",0,0,"6,960,539,650",3.07
2018-08-10,024120,KBA,Stock certificates,0,0,0,"1,366",0.00,0,0,0,"8,756,160",0.00
2018-08-10,021320,KCC,Stock certificates,311,0,0,"155,534",0.20,"2,715,140",0,0,"1,361,285,560",0.20
2018-08-10,036670,KCI,Stock certificates,0,0,0,"17,795",0.00,0,0,0,"168,829,570",0.00
2018-08-10,044180,KD E&C,Stock certificates,"1,000",0,0,"3,865,311",0.03,"127,000",0,0,"490,052,544",0.03
2018-08-10,151860,KG ETS,Stock certificates,637,0,0,"105,380",0.60,"2,442,285",0,0,"405,334,280",0.60
