Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-07-28,060310,3S KOREA,Stock certificates,0,0,0,"168,249",0.00,0,0,0,"339,124,750",0.00
2017-07-28,054620,APS Holdings,Stock certificates,"16,115",0,0,"519,651",3.10,"183,222,350",0,0,"5,907,993,950",3.10
2017-07-28,265520,AP Systems,Stock certificates,"5,975",0,0,"688,105",0.87,"281,792,250",0,0,"31,293,924,100",0.90
2017-07-28,211270,APSI,Stock certificates,0,0,0,"32,174",0.00,0,0,0,"270,823,030",0.00
2017-07-28,032040,C&S ASSET MANAGEMENT,Stock certificates,301,0,0,"68,779",0.44,"594,275",0,0,"135,716,370",0.44
2017-07-28,130960,CJ E&M,Stock certificates,"12,611",0,0,"186,336",6.77,"946,964,200",0,0,"14,031,626,300",6.75
2017-07-28,035760,CJOS,Stock certificates,550,0,0,"40,653",1.35,"105,395,000",0,0,"7,794,998,300",1.35
2017-07-28,051500,CJ FW,Stock certificates,327,0,0,"42,465",0.77,"13,971,500",0,0,"1,815,836,700",0.77
2017-07-28,058820,CMG Pharmaceutical,Stock certificates,"8,707",0,0,"1,190,564",0.73,"31,661,845",0,0,"4,323,083,510",0.73
2017-07-28,023460,CNH,Stock certificates,"1,237",0,0,"200,424",0.62,"1,985,985",0,0,"319,949,810",0.62
2017-07-28,065770,CS,Stock certificates,0,0,0,"15,145",0.00,0,0,0,"25,801,535",0.00
2017-07-28,083660,CSA Cosmic,Stock certificates,405,0,0,"195,393",0.21,"1,812,500",0,0,"885,716,315",0.20
2017-07-28,068790,DMS,Stock certificates,"39,405",0,0,"1,339,012",2.94,"379,554,390",0,0,"12,994,188,520",2.92
2017-07-28,241520,DSC Investment,Stock certificates,0,0,0,"646,111",0.00,0,0,0,"3,725,281,860",0.00
