Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-04-13,060310,3S KOREA,Stock certificates,"3,160",0,0,"53,627",5.89,"7,630,500",0,0,"129,275,020",5.90
2017-04-13,054620,APS Holdings,Stock certificates,73,0,0,"1,653,780",0.00,"1,019,250",0,0,"23,123,281,550",0.00
2017-04-13,265520,AP Systems,Stock certificates,"5,000",0,0,"522,477",0.96,"245,496,000",0,0,"25,690,027,700",0.96
2017-04-13,211270,APSI,Stock certificates,0,0,0,"29,585",0.00,0,0,0,"262,092,800",0.00
2017-04-13,032040,C&S ASSET MANAGEMENT,Stock certificates,"6,051",0,0,"158,401",3.82,"11,487,965",0,0,"300,640,615",3.82
2017-04-13,130960,CJ E&M,Stock certificates,"51,640",0,0,"669,691",7.71,"4,365,131,600",0,0,"56,596,215,600",7.71
2017-04-13,035760,CJOS,Stock certificates,"1,676",0,0,"32,434",5.17,"327,487,100",0,0,"6,325,885,500",5.18
2017-04-13,051500,CJ FW,Stock certificates,"5,002",0,0,"15,920",31.42,"159,674,350",0,0,"507,424,600",31.47
2017-04-13,058820,CMG Pharmaceutical,Stock certificates,"45,647",0,0,"1,411,440",3.23,"169,373,870",0,0,"5,261,336,350",3.22
2017-04-13,023460,CNH,Stock certificates,0,0,0,"126,194",0.00,0,0,0,"190,803,725",0.00
2017-04-13,065770,CS,Stock certificates,0,0,0,"49,201",0.00,0,0,0,"91,457,125",0.00
2017-04-13,083660,CSA Cosmic,Stock certificates,318,0,0,"95,965",0.33,"1,267,085",0,0,"379,953,225",0.33
2017-04-13,068790,DMS,Stock certificates,"14,193",0,0,"239,216",5.93,"154,285,950",0,0,"2,603,442,150",5.93
2017-04-13,241520,DSC Investment,Stock certificates,0,0,0,"1,479,765",0.00,0,0,0,"9,679,416,530",0.00
2017-04-13,037370,EG,Stock certificates,0,0,0,"21,145",0.00,0,0,0,"166,692,930",0.00
2017-04-13,079190,EMW,Stock certificates,64,0,0,"408,595",0.02,"189,600",0,0,"1,189,638,415",0.02
2017-04-13,130500,GH Advanced Materials,Stock certificates,0,0,0,"24,844",0.00,0,0,0,"97,958,035",0.00
2017-04-13,032860,GMR Materials,Stock certificates,"22,798",0,0,"1,065,676",2.14,"14,739,601",0,0,"700,937,208",2.10
2017-04-13,900290,GRT,Foreign stock certificates,"10,472",0,0,"1,109,900",0.94,"42,990,685",0,0,"4,484,781,410",0.96
2017-04-13,083450,GST,Stock certificates,0,0,0,"67,854",0.00,0,0,0,"499,605,890",0.00
2017-04-13,028150,GSHS,Stock certificates,15,0,0,"27,222",0.06,"3,209,200",0,0,"5,777,753,538",0.06
2017-04-13,078150,HB Technology,Stock certificates,"1,905",0,0,"892,641",0.21,"9,596,770",0,0,"4,478,167,115",0.21
2017-04-13,036640,HRS,Stock certificates,727,0,0,"2,109,076",0.03,"3,088,995",0,0,"8,842,216,885",0.03
2017-04-13,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,26,0.00,0,0,0,"52,745",0.00
2017-04-13,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,187,0.00,0,0,0,"381,530",0.00
2017-04-13,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"54,850",0.00,0,0,0,"114,145,930",0.00
2017-04-13,095340,ISC,Stock certificates,"2,071",0,0,"142,888",1.45,"43,882,550",0,0,"3,025,751,000",1.45
2017-04-13,099520,ITX-M2M,Stock certificates,41,0,0,"52,253",0.08,"72,810",0,0,"92,183,885",0.08
2017-04-13,067290,JW SHINYAK,Stock certificates,"1,193",0,0,"606,063",0.20,"9,741,410",0,0,"4,892,151,800",0.20
2017-04-13,035900,JYP Ent.,Stock certificates,"3,251",0,0,"314,914",1.03,"19,816,480",0,0,"1,925,404,670",1.03
2017-04-13,024120,KBA,Stock certificates,0,0,0,"19,677",0.00,0,0,0,"164,078,250",0.00
2017-04-13,021320,KCC,Stock certificates,0,0,0,"16,986",0.00,0,0,0,"137,549,830",0.00
2017-04-13,036670,KCI,Stock certificates,27,0,0,"14,203",0.19,"217,360",0,0,"113,981,200",0.19
2017-04-13,044180,KD E&C,Stock certificates,"3,515",0,0,"16,433,262",0.02,"903,744",0,0,"4,212,087,498",0.02
2017-04-13,151860,KG ETS,Stock certificates,0,0,0,"50,697",0.00,0,0,0,"165,492,680",0.00
2017-04-13,046440,KGMBLS,Stock certificates,0,0,0,"134,290",0.00,0,0,0,"974,241,260",0.00
2017-04-13,035600,KGINICIS,Stock certificates,"30,229",0,0,"116,187",26.02,"339,779,450",0,0,"1,303,765,100",26.06
2017-04-13,060720,KH VATEC,Stock certificates,"7,196",0,0,"83,253",8.64,"98,304,100",0,0,"1,135,698,750",8.66
2017-04-13,083470,KJ Pretech,Stock certificates,"2,179",0,0,"879,734",0.25,"7,424,625",0,0,"2,971,710,025",0.25
2017-04-13,122450,KMH,Stock certificates,0,0,0,"30,878",0.00,0,0,0,"241,922,240",0.00
2017-04-13,052900,KMH HITECH,Stock certificates,"6,402",0,0,"281,468",2.27,"8,789,915",0,0,"385,372,145",2.28
2017-04-13,058400,KNN,Stock certificates,0,0,0,"533,902",0.00,0,0,0,"591,487,500",0.00
2017-04-13,114450,KPXLS,Stock certificates,0,0,0,"41,053",0.00,0,0,0,"179,680,590",0.00
