Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-09-04,060310,3S KOREA,Stock certificates,0,0,0,"193,271",0.00,0,0,0,"586,217,925",0.00
2018-09-04,054620,APS Holdings,Stock certificates,"2,413",0,0,"39,549",6.10,"13,577,320",0,0,"222,047,500",6.11
2018-09-04,265520,AP Systems,Stock certificates,"26,230",0,0,"516,290",5.08,"726,871,300",0,0,"14,277,122,550",5.09
2018-09-04,211270,APSI,Stock certificates,0,0,0,"13,055",0.00,0,0,0,"107,906,210",0.00
2018-09-04,032040,C&S ASSET MANAGEMENT,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-09-04,035760,CJ ENM,Stock certificates,"1,051",0,0,"80,554",1.30,"261,010,400",0,0,"20,069,573,600",1.30
2018-09-04,051500,CJ FW,Stock certificates,844,0,0,"22,538",3.74,"27,100,450",0,0,"730,933,150",3.71
2018-09-04,058820,CMG Pharmaceutical,Stock certificates,"32,646",0,0,"1,719,120",1.90,"169,094,540",0,0,"8,931,632,830",1.89
2018-09-04,023460,CNH,Stock certificates,0,0,0,"26,526",0.00,0,0,0,"36,043,450",0.00
2018-09-04,065770,CS,Stock certificates,0,0,0,"65,112",0.00,0,0,0,"158,145,700",0.00
2018-09-04,083660,CSA Cosmic,Stock certificates,"7,814",0,0,"722,474",1.08,"77,577,990",0,0,"7,127,853,520",1.09
2018-09-04,045890,DB Lightec,Stock certificates,0,0,0,"115,474",0.00,0,0,0,"185,818,055",0.00
2018-09-04,068790,DMS,Stock certificates,260,0,0,"115,809",0.22,"1,772,380",0,0,"788,191,730",0.22
2018-09-04,241520,DSC Investment,Stock certificates,"1,850",0,0,"476,287",0.39,"9,483,940",0,0,"2,449,377,530",0.39
2018-09-04,245620,EDGC,Stock certificates,"22,078",0,0,"2,720,190",0.81,"169,928,880",0,0,"20,700,434,990",0.82
2018-09-04,037370,EG,Stock certificates,0,0,0,"10,513",0.00,0,0,0,"84,664,500",0.00
2018-09-04,079190,EMW,Stock certificates,22,0,0,"329,493",0.01,"65,890",0,0,"986,641,420",0.01
2018-09-04,130500,GH Advanced Materials,Stock certificates,0,0,0,"16,588",0.00,0,0,0,"55,608,125",0.00
2018-09-04,032860,GMR Materials,Stock certificates,0,0,0,"591,932",0.00,0,0,0,"493,091,653",0.00
2018-09-04,900290,GRT,Foreign stock certificates,0,0,0,"185,034",0.00,0,0,0,"459,089,610",0.00
2018-09-04,083450,GST,Stock certificates,0,0,0,"45,972",0.00,0,0,0,"293,492,260",0.00
2018-09-04,028150,GSHS,Stock certificates,163,0,0,"11,896",1.37,"32,744,800",0,0,"2,400,218,100",1.36
2018-09-04,078150,HB Technology,Stock certificates,"4,004",0,0,"3,989,785",0.10,"12,902,045",0,0,"12,731,268,805",0.10
2018-09-04,036640,HRS,Stock certificates,0,0,0,"50,067",0.00,0,0,0,"174,194,980",0.00
2018-09-04,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"908,417",0.00,0,0,0,"8,919,703,890",0.00
2018-09-04,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"126,291",0.00,0,0,0,"288,064,505",0.00
2018-09-04,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-09-04,276920,IBKS No.7 SPAC,Stock certificates,0,0,0,"1,380,018",0.00,0,0,0,"3,591,787,455",0.00
