Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-09-13,060310,3S KOREA,Stock certificates,33,0,0,"94,125",0.04,"69,495",0,0,"198,628,890",0.03
2017-09-13,054620,APS Holdings,Stock certificates,"3,740",0,0,"193,839",1.93,"37,882,200",0,0,"1,963,681,350",1.93
2017-09-13,265520,AP Systems,Stock certificates,"7,956",0,0,"134,158",5.93,"316,792,300",0,0,"5,344,598,050",5.93
2017-09-13,211270,APSI,Stock certificates,0,0,0,"9,548",0.00,0,0,0,"79,739,230",0.00
2017-09-13,032040,C&S ASSET MANAGEMENT,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-09-13,130960,CJ E&M,Stock certificates,"5,368",0,0,"109,834",4.89,"417,735,100",0,0,"8,542,507,200",4.89
2017-09-13,035760,CJOS,Stock certificates,"2,783",0,0,"23,315",11.94,"577,472,900",0,0,"4,847,219,297",11.91
2017-09-13,051500,CJ FW,Stock certificates,"10,526",0,0,"24,119",43.64,"404,887,750",0,0,"931,115,100",43.48
2017-09-13,058820,CMG Pharmaceutical,Stock certificates,"94,467",0,0,"1,872,765",5.04,"345,853,070",0,0,"6,863,917,130",5.04
2017-09-13,023460,CNH,Stock certificates,0,0,0,"83,112",0.00,0,0,0,"123,656,480",0.00
2017-09-13,065770,CS,Stock certificates,0,0,0,"22,617",0.00,0,0,0,"36,071,390",0.00
2017-09-13,083660,CSA Cosmic,Stock certificates,"1,667",0,0,"65,118",2.56,"6,051,140",0,0,"236,110,530",2.56
2017-09-13,068790,DMS,Stock certificates,"7,076",0,0,"330,635",2.14,"62,945,630",0,0,"2,950,524,210",2.13
2017-09-13,241520,DSC Investment,Stock certificates,452,0,0,"229,233",0.20,"2,237,635",0,0,"1,137,404,550",0.20
2017-09-13,037370,EG,Stock certificates,0,0,0,"1,306,735",0.00,0,0,0,"11,046,281,130",0.00
2017-09-13,079190,EMW,Stock certificates,552,0,0,"259,708",0.21,"1,311,090",0,0,"620,591,480",0.21
2017-09-13,130500,GH Advanced Materials,Stock certificates,0,0,0,"31,253",0.00,0,0,0,"100,977,385",0.00
2017-09-13,032860,GMR Materials,Stock certificates,0,0,0,"333,975",0.00,0,0,0,"200,429,663",0.00
2017-09-13,900290,GRT,Foreign stock certificates,"4,731",0,0,"136,368",3.47,"18,864,900",0,0,"550,168,910",3.43
2017-09-13,083450,GST,Stock certificates,0,0,0,"356,408",0.00,0,0,0,"3,631,397,020",0.00
2017-09-13,028150,GSHS,Stock certificates,834,0,0,"10,065",8.29,"176,072,300",0,0,"2,126,360,200",8.28
2017-09-13,078150,HB Technology,Stock certificates,"26,860",0,0,"1,954,188",1.37,"126,842,450",0,0,"9,274,459,475",1.37
2017-09-13,036640,HRS,Stock certificates,"2,487",0,0,"80,272",3.10,"10,687,260",0,0,"343,976,015",3.11
2017-09-13,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"43,193",0.00,0,0,0,"86,814,020",0.00
2017-09-13,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"64,715",0.00,0,0,0,"130,397,910",0.00
2017-09-13,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,"3,995",0.00,0,0,0,"8,032,995",0.00
2017-09-13,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"108,877",0.00,0,0,0,"227,303,525",0.00
2017-09-13,095340,ISC,Stock certificates,"3,597",0,0,"116,511",3.09,"93,002,350",0,0,"3,016,001,650",3.08
2017-09-13,099520,ITX-M2M,Stock certificates,"6,692",0,0,"1,866,889",0.36,"9,216,755",0,0,"2,549,535,705",0.36
2017-09-13,067290,JW SHINYAK,Stock certificates,"9,490",0,0,"308,981",3.07,"65,478,130",0,0,"2,127,473,940",3.08
2017-09-13,035900,JYP Ent.,Stock certificates,104,0,0,"1,411,902",0.01,"955,880",0,0,"12,901,619,770",0.01
2017-09-13,024120,KBA,Stock certificates,0,0,0,"7,687",0.00,0,0,0,"52,970,180",0.00
2017-09-13,021320,KCC,Stock certificates,28,0,0,"39,331",0.07,"266,210",0,0,"373,554,620",0.07
2017-09-13,036670,KCI,Stock certificates,322,0,0,"30,518",1.06,"2,206,360",0,0,"209,072,900",1.06
2017-09-13,044180,KD E&C,Stock certificates,"23,227",0,0,"16,157,877",0.14,"4,482,393",0,0,"3,089,316,056",0.15
2017-09-13,151860,KG ETS,Stock certificates,44,0,0,"438,308",0.01,"190,560",0,0,"1,899,734,225",0.01
2017-09-13,046440,KGMBLS,Stock certificates,"3,356",0,0,"97,098",3.46,"23,951,490",0,0,"692,351,380",3.46
2017-09-13,035600,KGINICIS,Stock certificates,"7,454",0,0,"156,911",4.75,"90,893,950",0,0,"1,913,706,750",4.75
2017-09-13,060720,KH VATEC,Stock certificates,"49,191",0,0,"645,580",7.62,"512,414,650",0,0,"6,786,094,650",7.55
2017-09-13,083470,KJ Pretech,Stock certificates,227,0,0,"226,731",0.10,"557,100",0,0,"557,107,405",0.10
2017-09-13,122450,KMH,Stock certificates,0,0,0,"44,755",0.00,0,0,0,"420,532,280",0.00
2017-09-13,052900,KMH HITECH,Stock certificates,0,0,0,"110,289",0.00,0,0,0,"129,320,075",0.00
2017-09-13,058400,KNN,Stock certificates,0,0,0,"94,959",0.00,0,0,0,"94,989,080",0.00
2017-09-13,114450,KPXLS,Stock certificates,0,0,0,"9,422",0.00,0,0,0,"41,305,115",0.00
2017-09-13,036030,KTH,Stock certificates,153,0,0,"15,646",0.98,"922,270",0,0,"94,599,160",0.97
2017-09-13,060370,KT Submarine,Stock certificates,751,0,0,"79,741",0.94,"3,481,270",0,0,"368,369,395",0.95
2017-09-13,086960,MDS Tech,Stock certificates,"1,366",0,0,"48,181",2.84,"26,141,200",0,0,"917,065,750",2.85
2017-09-13,065150,MP,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-09-13,219550,MPHK,Stock certificates,288,0,0,"104,763",0.27,"672,665",0,0,"245,516,135",0.27
2017-09-13,160550,NEW,Stock certificates,"9,788",0,0,"195,060",5.02,"65,203,640",0,0,"1,311,157,140",4.97
2017-09-13,104200,NHN BUGS,Stock certificates,0,0,0,"23,678",0.00,0,0,0,"241,853,450",0.00
2017-09-13,060250,NHN KCP,Stock certificates,"5,005",0,0,"530,974",0.94,"93,395,100",0,0,"9,782,328,300",0.95
2017-09-13,030190,NICE INFO,Stock certificates,"1,275",0,0,"160,227",0.80,"9,746,430",0,0,"1,220,894,060",0.80
2017-09-13,024940,PNPOONGNYUN,Stock certificates,0,0,0,"11,781",0.00,0,0,0,"33,230,590",0.00
2017-09-13,218410,RFHIC,Stock certificates,0,0,0,"595,299",0.00,0,0,0,"1,099,311,490",0.00
2017-09-13,091340,S&K,Stock certificates,"1,216",0,0,"303,488",0.40,"6,368,060",0,0,"1,558,267,640",0.41
2017-09-13,019550,SBI Investment KOREA,Stock certificates,"32,372",0,0,"458,692",7.06,"19,982,989",0,0,"283,213,031",7.06
2017-09-13,950110,SBI FinTech Solutions,Depository receipts,7,0,0,"35,492",0.02,"42,000",0,0,"210,343,030",0.02
