Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-09-04,060310,3S KOREA,Stock certificates,0,0,0,"121,662",0.00,0,0,0,"250,824,775",0.00
2017-09-04,054620,APS Holdings,Stock certificates,50,0,0,"154,723",0.03,"528,050",0,0,"1,623,923,050",0.03
2017-09-04,265520,AP Systems,Stock certificates,108,0,0,"137,654",0.08,"4,657,900",0,0,"5,894,750,700",0.08
2017-09-04,211270,APSI,Stock certificates,0,0,0,"13,767",0.00,0,0,0,"117,763,280",0.00
2017-09-04,032040,C&S ASSET MANAGEMENT,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-09-04,130960,CJ E&M,Stock certificates,"1,408",0,0,"123,831",1.14,"105,672,400",0,0,"9,263,449,700",1.14
2017-09-04,035760,CJOS,Stock certificates,"2,903",0,0,"16,459",17.64,"616,391,200",0,0,"3,494,410,000",17.64
2017-09-04,051500,CJ FW,Stock certificates,"10,759",0,0,"38,989",27.59,"435,566,350",0,0,"1,579,637,450",27.57
2017-09-04,058820,CMG Pharmaceutical,Stock certificates,"16,038",0,0,"1,660,984",0.97,"59,345,720",0,0,"6,138,378,025",0.97
2017-09-04,023460,CNH,Stock certificates,0,0,0,"165,788",0.00,0,0,0,"248,994,810",0.00
2017-09-04,065770,CS,Stock certificates,0,0,0,"17,511",0.00,0,0,0,"28,016,000",0.00
2017-09-04,083660,CSA Cosmic,Stock certificates,"1,178",0,0,"103,444",1.14,"4,601,195",0,0,"401,451,635",1.15
2017-09-04,068790,DMS,Stock certificates,"7,336",0,0,"292,721",2.51,"66,378,120",0,0,"2,640,124,950",2.51
2017-09-04,241520,DSC Investment,Stock certificates,"13,070",0,0,"268,346",4.87,"66,367,800",0,0,"1,348,617,400",4.92
2017-09-04,037370,EG,Stock certificates,0,0,0,"20,803",0.00,0,0,0,"139,720,710",0.00
2017-09-04,079190,EMW,Stock certificates,0,0,0,"50,130",0.00,0,0,0,"120,231,405",0.00
2017-09-04,130500,GH Advanced Materials,Stock certificates,0,0,0,"17,288",0.00,0,0,0,"58,800,210",0.00
2017-09-04,032860,GMR Materials,Stock certificates,0,0,0,"377,381",0.00,0,0,0,"235,128,462",0.00
2017-09-04,900290,GRT,Foreign stock certificates,"2,302",0,0,"1,395,745",0.16,"9,944,640",0,0,"5,924,735,040",0.17
2017-09-04,083450,GST,Stock certificates,0,0,0,"456,266",0.00,0,0,0,"4,324,560,970",0.00
2017-09-04,028150,GSHS,Stock certificates,500,0,0,"5,151",9.71,"107,241,400",0,0,"1,103,676,700",9.72
2017-09-04,078150,HB Technology,Stock certificates,"27,090",0,0,"879,391",3.08,"120,864,230",0,0,"3,925,708,015",3.08
2017-09-04,036640,HRS,Stock certificates,"25,398",0,0,"1,572,573",1.62,"113,171,875",0,0,"7,299,640,155",1.55
2017-09-04,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-09-04,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"17,934",0.00,0,0,0,"36,639,900",0.00
2017-09-04,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,"5,486",0.00,0,0,0,"11,062,090",0.00
2017-09-04,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"1,566,839",0.00,0,0,0,"3,483,792,680",0.00
2017-09-04,095340,ISC,Stock certificates,319,0,0,"77,932",0.41,"7,608,150",0,0,"1,855,166,750",0.41
2017-09-04,099520,ITX-M2M,Stock certificates,0,0,0,"25,288",0.00,0,0,0,"30,972,745",0.00
2017-09-04,067290,JW SHINYAK,Stock certificates,94,0,0,"189,040",0.05,"686,700",0,0,"1,376,678,350",0.05
2017-09-04,035900,JYP Ent.,Stock certificates,"24,860",0,0,"456,552",5.45,"207,197,630",0,0,"3,797,666,530",5.46
2017-09-04,024120,KBA,Stock certificates,0,0,0,"13,289",0.00,0,0,0,"92,218,370",0.00
2017-09-04,021320,KCC,Stock certificates,280,0,0,"48,237",0.58,"2,727,200",0,0,"476,924,560",0.57
2017-09-04,036670,KCI,Stock certificates,0,0,0,"13,583",0.00,0,0,0,"93,395,070",0.00
2017-09-04,044180,KD E&C,Stock certificates,"3,790",0,0,"8,720,988",0.04,"782,887",0,0,"1,808,991,303",0.04
2017-09-04,151860,KG ETS,Stock certificates,"5,283",0,0,"223,621",2.36,"21,665,190",0,0,"913,308,020",2.37
2017-09-04,046440,KGMBLS,Stock certificates,"4,310",0,0,"148,489",2.90,"31,441,700",0,0,"1,081,473,140",2.91
2017-09-04,035600,KGINICIS,Stock certificates,"3,687",0,0,"274,407",1.34,"45,381,900",0,0,"3,361,065,850",1.35
2017-09-04,060720,KH VATEC,Stock certificates,"32,803",0,0,"425,417",7.71,"346,824,500",0,0,"4,485,628,250",7.73
2017-09-04,083470,KJ Pretech,Stock certificates,"2,804",0,0,"261,626",1.07,"7,267,415",0,0,"675,298,265",1.08
2017-09-04,122450,KMH,Stock certificates,0,0,0,"72,429",0.00,0,0,0,"692,416,190",0.00
2017-09-04,052900,KMH HITECH,Stock certificates,0,0,0,"246,958",0.00,0,0,0,"291,574,470",0.00
2017-09-04,058400,KNN,Stock certificates,"4,650",0,0,"295,722",1.57,"4,774,235",0,0,"301,459,630",1.58
2017-09-04,114450,KPXLS,Stock certificates,0,0,0,"33,493",0.00,0,0,0,"146,753,195",0.00
2017-09-04,036030,KTH,Stock certificates,0,0,0,"10,257",0.00,0,0,0,"61,586,630",0.00
