Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-03-23,060310,3S KOREA,Stock certificates,"1,775",0,0,"98,424",1.80,"4,221,925",0,0,"232,920,170",1.81
2017-03-23,054620,AP Systems,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-03-23,211270,APSI,Stock certificates,0,0,0,"21,753",0.00,0,0,0,"190,196,020",0.00
2017-03-23,032040,C&S ASSET MANAGEMENT,Stock certificates,"2,611",0,0,"173,463",1.51,"5,685,740",0,0,"372,691,330",1.53
2017-03-23,130960,CJ E&M,Stock certificates,"13,559",0,0,"631,637",2.15,"1,171,197,700",0,0,"54,412,713,500",2.15
2017-03-23,035760,CJOS,Stock certificates,872,0,0,"18,851",4.63,"169,677,000",0,0,"3,674,116,100",4.62
2017-03-23,051500,CJ FW,Stock certificates,"1,924",0,0,"17,118",11.24,"62,606,350",0,0,"554,726,350",11.29
2017-03-23,058820,CMG Pharmaceutical,Stock certificates,"41,906",0,0,"1,100,101",3.81,"145,530,800",0,0,"3,811,119,765",3.82
2017-03-23,023460,CNH,Stock certificates,0,0,0,"31,983",0.00,0,0,0,"47,459,595",0.00
2017-03-23,065770,CS,Stock certificates,978,0,0,"49,647",1.97,"1,868,250",0,0,"94,459,810",1.98
2017-03-23,083660,CSA Cosmic,Stock certificates,"1,941",0,0,"328,274",0.59,"7,709,255",0,0,"1,310,931,785",0.59
2017-03-23,068790,DMS,Stock certificates,"15,565",0,0,"261,845",5.94,"160,289,250",0,0,"2,692,616,950",5.95
2017-03-23,241520,DSC Investment,Stock certificates,960,0,0,"3,427,268",0.03,"7,622,400",0,0,"26,649,351,570",0.03
2017-03-23,037370,EG,Stock certificates,191,0,0,"34,438",0.55,"1,512,720",0,0,"271,645,620",0.56
2017-03-23,079190,EMW,Stock certificates,125,0,0,"92,491",0.14,"323,125",0,0,"240,011,330",0.13
2017-03-23,130500,GH Advanced Materials,Stock certificates,10,0,0,"19,835",0.05,"38,750",0,0,"77,206,040",0.05
2017-03-23,13050017,GH Advanced Materials 4R,Subscription right certificates,0,0,0,"110,613",0.00,0,0,0,"67,247,343",0.00
2017-03-23,032860,GMR Materials,Stock certificates,"2,491",0,0,"1,154,216",0.22,"1,768,389",0,0,"819,037,437",0.22
2017-03-23,900290,GRT,Foreign stock certificates,0,0,0,"463,873",0.00,0,0,0,"1,891,122,285",0.00
2017-03-23,083450,GST,Stock certificates,0,0,0,"70,348",0.00,0,0,0,"474,990,840",0.00
2017-03-23,028150,GSHS,Stock certificates,169,0,0,"5,191",3.26,"35,984,800",0,0,"1,104,839,200",3.26
2017-03-23,078150,HB Technology,Stock certificates,"109,960",0,0,"1,166,318",9.43,"458,891,910",0,0,"4,881,723,485",9.40
2017-03-23,036640,HRS,Stock certificates,0,0,0,"61,683",0.00,0,0,0,"228,999,100",0.00
2017-03-23,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"19,827",0.00,0,0,0,"40,146,195",0.00
2017-03-23,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"11,994",0.00,0,0,0,"24,365,885",0.00
2017-03-23,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"8,018",0.00,0,0,0,"16,247,670",0.00
2017-03-23,095340,ISC,Stock certificates,"12,255",0,0,"262,204",4.67,"231,544,650",0,0,"4,967,230,700",4.66
2017-03-23,099520,ITX-M2M,Stock certificates,674,0,0,"38,862",1.73,"1,423,790",0,0,"81,192,510",1.75
2017-03-23,067290,JW SHINYAK,Stock certificates,"8,508",0,0,"313,069",2.72,"62,165,870",0,0,"2,297,203,160",2.71
2017-03-23,035900,JYP Ent.,Stock certificates,"2,869",0,0,"243,290",1.18,"15,646,050",0,0,"1,303,705,910",1.20
2017-03-23,024120,KBA,Stock certificates,0,0,0,"15,674",0.00,0,0,0,"129,305,190",0.00
2017-03-23,021320,KCC,Stock certificates,99,0,0,"36,720",0.27,"792,990",0,0,"293,951,280",0.27
2017-03-23,036670,KCI,Stock certificates,"2,120",0,0,"10,801",19.63,"16,939,640",0,0,"86,249,810",19.64
2017-03-23,044180,KD E&C,Stock certificates,"358,036",0,0,"98,098,844",0.36,"124,187,665",0,0,"32,650,664,097",0.38
2017-03-23,151860,KG ETS,Stock certificates,6,0,0,"57,126",0.01,"19,650",0,0,"187,823,390",0.01
2017-03-23,046440,KGMBLS,Stock certificates,"7,608",0,0,"67,984",11.19,"52,688,650",0,0,"469,972,240",11.21
2017-03-23,035600,KGINICIS,Stock certificates,"2,937",0,0,"256,984",1.14,"33,555,050",0,0,"2,956,606,300",1.13
2017-03-23,060720,KH VATEC,Stock certificates,"18,136",0,0,"129,146",14.04,"268,355,500",0,0,"1,911,438,150",14.04
2017-03-23,083470,KJ Pretech,Stock certificates,"5,023",0,0,"803,765",0.62,"18,045,585",0,0,"2,940,501,290",0.61
2017-03-23,122450,KMH,Stock certificates,0,0,0,"67,982",0.00,0,0,0,"545,210,190",0.00
2017-03-23,052900,KMH HITECH,Stock certificates,"1,523",0,0,"548,626",0.28,"1,974,945",0,0,"715,714,870",0.28
2017-03-23,058400,KNN,Stock certificates,0,0,0,"3,189,498",0.00,0,0,0,"4,094,593,110",0.00
2017-03-23,114450,KPXLS,Stock certificates,0,0,0,"6,990",0.00,0,0,0,"28,911,085",0.00
2017-03-23,036030,KTH,Stock certificates,0,0,0,"22,200",0.00,0,0,0,"155,343,890",0.00
2017-03-23,043610,KT Music,Stock certificates,729,0,0,"276,500",0.26,"3,050,250",0,0,"1,154,309,185",0.26
2017-03-23,060370,KT Submarine,Stock certificates,"11,007",0,0,"3,371,906",0.33,"59,591,270",0,0,"17,489,671,250",0.34
2017-03-23,086960,MDS Tech,Stock certificates,575,0,0,"69,957",0.82,"12,412,000",0,0,"1,510,356,250",0.82
2017-03-23,065150,MPK,Stock certificates,"26,862",0,0,"245,830",10.93,"50,072,790",0,0,"457,528,960",10.94
2017-03-23,160550,NEW,Stock certificates,"4,079",0,0,"92,614",4.40,"32,958,380",0,0,"747,589,870",4.41
2017-03-23,060250,NHN KCP,Stock certificates,"1,507",0,0,"128,909",1.17,"19,810,800",0,0,"1,688,502,250",1.17
2017-03-23,030190,NICE INFO,Stock certificates,0,0,0,"99,776",0.00,0,0,0,"757,118,190",0.00
2017-03-23,024940,PNPOONGNYUN,Stock certificates,0,0,0,"23,704",0.00,0,0,0,"78,623,800",0.00
2017-03-23,091340,S&K,Stock certificates,360,0,0,"143,030",0.25,"1,506,150",0,0,"600,406,675",0.25
2017-03-23,950110,SBI AXES,Depository receipts,0,0,0,"13,568",0.00,0,0,0,"52,935,505",0.00
2017-03-23,019550,SBI Investment KOREA,Stock certificates,"75,037",0,0,"12,375,316",0.61,"54,360,093",0,0,"8,939,727,878",0.61
2017-03-23,046140,SBS Contents Hub,Stock certificates,0,0,0,"11,231",0.00,0,0,0,"88,183,230",0.00
2017-03-23,036120,SCI,Stock certificates,0,0,0,"572,987",0.00,0,0,0,"600,336,055",0.00
2017-03-23,099220,SDN,Stock certificates,"33,603",0,0,"322,184",10.43,"45,619,670",0,0,"436,822,665",10.44
2017-03-23,036540,SFASemicon,Stock certificates,"4,143",0,0,"610,843",0.68,"9,606,060",0,0,"1,402,725,175",0.68
2017-03-23,040610,SG&G,Stock certificates,"13,788",0,0,"1,363,194",1.01,"56,541,735",0,0,"5,623,944,460",1.01
2017-03-23,049470,SGA,Stock certificates,"25,321",0,0,"2,727,521",0.93,"31,623,465",0,0,"3,320,987,130",0.95
2017-03-23,184230,SGA Solutions,Stock certificates,0,0,0,"3,325,415",0.00,0,0,0,"10,090,804,445",0.00
2017-03-23,090730,SIMPAC METALLOY,Stock certificates,2,0,0,"3,337",0.06,"11,050",0,0,"18,220,460",0.06
2017-03-23,207930,SK No.1 SPAC,Stock certificates,0,0,0,"2,445,626",0.00,0,0,0,"5,032,198,205",0.00
2017-03-23,232330,SK NO.3 SPAC,Stock certificates,0,0,0,"4,648,286",0.00,0,0,0,"10,371,962,275",0.00
2017-03-23,057500,SKC solmics,Stock certificates,3,0,0,"641,138",0.00,"11,420",0,0,"2,430,010,475",0.00
2017-03-23,178920,SKPI,Stock certificates,"4,040",0,0,"204,294",1.98,"60,525,400",0,0,"3,051,835,400",1.98
2017-03-23,036490,SK Materials,Stock certificates,"13,578",0,0,"232,384",5.84,"2,135,590,000",0,0,"36,432,039,328",5.86
2017-03-23,052260,SKbioland,Stock certificates,842,0,0,"30,153",2.79,"13,757,250",0,0,"492,207,050",2.80
2017-03-23,048550,SM C&C,Stock certificates,"4,292",0,0,"172,415",2.49,"9,002,165",0,0,"359,252,465",2.51
2017-03-23,089230,THE E&M,Stock certificates,432,0,0,"22,696",1.90,"2,387,650",0,0,"126,419,140",1.89
2017-03-23,032540,TJ MEDIA,Stock certificates,0,0,0,"33,428",0.00,0,0,0,"157,864,390",0.00
2017-03-23,048770,TPC,Stock certificates,"3,038",0,0,"670,797",0.45,"25,720,890",0,0,"5,625,036,750",0.46
2017-03-23,052300,W Holding Company,Stock certificates,"1,795",0,0,"437,332",0.41,"1,140,451",0,0,"277,141,664",0.41
