Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-07-07,060310,3S KOREA,Stock certificates,0,0,0,"59,803",0.00,0,0,0,"138,050,310",0.00
2017-07-07,054620,APS Holdings,Stock certificates,"9,748",0,0,"130,184",7.49,"115,579,300",0,0,"1,540,845,250",7.50
2017-07-07,265520,AP Systems,Stock certificates,"5,873",0,0,"188,870",3.11,"279,181,700",0,0,"8,922,512,100",3.13
2017-07-07,211270,APSI,Stock certificates,0,0,0,"13,674",0.00,0,0,0,"114,738,050",0.00
2017-07-07,032040,C&S ASSET MANAGEMENT,Stock certificates,804,0,0,"38,627",2.08,"1,696,260",0,0,"81,025,815",2.09
2017-07-07,130960,CJ E&M,Stock certificates,"2,233",0,0,"187,562",1.19,"172,871,200",0,0,"14,538,537,700",1.19
2017-07-07,035760,CJOS,Stock certificates,892,0,0,"10,129",8.81,"168,183,700",0,0,"1,908,947,800",8.81
2017-07-07,051500,CJ FW,Stock certificates,"4,638",0,0,"14,670",31.62,"187,237,900",0,0,"592,121,600",31.62
2017-07-07,058820,CMG Pharmaceutical,Stock certificates,"42,044",0,0,"2,187,964",1.92,"146,284,405",0,0,"7,559,785,365",1.94
2017-07-07,023460,CNH,Stock certificates,0,0,0,"809,001",0.00,0,0,0,"1,391,689,395",0.00
2017-07-07,065770,CS,Stock certificates,0,0,0,"36,636",0.00,0,0,0,"58,422,960",0.00
2017-07-07,083660,CSA Cosmic,Stock certificates,"2,347",0,0,"345,392",0.68,"11,829,760",0,0,"1,738,805,625",0.68
2017-07-07,068790,DMS,Stock certificates,"3,500",0,0,"304,424",1.15,"33,896,760",0,0,"2,968,732,170",1.14
2017-07-07,241520,DSC Investment,Stock certificates,0,0,0,"500,274",0.00,0,0,0,"3,050,258,700",0.00
2017-07-07,037370,EG,Stock certificates,0,0,0,"17,252",0.00,0,0,0,"134,374,400",0.00
2017-07-07,079190,EMW,Stock certificates,876,0,0,"55,299",1.58,"2,352,375",0,0,"147,118,050",1.60
2017-07-07,130500,GH Advanced Materials,Stock certificates,0,0,0,"70,855",0.00,0,0,0,"260,967,400",0.00
2017-07-07,032860,GMR Materials,Stock certificates,0,0,0,"392,103",0.00,0,0,0,"267,603,338",0.00
2017-07-07,900290,GRT,Foreign stock certificates,0,0,0,"190,311",0.00,0,0,0,"689,694,635",0.00
2017-07-07,083450,GST,Stock certificates,250,0,0,"45,768",0.55,"2,009,730",0,0,"365,097,530",0.55
2017-07-07,028150,GSHS,Stock certificates,151,0,0,"7,386",2.04,"34,235,600",0,0,"1,646,530,100",2.08
2017-07-07,078150,HB Technology,Stock certificates,"46,532",0,0,"3,861,313",1.21,"241,599,990",0,0,"19,907,790,965",1.21
2017-07-07,036640,HRS,Stock certificates,19,0,0,"71,875",0.03,"78,005",0,0,"294,540,115",0.03
2017-07-07,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-07,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"77,322",0.00,0,0,0,"155,765,515",0.00
2017-07-07,264850,IBKS No.6 SPAC,Stock certificates,0,0,0,"257,654",0.00,0,0,0,"515,304,305",0.00
2017-07-07,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"1,897,117",0.00,0,0,0,"4,527,470,615",0.00
2017-07-07,095340,ISC,Stock certificates,"1,969",0,0,"56,269",3.50,"45,374,650",0,0,"1,300,944,700",3.49
2017-07-07,099520,ITX-M2M,Stock certificates,0,0,0,"37,582",0.00,0,0,0,"56,294,320",0.00
2017-07-07,067290,JW SHINYAK,Stock certificates,"2,891",0,0,"84,541",3.42,"22,060,070",0,0,"644,430,950",3.42
