Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-02-27,060310,3S KOREA,Stock certificates,"10,439",0,0,"155,017",6.73,"21,986,875",0,0,"327,592,120",6.71
2018-02-27,054620,APS Holdings,Stock certificates,0,0,0,"162,296",0.00,0,0,0,"1,430,616,010",0.00
2018-02-27,265520,AP Systems,Stock certificates,"19,948",0,0,"140,059",14.24,"655,187,250",0,0,"4,605,413,250",14.23
2018-02-27,211270,APSI,Stock certificates,38,0,0,"33,695",0.11,"325,140",0,0,"289,388,680",0.11
2018-02-27,032040,C&S ASSET MANAGEMENT,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2018-02-27,130960,CJ E&M,Stock certificates,"5,291",0,0,"232,880",2.27,"456,067,100",0,0,"20,151,331,000",2.26
2018-02-27,035760,CJOS,Stock certificates,11,0,0,"55,967",0.02,"2,324,800",0,0,"11,741,959,400",0.02
2018-02-27,051500,CJ FW,Stock certificates,414,0,0,"17,372",2.38,"15,528,650",0,0,"649,715,000",2.39
2018-02-27,058820,CMG Pharmaceutical,Stock certificates,"436,605",0,0,"4,859,523",8.98,"3,259,102,890",0,0,"36,450,997,280",8.94
2018-02-27,023460,CNH,Stock certificates,0,0,0,"31,422",0.00,0,0,0,"41,634,745",0.00
2018-02-27,065770,CS,Stock certificates,"3,545",0,0,"74,598",4.75,"8,264,950",0,0,"173,664,490",4.76
2018-02-27,083660,CSA Cosmic,Stock certificates,"1,764",0,0,"223,931",0.79,"7,016,920",0,0,"902,344,750",0.78
2018-02-27,045890,DB Lightec,Stock certificates,0,0,0,"120,503",0.00,0,0,0,"208,374,840",0.00
2018-02-27,068790,DMS,Stock certificates,978,0,0,"109,711",0.89,"7,339,610",0,0,"821,729,330",0.89
2018-02-27,241520,DSC Investment,Stock certificates,"1,504",0,0,"398,236",0.38,"9,900,350",0,0,"2,629,012,190",0.38
2018-02-27,037370,EG,Stock certificates,153,0,0,"39,894",0.38,"1,685,700",0,0,"438,263,700",0.38
2018-02-27,079190,EMW,Stock certificates,"32,814",0,0,"705,603",4.65,"180,175,740",0,0,"3,877,956,370",4.65
2018-02-27,130500,GH Advanced Materials,Stock certificates,573,0,0,"785,003",0.07,"2,604,205",0,0,"3,524,050,360",0.07
2018-02-27,032860,GMR Materials,Stock certificates,0,0,0,"340,787",0.00,0,0,0,"195,946,546",0.00
