Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-03-16,060310,3S KOREA,Stock certificates,1,0,0,"109,502",0.00,"2,445",0,0,"264,169,965",0.00
2017-03-16,054620,AP Systems,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-03-16,211270,APSI,Stock certificates,0,0,0,"33,286",0.00,0,0,0,"289,134,500",0.00
2017-03-16,032040,C&S ASSET MANAGEMENT,Stock certificates,"14,004",0,0,"331,593",4.22,"32,906,175",0,0,"775,637,785",4.24
2017-03-16,130960,CJ E&M,Stock certificates,"24,021",0,0,"280,605",8.56,"1,841,896,800",0,0,"21,595,753,500",8.53
2017-03-16,035760,CJOS,Stock certificates,"2,184",0,0,"11,314",19.30,"410,636,100",0,0,"2,128,183,900",19.30
2017-03-16,051500,CJ FW,Stock certificates,"1,847",0,0,"20,520",9.00,"58,314,550",0,0,"646,502,200",9.02
2017-03-16,058820,CMG Pharmaceutical,Stock certificates,"36,309",0,0,"836,534",4.34,"130,693,425",0,0,"3,000,738,350",4.36
2017-03-16,023460,CNH,Stock certificates,0,0,0,"88,690",0.00,0,0,0,"134,988,330",0.00
2017-03-16,065770,CS,Stock certificates,0,0,0,"73,081",0.00,0,0,0,"143,564,030",0.00
2017-03-16,083660,CSA Cosmic,Stock certificates,"1,152",0,0,"196,491",0.59,"4,576,945",0,0,"780,463,365",0.59
2017-03-16,068790,DMS,Stock certificates,"4,342",0,0,"435,629",1.00,"47,744,500",0,0,"4,802,787,900",0.99
2017-03-16,241520,DSC Investment,Stock certificates,0,0,0,"4,354,145",0.00,0,0,0,"33,060,251,540",0.00
2017-03-16,037370,EG,Stock certificates,"2,852",0,0,"111,561",2.56,"23,322,370",0,0,"910,052,910",2.56
2017-03-16,079190,EMW,Stock certificates,0,0,0,"82,094",0.00,0,0,0,"216,568,640",0.00
2017-03-16,130500,GH Advanced Materials,Stock certificates,0,0,0,"43,078",0.00,0,0,0,"169,333,090",0.00
2017-03-16,032860,GMR Materials,Stock certificates,"19,792",0,0,"1,564,697",1.26,"14,820,465",0,0,"1,181,277,603",1.25
2017-03-16,900290,GRT,Foreign stock certificates,"6,055",0,0,"329,584",1.84,"27,177,395",0,0,"1,481,991,995",1.83
2017-03-16,083450,GST,Stock certificates,0,0,0,"110,356",0.00,0,0,0,"760,588,190",0.00
2017-03-16,028150,GSHS,Stock certificates,473,0,0,"7,266",6.51,"98,980,700",0,0,"1,525,365,700",6.49
2017-03-16,078150,HB Technology,Stock certificates,"50,800",0,0,"3,400,583",1.49,"212,391,500",0,0,"14,196,661,710",1.50
2017-03-16,036640,HRS,Stock certificates,0,0,0,"74,329",0.00,0,0,0,"279,853,990",0.00
2017-03-16,225430,IBKS No.3 SPAC,Stock certificates,0,0,0,"10,023",0.00,0,0,0,"20,471,275",0.00
2017-03-16,254120,IBKS No.5 SPAC,Stock certificates,0,0,0,"9,209",0.00,0,0,0,"18,596,325",0.00
2017-03-16,252500,IBKSGMB SPAC,Stock certificates,0,0,0,"10,410",0.00,0,0,0,"20,925,865",0.00
2017-03-16,095340,ISC,Stock certificates,"4,606",0,0,"214,269",2.15,"86,940,450",0,0,"4,065,371,200",2.14
2017-03-16,099520,ITX-M2M,Stock certificates,"6,805",0,0,"130,139",5.23,"15,070,170",0,0,"287,233,230",5.25
2017-03-16,067290,JW SHINYAK,Stock certificates,"18,709",0,0,"157,050",11.91,"135,113,950",0,0,"1,137,762,490",11.88
2017-03-16,035900,JYP Ent.,Stock certificates,0,0,0,"421,135",0.00,0,0,0,"2,336,709,850",0.00
2017-03-16,024120,KBA,Stock certificates,0,0,0,"38,573",0.00,0,0,0,"319,884,480",0.00
2017-03-16,021320,KCC,Stock certificates,15,0,0,"51,943",0.03,"125,250",0,0,"422,858,040",0.03
2017-03-16,036670,KCI,Stock certificates,0,0,0,"37,372",0.00,0,0,0,"302,047,180",0.00
2017-03-16,044180,KD E&C,Stock certificates,0,0,0,"62,654,804",0.00,0,0,0,"29,342,567,110",0.00
2017-03-16,151860,KG ETS,Stock certificates,4,0,0,"110,523",0.00,"13,170",0,0,"364,847,425",0.00
2017-03-16,046440,KGMBLS,Stock certificates,"8,382",0,0,"62,226",13.47,"57,883,800",0,0,"429,876,670",13.47
2017-03-16,035600,KGINICIS,Stock certificates,"1,399",0,0,"183,315",0.76,"15,878,650",0,0,"2,072,223,050",0.77
2017-03-16,060720,KH VATEC,Stock certificates,"7,472",0,0,"204,536",3.65,"112,102,700",0,0,"3,046,406,400",3.68
2017-03-16,083470,KJ Pretech,Stock certificates,23,0,0,"685,363",0.00,"87,650",0,0,"2,609,677,375",0.00
2017-03-16,122450,KMH,Stock certificates,0,0,0,"51,819",0.00,0,0,0,"419,766,350",0.00
2017-03-16,052900,KMH HITECH,Stock certificates,0,0,0,"278,130",0.00,0,0,0,"423,953,540",0.00
2017-03-16,058400,KNN,Stock certificates,0,0,0,"12,967,271",0.00,0,0,0,"19,526,778,200",0.00
2017-03-16,114450,KPXLS,Stock certificates,0,0,0,"15,119",0.00,0,0,0,"63,321,695",0.00
2017-03-16,036030,KTH,Stock certificates,0,0,0,"36,431",0.00,0,0,0,"251,876,050",0.00
2017-03-16,043610,KT Music,Stock certificates,"17,685",0,0,"842,069",2.10,"81,469,385",0,0,"3,724,892,285",2.19
2017-03-16,060370,KT Submarine,Stock certificates,0,0,0,"48,062",0.00,0,0,0,"230,499,495",0.00
2017-03-16,086960,MDS Tech,Stock certificates,1,0,0,"154,918",0.00,"22,050",0,0,"3,404,650,200",0.00
2017-03-16,065150,MPK,Stock certificates,450,0,0,"126,267",0.36,"831,230",0,0,"232,744,685",0.36
2017-03-16,160550,NEW,Stock certificates,"7,382",0,0,"72,913",10.12,"60,369,440",0,0,"595,074,320",10.14
2017-03-16,060250,NHN KCP,Stock certificates,90,0,0,"66,901",0.13,"1,132,200",0,0,"841,311,650",0.13
2017-03-16,030190,NICE INFO,Stock certificates,21,0,0,"151,110",0.01,"165,000",0,0,"1,186,976,900",0.01
2017-03-16,024940,PNPOONGNYUN,Stock certificates,0,0,0,"20,675",0.00,0,0,0,"66,958,720",0.00
2017-03-16,091340,S&K,Stock certificates,0,0,0,"64,506",0.00,0,0,0,"286,445,005",0.00
2017-03-16,950110,SBI AXES,Depository receipts,0,0,0,"18,365",0.00,0,0,0,"72,613,905",0.00
2017-03-16,019550,SBI Investment KOREA,Stock certificates,"229,348",0,0,"29,767,594",0.77,"200,094,427",0,0,"26,137,658,456",0.77
2017-03-16,046140,SBS Contents Hub,Stock certificates,0,0,0,"6,995",0.00,0,0,0,"55,236,580",0.00
2017-03-16,036120,SCI,Stock certificates,0,0,0,"183,375",0.00,0,0,0,"242,532,455",0.00
2017-03-16,099220,SDN,Stock certificates,60,0,0,"280,101",0.02,"85,800",0,0,"400,885,760",0.02
2017-03-16,036540,SFASemicon,Stock certificates,"5,568",0,0,"446,964",1.25,"13,212,160",0,0,"1,058,134,900",1.25
2017-03-16,040610,SG&G,Stock certificates,"9,718",0,0,"4,604,034",0.21,"50,245,445",0,0,"23,496,533,480",0.21
2017-03-16,049470,SGA,Stock certificates,"2,728",0,0,"1,121,113",0.24,"3,367,430",0,0,"1,384,953,945",0.24
2017-03-16,184230,SGA Solutions,Stock certificates,0,0,0,"355,353",0.00,0,0,0,"938,733,905",0.00
2017-03-16,090730,SIMPAC METALLOY,Stock certificates,0,0,0,"13,030",0.00,0,0,0,"71,778,610",0.00
2017-03-16,207930,SK No.1 SPAC,Stock certificates,0,0,0,"20,564",0.00,0,0,0,"40,768,815",0.00
2017-03-16,232330,SK NO.3 SPAC,Stock certificates,0,0,0,"19,028",0.00,0,0,0,"38,245,840",0.00
2017-03-16,057500,SKC solmics,Stock certificates,5,0,0,"268,027",0.00,"20,395",0,0,"1,098,126,960",0.00
2017-03-16,178920,SKPI,Stock certificates,"15,329",0,0,"399,741",3.83,"230,466,950",0,0,"6,022,596,900",3.83
2017-03-16,036490,SK Materials,Stock certificates,"3,967",0,0,"45,694",8.68,"685,263,000",0,0,"7,892,469,100",8.68
2017-03-16,052260,SKbioland,Stock certificates,998,0,0,"35,034",2.85,"15,918,100",0,0,"560,416,500",2.84
2017-03-16,048550,SM C&C,Stock certificates,662,0,0,"216,740",0.31,"1,454,040",0,0,"478,732,795",0.30
2017-03-16,089230,THE E&M,Stock certificates,14,0,0,"5,432",0.26,"80,220",0,0,"30,991,360",0.26
2017-03-16,032540,TJ MEDIA,Stock certificates,0,0,0,"33,490",0.00,0,0,0,"160,946,310",0.00
2017-03-16,048770,TPC,Stock certificates,"9,498",0,0,"5,304,338",0.18,"82,689,910",0,0,"45,834,790,170",0.18
2017-03-16,052300,W Holding Company,Stock certificates,0,0,0,"411,564",0.00,0,0,0,"270,186,531",0.00
2017-03-16,040300,YTN,Stock certificates,0,0,0,"19,005",0.00,0,0,0,"47,482,060",0.00
2017-03-16,051390,"YW CO.,LTD",Stock certificates,0,0,0,"11,814",0.00,0,0,0,"48,601,640",0.00
2017-03-16,052220,iMBC,Stock certificates,323,0,0,"14,987",2.16,"1,255,330",0,0,"57,856,015",2.17
2017-03-16,079940,GABIA,Stock certificates,0,0,0,"1,036,475",0.00,0,0,0,"6,978,521,510",0.00
2017-03-16,078890,KAON Media,Stock certificates,377,0,0,"110,706",0.34,"4,183,650",0,0,"1,230,009,100",0.34
2017-03-16,192410,GNI,Stock certificates,0,0,0,"44,381",0.00,0,0,0,"406,968,160",0.00
2017-03-16,024840,KB METAL,Stock certificates,830,0,0,"312,412",0.27,"1,803,465",0,0,"688,191,670",0.26
2017-03-16,217730,KANGSTEM BIOTECH,Stock certificates,0,0,0,"30,100",0.00,0,0,0,"298,616,170",0.00
