Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-05-02,095570,AJ Networks,Stock certificates,"3,733",0,0,"184,960",2.02,"23,758,100",0,0,"1,183,054,820",2.01
2017-05-02,068400,AJ RENT A CAR,Stock certificates,"15,894",0,0,"618,328",2.57,"183,240,650",0,0,"7,248,755,400",2.53
2017-05-02,006840,AK Holdings,Stock certificates,"1,363",0,0,"19,962",6.83,"88,808,300",0,0,"1,297,279,700",6.85
2017-05-02,027410,BGF Retail,Stock certificates,"25,738",0,0,"121,600",21.17,"2,770,557,500",0,0,"13,092,131,500",21.16
2017-05-02,138930,BNK Financial Group,Stock certificates,"39,920",0,0,"638,126",6.26,"381,070,970",0,0,"6,105,544,240",6.24
2017-05-02,001460,BYC,Stock certificates,0,0,0,133,0.00,0,0,0,"49,518,500",0.00
2017-05-02,001465,BYC(1P),Stock certificates,0,0,0,115,0.00,0,0,0,"18,564,000",0.00
2017-05-02,001040,CJ,Stock certificates,"4,377",0,0,"58,162",7.53,"819,509,500",0,0,"10,876,717,500",7.53
2017-05-02,079160,CJ CGV,Stock certificates,"26,895",0,0,"145,810",18.45,"2,251,681,900",0,0,"12,236,453,100",18.40
2017-05-02,000120,CJ korea express,Stock certificates,"5,835",0,0,"48,300",12.08,"983,798,000",0,0,"8,138,655,000",12.09
2017-05-02,011150,CJSEAFOOD,Stock certificates,"1,610",0,0,"110,609",1.46,"5,286,165",0,0,"362,589,655",1.46
2017-05-02,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"64,755",0.00,0,0,0,"2,023,683,650",0.00
2017-05-02,001045,CJ(1P),Stock certificates,1,0,0,"1,872",0.05,"77,000",0,0,"144,532,100",0.05
2017-05-02,097950,CJ CheilJedang,Stock certificates,"4,699",0,0,"25,082",18.73,"1,602,326,500",0,0,"8,546,003,000",18.75
2017-05-02,097955,CJ CheilJedang(1P),Stock certificates,1,0,0,"2,426",0.04,"152,500",0,0,"371,393,000",0.04
2017-05-02,037560,CJ HelloVision,Stock certificates,3,0,0,"119,371",0.00,"27,800",0,0,"1,108,623,440",0.00
2017-05-02,000590,CSHOLDINGS,Stock certificates,0,0,0,203,0.00,0,0,0,"16,825,000",0.00
2017-05-02,139130,DGB Financial Group,Stock certificates,"15,156",0,0,"330,466",4.59,"177,330,550",0,0,"3,861,075,746",4.59
2017-05-02,004840,DRB Holding,Stock certificates,0,0,0,"15,936",0.00,0,0,0,"171,350,500",0.00
2017-05-02,155660,DSR,Stock certificates,"1,152",0,0,"1,759,874",0.07,"9,856,000",0,0,"14,806,632,350",0.07
2017-05-02,069730,DSRWIRE,Stock certificates,"22,418",0,0,"2,849,055",0.79,"191,836,260",0,0,"23,423,450,820",0.82
2017-05-02,017940,E1,Stock certificates,8,0,0,"8,791",0.09,"467,400",0,0,"513,735,500",0.09
2017-05-02,007700,F&F,Stock certificates,647,0,0,"51,993",1.24,"17,879,700",0,0,"1,428,546,580",1.25
2017-05-02,114090,GKL,Stock certificates,"7,564",0,0,"85,305",8.87,"165,051,750",0,0,"1,859,662,000",8.88
2017-05-02,078930,GS,Stock certificates,"8,810",0,0,"139,417",6.32,"523,481,600",0,0,"8,284,190,200",6.32
2017-05-02,006360,GS E&C,Stock certificates,"67,711",0,0,"462,757",14.63,"2,097,473,700",0,0,"14,382,822,450",14.58
2017-05-02,001250,GS Global,Stock certificates,"4,648",0,0,"608,301",0.76,"15,075,165",0,0,"1,971,835,245",0.76
2017-05-02,007070,GS Retail,Stock certificates,"23,656",0,0,"137,513",17.20,"1,236,695,600",0,0,"7,207,578,200",17.16
2017-05-02,078935,GS(1P),Stock certificates,0,0,0,"3,142",0.00,0,0,0,"117,248,450",0.00
2017-05-02,001500,HMCIB,Stock certificates,339,0,0,"44,635",0.76,"3,729,000",0,0,"489,814,050",0.76
2017-05-02,003560,IHQ,Stock certificates,675,0,0,"167,734",0.40,"1,185,770",0,0,"294,175,040",0.40
2017-05-02,175330,JB Financial Group,Stock certificates,"28,314",0,0,"408,673",6.93,"173,466,510",0,0,"2,502,773,300",6.93
2017-05-02,234080,JW LIFESCIENCE,Stock certificates,624,0,0,"21,442",2.91,"17,374,950",0,0,"597,138,400",2.91
2017-05-02,001060,JWPHARMA,Stock certificates,"9,148",0,0,"59,204",15.45,"393,571,300",0,0,"2,545,978,100",15.46
2017-05-02,001067,JWPHARMA(2PB),Stock certificates,0,0,0,18,0.00,0,0,0,"633,900",0.00
2017-05-02,001065,JWPHARMA(1P),Stock certificates,0,0,0,192,0.00,0,0,0,"4,232,700",0.00
2017-05-02,096760,JW HOLDINGS,Stock certificates,"15,458",0,0,"74,661",20.70,"120,215,710",0,0,"580,287,250",20.72
2017-05-02,105560,KBFinancialGroup,Stock certificates,"206,417",0,0,"1,075,046",19.20,"10,547,235,500",0,0,"54,993,284,236",19.18
2017-05-02,002550,KB Insurance,Stock certificates,5,0,0,"463,139",0.00,"163,250",0,0,"15,128,695,300",0.00
2017-05-02,021960,KB CAPITAL,Stock certificates,1,0,0,"164,292",0.00,"27,200",0,0,"4,473,046,204",0.00
2017-05-02,002380,KCC,Stock certificates,"4,107",0,0,"20,198",20.33,"1,402,924,500",0,0,"6,891,293,500",20.36
2017-05-02,009070,KCTC,Stock certificates,0,0,0,"9,577",0.00,0,0,0,"29,745,320",0.00
2017-05-02,009440,KC Green Holdings,Stock certificates,484,0,0,"62,312",0.78,"3,401,030",0,0,"437,556,550",0.78
2017-05-02,119650,KC COTTRELL,Stock certificates,"1,331",0,0,"102,767",1.30,"8,280,840",0,0,"632,366,330",1.31
2017-05-02,092220,KEC,Stock certificates,0,0,0,"255,727",0.00,0,0,0,"264,262,500",0.00
2017-05-02,109070,KGP,Stock certificates,"1,863",0,0,"1,930,865",0.10,"652,050",0,0,"684,707,074",0.10
2017-05-02,001390,KGC,Stock certificates,3,0,0,"40,916",0.01,"40,650",0,0,"552,422,500",0.01
2017-05-02,001940,KISCO Holdings,Stock certificates,0,0,0,588,0.00,0,0,0,"37,754,200",0.00
2017-05-02,083420,KPX GREEN CHEMICAL,Stock certificates,7,0,0,"7,066",0.10,"30,695",0,0,"30,976,210",0.10
2017-05-02,025000,KPXCHEMICAL,Stock certificates,4,0,0,"4,322",0.09,"244,800",0,0,"264,392,058",0.09
2017-05-02,092230,KPXHOLDINGS,Stock certificates,1,0,0,"1,286",0.08,"62,600",0,0,"80,050,000",0.08
2017-05-02,000040,KR MOTORS,Stock certificates,0,0,0,"296,863",0.00,0,0,0,"210,837,987",0.00
2017-05-02,044450,KSS LINE,Stock certificates,801,0,0,"49,702",1.61,"6,701,340",0,0,"414,808,396",1.62
2017-05-02,030200,KT,Stock certificates,"23,922",0,0,"895,284",2.67,"780,988,400",0,0,"30,028,516,216",2.60
2017-05-02,033780,KT&G,Stock certificates,"19,081",0,0,"444,522",4.29,"1,990,883,000",0,0,"46,336,730,500",4.30
2017-05-02,030210,KTBSEC,Stock certificates,"2,151",0,0,"454,414",0.47,"7,267,990",0,0,"1,528,937,745",0.48
