Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-05-08,095570,AJ Networks,Stock certificates,"2,518",0,0,"111,142",2.27,"16,143,370",0,0,"716,555,240",2.25
2017-05-08,068400,AJ RENT A CAR,Stock certificates,"6,112",0,0,"330,063",1.85,"69,990,150",0,0,"3,769,782,250",1.86
2017-05-08,006840,AK Holdings,Stock certificates,"3,681",0,0,"22,996",16.01,"245,196,700",0,0,"1,532,389,700",16.00
2017-05-08,027410,BGF Retail,Stock certificates,"20,613",0,0,"236,284",8.72,"2,304,542,000",0,0,"26,390,811,000",8.73
2017-05-08,138930,BNK Financial Group,Stock certificates,"71,839",0,0,"961,890",7.47,"691,435,960",0,0,"9,290,583,490",7.44
2017-05-08,001460,BYC,Stock certificates,0,0,0,172,0.00,0,0,0,"64,595,500",0.00
2017-05-08,001465,BYC(1P),Stock certificates,0,0,0,37,0.00,0,0,0,"6,180,500",0.00
2017-05-08,001040,CJ,Stock certificates,"8,399",0,0,"256,846",3.27,"1,672,382,000",0,0,"51,308,147,000",3.26
2017-05-08,079160,CJ CGV,Stock certificates,"5,470",0,0,"90,291",6.06,"471,305,400",0,0,"7,772,349,900",6.06
2017-05-08,000120,CJ korea express,Stock certificates,"5,042",0,0,"62,651",8.05,"859,379,000",0,0,"10,687,094,000",8.04
2017-05-08,011150,CJSEAFOOD,Stock certificates,"3,935",0,0,"160,379",2.45,"13,017,400",0,0,"529,415,330",2.46
2017-05-08,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"173,643",0.00,0,0,0,"5,761,082,800",0.00
2017-05-08,001045,CJ(1P),Stock certificates,52,0,0,"13,965",0.37,"4,177,600",0,0,"1,111,664,100",0.38
2017-05-08,097950,CJ CheilJedang,Stock certificates,"5,871",0,0,"76,283",7.70,"2,068,084,500",0,0,"26,864,225,000",7.70
2017-05-08,097955,CJ CheilJedang(1P),Stock certificates,32,0,0,"5,858",0.55,"5,024,000",0,0,"916,712,000",0.55
2017-05-08,037560,CJ HelloVision,Stock certificates,"1,331",0,0,"47,104",2.83,"12,529,990",0,0,"444,166,150",2.82
2017-05-08,000590,CSHOLDINGS,Stock certificates,0,0,0,238,0.00,0,0,0,"19,618,200",0.00
