Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-09-17,095570,AJ Networks,Stock certificates,711,0,0,"287,115",0.25,"4,713,930",0,0,"1,936,654,410",0.24
2018-09-17,068400,AJ RENT A CAR,Stock certificates,"10,137",0,0,"626,451",1.62,"159,356,250",0,0,"9,846,766,250",1.62
2018-09-17,006840,AK Holdings,Stock certificates,612,0,0,"10,846",5.64,"38,741,600",0,0,"686,981,900",5.64
2018-09-17,027410,BGF,Stock certificates,"11,087",0,0,"220,870",5.02,"106,524,710",0,0,"2,121,161,270",5.02
2018-09-17,282330,BGF Retail,Stock certificates,"3,858",0,0,"71,331",5.41,"749,044,500",0,0,"13,817,821,000",5.42
2018-09-17,138930,BNK Financial Group,Stock certificates,"30,151",0,0,"355,984",8.47,"251,804,190",0,0,"2,969,221,360",8.48
2018-09-17,001460,BYC,Stock certificates,0,0,0,111,0.00,0,0,0,"30,342,000",0.00
2018-09-17,001465,BYC(1P),Stock certificates,0,0,0,67,0.00,0,0,0,"8,734,500",0.00
2018-09-17,001040,CJ,Stock certificates,"3,734",0,0,"54,826",6.81,"507,908,500",0,0,"7,467,224,000",6.80
2018-09-17,079160,CJ CGV,Stock certificates,"30,956",0,0,"175,880",17.60,"1,661,413,000",0,0,"9,450,498,400",17.58
2018-09-17,000120,CJ LOGISTICS,Stock certificates,"1,450",0,0,"57,236",2.53,"236,773,500",0,0,"9,342,443,500",2.53
2018-09-17,011150,CJSEAFOOD,Stock certificates,5,0,0,"178,748",0.00,"13,975",0,0,"499,937,885",0.00
2018-09-17,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"5,363",0.00,0,0,0,"162,244,850",0.00
2018-09-17,001045,CJ(1P),Stock certificates,15,0,0,"2,097",0.72,"906,000",0,0,"127,199,300",0.71
2018-09-17,097950,CJ CheilJedang,Stock certificates,"10,081",0,0,"26,778",37.65,"3,280,795,000",0,0,"8,719,337,000",37.63
2018-09-17,097955,CJ CheilJedang(1P),Stock certificates,0,0,0,"1,830",0.00,0,0,0,"228,453,000",0.00
2018-09-17,037560,CJ Hello,Stock certificates,"4,896",0,0,"612,681",0.80,"48,094,680",0,0,"5,983,761,720",0.80
2018-09-17,000590,CSHOLDINGS,Stock certificates,0,0,0,705,0.00,0,0,0,"48,794,800",0.00
2018-09-17,012030,DB,Stock certificates,1,0,0,"1,023,233",0.00,791,0,0,"816,076,109",0.00
2018-09-17,016610,DBFI,Stock certificates,540,0,0,"14,857",3.63,"2,294,775",0,0,"62,844,450",3.65
2018-09-17,005830,DB INSURANCE,Stock certificates,882,0,0,"122,253",0.72,"55,362,100",0,0,"7,653,917,200",0.72
2018-09-17,000990,DB HiTek,Stock certificates,"17,060",0,0,"191,920",8.89,"288,962,250",0,0,"3,251,879,550",8.89
2018-09-17,000995,DB HiTek(1P),Stock certificates,0,0,0,13,0.00,0,0,0,"490,150",0.00
2018-09-17,139130,DGB Financial Group,Stock certificates,"1,441",0,0,"210,894",0.68,"14,495,600",0,0,"2,122,303,900",0.68
2018-09-17,004840,DRB Holding,Stock certificates,0,0,0,"5,089",0.00,0,0,0,"35,898,950",0.00
2018-09-17,155660,DSR,Stock certificates,0,0,0,"14,688",0.00,0,0,0,"67,034,570",0.00
2018-09-17,069730,DSRWIRE,Stock certificates,0,0,0,"34,498",0.00,0,0,0,"177,471,460",0.00
2018-09-17,017940,E1,Stock certificates,30,0,0,"5,212",0.58,"1,939,400",0,0,"336,188,900",0.58
2018-09-17,007700,F&F,Stock certificates,"1,009",0,0,"32,838",3.07,"92,909,300",0,0,"3,014,652,100",3.08
2018-09-17,114090,GKL,Stock certificates,"12,581",0,0,"457,981",2.75,"319,670,500",0,0,"11,621,524,900",2.75
2018-09-17,078930,GS,Stock certificates,"5,696",0,0,"151,750",3.75,"301,151,900",0,0,"8,027,314,800",3.75
2018-09-17,006360,GS E&C,Stock certificates,"22,756",0,0,"428,553",5.31,"1,197,982,400",0,0,"22,500,885,400",5.32
2018-09-17,001250,GS Global,Stock certificates,"10,453",0,0,"1,165,236",0.90,"34,453,625",0,0,"3,854,220,570",0.89
2018-09-17,007070,GS Retail,Stock certificates,"15,706",0,0,"331,302",4.74,"609,707,400",0,0,"12,770,530,850",4.77
2018-09-17,078935,GS(1P),Stock certificates,0,0,0,638,0.00,0,0,0,"24,142,800",0.00
2018-09-17,012630,HDC HOLDINGS,Stock certificates,"29,531",0,0,"483,404",6.11,"795,563,050",0,0,"13,018,749,450",6.11
2018-09-17,039570,HDC I-CONTROLS,Stock certificates,0,0,0,"27,258",0.00,0,0,0,"376,000,100",0.00
2018-09-17,089470,HDCHEP,Stock certificates,662,0,0,"75,871",0.87,"3,894,140",0,0,"445,461,900",0.87
2018-09-17,294870,HDC-OP,Stock certificates,"19,449",0,0,"252,740",7.70,"1,195,277,100",0,0,"15,623,822,500",7.65
2018-09-17,082740,HSD Engine,Stock certificates,"1,011",0,0,"245,231",0.41,"4,342,265",0,0,"1,068,370,925",0.41
2018-09-17,003560,IHQ,Stock certificates,"9,654",0,0,"1,077,203",0.90,"19,392,640",0,0,"2,156,872,415",0.90
2018-09-17,175330,JB Financial Group,Stock certificates,"8,783",0,0,"172,286",5.10,"53,147,520",0,0,"1,037,806,156",5.12
2018-09-17,234080,JW LIFESCIENCE,Stock certificates,45,0,0,"75,248",0.06,"1,134,450",0,0,"1,876,409,300",0.06
2018-09-17,001060,JWPHARMA,Stock certificates,"1,047",0,0,"109,912",0.95,"46,973,350",0,0,"4,934,856,000",0.95
2018-09-17,001067,JWPHARMA(2PB),Stock certificates,0,0,0,"1,396",0.00,0,0,0,"64,985,300",0.00
2018-09-17,001065,JWPHARMA(1P),Stock certificates,0,0,0,"3,413",0.00,0,0,0,"99,456,400",0.00
2018-09-17,096760,JW HOLDINGS,Stock certificates,"1,672",0,0,"130,506",1.28,"13,681,930",0,0,"1,065,563,800",1.28
2018-09-17,105560,KBFinancialGroup,Stock certificates,"31,073",0,0,"702,126",4.43,"1,565,144,600",0,0,"35,451,800,100",4.41
2018-09-17,002380,KCC,Stock certificates,"1,092",0,0,"37,481",2.91,"369,312,500",0,0,"12,663,373,500",2.92
2018-09-17,009070,KCTC,Stock certificates,0,0,0,"73,883",0.00,0,0,0,"217,802,680",0.00
2018-09-17,009440,KC Green Holdings,Stock certificates,0,0,0,"64,730",0.00,0,0,0,"292,700,275",0.00
2018-09-17,119650,KC COTTRELL,Stock certificates,0,0,0,"450,042",0.00,0,0,0,"2,017,026,495",0.00
2018-09-17,092220,KEC,Stock certificates,204,0,0,"1,377,645",0.01,"252,985",0,0,"1,712,773,355",0.01
2018-09-17,001390,KGC,Stock certificates,205,0,0,"21,487",0.95,"5,600,650",0,0,"588,804,800",0.95
2018-09-17,001940,KISCO Holdings,Stock certificates,0,0,0,"39,608",0.00,0,0,0,"502,981,900",0.00
2018-09-17,025000,KPXCHEMICAL,Stock certificates,2,0,0,"3,708",0.05,"127,400",0,0,"234,314,000",0.05
2018-09-17,092230,KPXHOLDINGS,Stock certificates,0,0,0,480,0.00,0,0,0,"30,103,100",0.00
2018-09-17,000040,KR MOTORS,Stock certificates,0,0,0,"248,730",0.00,0,0,0,"149,494,617",0.00
2018-09-17,044450,KSS LINE,Stock certificates,703,0,0,"17,306",4.06,"5,044,490",0,0,"124,135,050",4.06
2018-09-17,030200,KT,Stock certificates,"3,879",0,0,"961,958",0.40,"114,368,300",0,0,"28,559,401,543",0.40
2018-09-17,033780,KT&G,Stock certificates,"10,124",0,0,"134,668",7.52,"1,030,940,500",0,0,"13,675,579,000",7.54
2018-09-17,030210,KTBSEC,Stock certificates,"7,751",0,0,"229,484",3.38,"31,263,710",0,0,"926,754,215",3.37
2018-09-17,058850,KTcs,Stock certificates,0,0,0,"122,961",0.00,0,0,0,"303,897,800",0.00
2018-09-17,093050,LF,Stock certificates,"7,684",0,0,"38,424",20.00,"199,358,100",0,0,"998,651,750",19.96
2018-09-17,003550,LG Corp.,Stock certificates,"8,924",0,0,"126,588",7.05,"640,472,000",0,0,"9,100,130,000",7.04
2018-09-17,034220,LG Display,Stock certificates,"609,816",0,0,"3,443,480",17.71,"11,938,671,100",0,0,"67,581,645,350",17.67
2018-09-17,001120,LGInt,Stock certificates,"7,447",0,0,"95,074",7.83,"161,969,550",0,0,"2,076,169,650",7.80
2018-09-17,051900,LGH&H,Stock certificates,"1,303",0,0,"17,697",7.36,"1,595,563,000",0,0,"21,670,643,000",7.36
2018-09-17,051905,LGH&H(1P),Stock certificates,371,0,0,"1,283",28.92,"277,360,000",0,0,"959,983,000",28.89
2018-09-17,003555,LG Corp.(1P),Stock certificates,0,0,0,"3,098",0.00,0,0,0,"130,402,950",0.00
