Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-04-02,095570,AJ Networks,Stock certificates,16,0,0,"37,428",0.04,"114,390",0,0,"268,183,830",0.04
2018-04-02,068400,AJ RENT A CAR,Stock certificates,"6,438",0,0,"463,687",1.39,"83,601,600",0,0,"6,026,640,100",1.39
2018-04-02,006840,AK Holdings,Stock certificates,"2,381",0,0,"70,021",3.40,"179,440,100",0,0,"5,277,636,900",3.40
2018-04-02,027410,BGF,Stock certificates,"56,535",0,0,"518,834",10.90,"757,528,150",0,0,"6,949,277,850",10.90
2018-04-02,282330,BGF Retail,Stock certificates,"6,521",0,0,"36,758",17.74,"1,083,466,500",0,0,"6,129,760,500",17.68
2018-04-02,138930,BNK Financial Group,Stock certificates,"57,928",0,0,"518,142",11.18,"602,460,100",0,0,"5,378,558,450",11.20
2018-04-02,001460,BYC,Stock certificates,0,0,0,132,0.00,0,0,0,"37,551,000",0.00
2018-04-02,001465,BYC(1P),Stock certificates,0,0,0,62,0.00,0,0,0,"9,312,500",0.00
2018-04-02,001040,CJ,Stock certificates,"4,921",0,0,"97,695",5.04,"809,887,500",0,0,"16,011,275,500",5.06
2018-04-02,079160,CJ CGV,Stock certificates,"29,011",0,0,"148,830",19.49,"1,998,489,500",0,0,"10,286,246,200",19.43
2018-04-02,000120,CJ LOGISTICS,Stock certificates,"8,246",0,0,"71,402",11.55,"1,145,093,000",0,0,"9,911,088,000",11.55
2018-04-02,011150,CJSEAFOOD,Stock certificates,"4,029",0,0,"183,837",2.19,"11,354,195",0,0,"510,374,065",2.22
2018-04-02,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"1,648",0.00,0,0,0,"43,988,400",0.00
2018-04-02,001045,CJ(1P),Stock certificates,1,0,0,"2,578",0.04,"70,300",0,0,"181,441,900",0.04
2018-04-02,097950,CJ CheilJedang,Stock certificates,"4,651",0,0,"84,037",5.53,"1,531,535,000",0,0,"27,664,875,000",5.54
2018-04-02,097955,CJ CheilJedang(1P),Stock certificates,1,0,0,"2,729",0.04,"136,500",0,0,"369,933,000",0.04
2018-04-02,037560,CJ Hello,Stock certificates,155,0,0,"303,815",0.05,"1,313,340",0,0,"2,612,244,410",0.05
2018-04-02,000590,CSHOLDINGS,Stock certificates,0,0,0,87,0.00,0,0,0,"6,610,800",0.00
2018-04-02,012030,DB,Stock certificates,"96,779",0,0,"1,215,009",7.97,"77,072,193",0,0,"969,986,476",7.95
2018-04-02,016610,DBFI,Stock certificates,89,0,0,"49,287",0.18,"367,195",0,0,"203,657,430",0.18
2018-04-02,005830,DB INSURANCE,Stock certificates,"6,102",0,0,"113,096",5.40,"391,898,300",0,0,"7,264,204,500",5.39
2018-04-02,000990,DB HiTek,Stock certificates,"43,015",0,0,"1,074,305",4.00,"604,731,500",0,0,"15,088,249,250",4.01
2018-04-02,000995,DB HiTek(1P),Stock certificates,0,0,0,273,0.00,0,0,0,"9,583,900",0.00
2018-04-02,139130,DGB Financial Group,Stock certificates,"16,434",0,0,"438,872",3.74,"187,102,450",0,0,"5,002,456,900",3.74
2018-04-02,004840,DRB Holding,Stock certificates,0,0,0,"10,060",0.00,0,0,0,"73,147,310",0.00
2018-04-02,155660,DSR,Stock certificates,"1,606",0,0,"53,543",3.00,"8,870,320",0,0,"296,936,970",2.99
2018-04-02,069730,DSRWIRE,Stock certificates,"1,306",0,0,"154,672",0.84,"7,684,740",0,0,"915,510,890",0.84
2018-04-02,017940,E1,Stock certificates,391,0,0,"5,363",7.29,"23,488,500",0,0,"321,934,000",7.30
2018-04-02,007700,F&F,Stock certificates,785,0,0,"30,374",2.58,"33,123,800",0,0,"1,282,943,700",2.58
2018-04-02,114090,GKL,Stock certificates,"206,826",0,0,"1,191,711",17.36,"5,688,472,650",0,0,"32,775,596,250",17.36
2018-04-02,078930,GS,Stock certificates,"13,996",0,0,"220,880",6.34,"895,918,100",0,0,"14,106,284,900",6.35
2018-04-02,006360,GS E&C,Stock certificates,"10,832",0,0,"323,370",3.35,"313,059,050",0,0,"9,355,341,950",3.35
2018-04-02,001250,GS Global,Stock certificates,"2,185",0,0,"472,383",0.46,"7,926,265",0,0,"1,721,285,450",0.46
2018-04-02,007070,GS Retail,Stock certificates,"83,126",0,0,"299,316",27.77,"2,796,719,100",0,0,"10,060,626,550",27.80
2018-04-02,078935,GS(1P),Stock certificates,0,0,0,"2,677",0.00,0,0,0,"110,031,600",0.00
2018-04-02,003560,IHQ,Stock certificates,"14,286",0,0,"3,504,519",0.41,"42,272,470",0,0,"10,409,082,805",0.41
2018-04-02,175330,JB Financial Group,Stock certificates,"10,408",0,0,"114,447",9.09,"63,723,450",0,0,"701,143,110",9.09
2018-04-02,234080,JW LIFESCIENCE,Stock certificates,57,0,0,"22,177",0.26,"2,986,100",0,0,"1,162,359,900",0.26
2018-04-02,001060,JWPHARMA,Stock certificates,"3,874",0,0,"58,765",6.59,"164,212,750",0,0,"2,500,265,050",6.57
2018-04-02,001067,JWPHARMA(2PB),Stock certificates,0,0,0,604,0.00,0,0,0,"23,884,300",0.00
2018-04-02,001065,JWPHARMA(1P),Stock certificates,0,0,0,126,0.00,0,0,0,"2,995,350",0.00
2018-04-02,096760,JW HOLDINGS,Stock certificates,"20,195",0,0,"137,329",14.71,"164,920,790",0,0,"1,127,958,940",14.62
