Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-03-28,095570,AJ Networks,Stock certificates,"4,550",0,0,"144,392",3.15,"24,968,210",0,0,"796,242,310",3.14
2017-03-28,068400,AJ RENT A CAR,Stock certificates,"13,806",0,0,"241,776",5.71,"136,013,370",0,0,"2,372,141,700",5.73
2017-03-28,006840,AK Holdings,Stock certificates,116,0,0,"29,152",0.40,"6,826,300",0,0,"1,711,734,400",0.40
2017-03-28,027410,BGF Retail,Stock certificates,"5,777",0,0,"43,330",13.33,"609,531,000",0,0,"4,546,625,500",13.41
2017-03-28,138930,BNK Financial Group,Stock certificates,"124,534",0,0,"866,856",14.37,"1,155,938,430",0,0,"8,043,062,630",14.37
2017-03-28,001460,BYC,Stock certificates,0,0,0,218,0.00,0,0,0,"81,744,000",0.00
2017-03-28,001465,BYC(1P),Stock certificates,0,0,0,121,0.00,0,0,0,"19,514,500",0.00
2017-03-28,001040,CJ,Stock certificates,"5,984",0,0,"80,601",7.42,"1,046,699,000",0,0,"14,104,019,000",7.42
2017-03-28,079160,CJ CGV,Stock certificates,"7,065",0,0,"111,816",6.32,"525,156,000",0,0,"8,314,173,600",6.32
2017-03-28,000120,CJ korea express,Stock certificates,"4,048",0,0,"24,696",16.39,"685,411,000",0,0,"4,177,800,500",16.41
2017-03-28,011150,CJSEAFOOD,Stock certificates,"6,297",0,0,"157,887",3.99,"20,827,105",0,0,"524,250,795",3.97
2017-03-28,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"25,405",0.00,0,0,0,"632,496,100",0.00
2017-03-28,001045,CJ(1P),Stock certificates,0,0,0,"1,679",0.00,0,0,0,"119,863,600",0.00
2017-03-28,097950,CJ CheilJedang,Stock certificates,"6,670",0,0,"38,867",17.16,"2,375,904,000",0,0,"13,844,829,050",17.16
2017-03-28,097955,CJ CheilJedang(1P),Stock certificates,0,0,0,"5,178",0.00,0,0,0,"783,027,000",0.00
2017-03-28,037560,CJ HelloVision,Stock certificates,36,0,0,"223,494",0.02,"355,160",0,0,"2,202,717,870",0.02
2017-03-28,000590,CSHOLDINGS,Stock certificates,0,0,0,304,0.00,0,0,0,"26,320,900",0.00
2017-03-28,139130,DGB Financial Group,Stock certificates,"2,439",0,0,"286,929",0.85,"27,161,700",0,0,"3,192,821,650",0.85
2017-03-28,004840,DRB Holding,Stock certificates,2,0,0,"19,204",0.01,"22,350",0,0,"212,311,400",0.01
2017-03-28,155660,DSR,Stock certificates,"12,610",0,0,"4,095,282",0.31,"235,512,600",0,0,"73,553,563,300",0.32
2017-03-28,069730,DSRWIRE,Stock certificates,"2,295",0,0,"5,721,467",0.04,"41,749,650",0,0,"98,951,879,100",0.04
2017-03-28,017940,E1,Stock certificates,199,0,0,"5,551",3.58,"10,897,200",0,0,"303,693,900",3.59
2017-03-28,007700,F&F,Stock certificates,232,0,0,"33,243",0.70,"6,140,300",0,0,"878,595,400",0.70
2017-03-28,114090,GKL,Stock certificates,"26,069",0,0,"397,299",6.56,"565,594,200",0,0,"8,630,981,850",6.55
2017-03-28,078930,GS,Stock certificates,"9,375",0,0,"152,128",6.16,"531,096,800",0,0,"8,614,430,100",6.17
2017-03-28,006360,GS E&C,Stock certificates,"17,512",0,0,"515,732",3.40,"542,214,100",0,0,"15,966,675,800",3.40
2017-03-28,001250,GS Global,Stock certificates,"6,623",0,0,"277,280",2.39,"20,176,080",0,0,"842,518,310",2.39
2017-03-28,007070,GS Retail,Stock certificates,"11,230",0,0,"133,913",8.39,"579,796,000",0,0,"6,911,979,800",8.39
2017-03-28,078935,GS(1P),Stock certificates,0,0,0,"3,241",0.00,0,0,0,"116,900,850",0.00
2017-03-28,001500,HMCIB,Stock certificates,26,0,0,"44,152",0.06,"282,000",0,0,"480,542,650",0.06
2017-03-28,003560,IHQ,Stock certificates,"2,107",0,0,"292,248",0.72,"3,703,830",0,0,"513,479,820",0.72
2017-03-28,175330,JB Financial Group,Stock certificates,"20,154",0,0,"154,067",13.08,"117,642,140",0,0,"899,166,700",13.08
2017-03-28,234080,JW LIFESCIENCE,Stock certificates,88,0,0,"78,550",0.11,"2,553,300",0,0,"2,279,506,100",0.11
2017-03-28,001060,JWPHARMA,Stock certificates,"3,423",0,0,"89,765",3.81,"151,106,000",0,0,"3,967,338,550",3.81
