Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-09-29,095570,AJ Networks,Stock certificates,323,0,0,"49,443",0.65,"2,428,850",0,0,"370,994,110",0.65
2017-09-29,068400,AJ RENT A CAR,Stock certificates,"4,573",0,0,"230,182",1.99,"58,973,450",0,0,"2,983,758,800",1.98
2017-09-29,006840,AK Holdings,Stock certificates,338,0,0,"10,893",3.10,"21,950,900",0,0,"710,155,100",3.09
2017-09-29,027410,BGF Retail,Stock certificates,"30,117",0,0,"183,447",16.42,"2,479,100,800",0,0,"15,099,088,600",16.42
2017-09-29,138930,BNK Financial Group,Stock certificates,"7,971",0,0,"918,145",0.87,"79,477,030",0,0,"9,169,609,160",0.87
2017-09-29,001460,BYC,Stock certificates,0,0,0,104,0.00,0,0,0,"33,381,000",0.00
2017-09-29,001465,BYC(1P),Stock certificates,0,0,0,48,0.00,0,0,0,"8,341,000",0.00
2017-09-29,001040,CJ,Stock certificates,"3,363",0,0,"35,943",9.36,"573,610,000",0,0,"6,128,409,500",9.36
2017-09-29,079160,CJ CGV,Stock certificates,"5,275",0,0,"96,932",5.44,"337,932,200",0,0,"6,216,888,100",5.44
2017-09-29,000120,CJ LOGISTICS,Stock certificates,"7,015",0,0,"37,193",18.86,"1,140,373,500",0,0,"6,045,787,000",18.86
2017-09-29,011150,CJSEAFOOD,Stock certificates,0,0,0,"25,615",0.00,0,0,0,"75,158,530",0.00
2017-09-29,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"3,198",0.00,0,0,0,"81,140,050",0.00
2017-09-29,001045,CJ(1P),Stock certificates,16,0,0,"1,758",0.91,"1,171,600",0,0,"128,934,100",0.91
2017-09-29,097950,CJ CheilJedang,Stock certificates,"1,270",0,0,"28,949",4.39,"450,909,500",0,0,"10,269,925,500",4.39
2017-09-29,097955,CJ CheilJedang(1P),Stock certificates,8,0,0,"1,558",0.51,"1,232,000",0,0,"240,438,000",0.51
2017-09-29,037560,CJ HelloVision,Stock certificates,0,0,0,"85,859",0.00,0,0,0,"612,381,220",0.00
2017-09-29,000590,CSHOLDINGS,Stock certificates,0,0,0,760,0.00,0,0,0,"60,582,600",0.00
2017-09-29,139130,DGB Financial Group,Stock certificates,"39,127",0,0,"382,396",10.23,"410,798,850",0,0,"3,994,872,000",10.28
2017-09-29,004840,DRB Holding,Stock certificates,0,0,0,"12,930",0.00,0,0,0,"100,050,700",0.00
2017-09-29,155660,DSR,Stock certificates,742,0,0,"31,711",2.34,"3,838,210",0,0,"164,209,120",2.34
2017-09-29,069730,DSRWIRE,Stock certificates,190,0,0,"123,222",0.15,"872,435",0,0,"568,199,815",0.15
2017-09-29,017940,E1,Stock certificates,290,0,0,"2,388",12.14,"16,272,500",0,0,"134,289,400",12.12
2017-09-29,007700,F&F,Stock certificates,799,0,0,"63,489",1.26,"33,034,950",0,0,"2,613,626,550",1.26
2017-09-29,114090,GKL,Stock certificates,"7,238",0,0,"146,929",4.93,"171,215,150",0,0,"3,470,742,500",4.93
2017-09-29,078930,GS,Stock certificates,"15,161",0,0,"147,107",10.31,"991,506,000",0,0,"9,580,799,700",10.35
2017-09-29,006360,GS E&C,Stock certificates,"50,644",0,0,"220,678",22.95,"1,349,305,300",0,0,"5,886,487,050",22.92
2017-09-29,001250,GS Global,Stock certificates,0,0,0,"142,560",0.00,0,0,0,"433,698,770",0.00
2017-09-29,007070,GS Retail,Stock certificates,"39,832",0,0,"215,135",18.51,"1,376,311,350",0,0,"7,441,606,411",18.49
2017-09-29,078935,GS(1P),Stock certificates,35,0,0,"2,094",1.67,"1,430,900",0,0,"85,416,100",1.68
2017-09-29,003560,IHQ,Stock certificates,"39,198",0,0,"1,748,502",2.24,"77,371,225",0,0,"3,456,032,840",2.24
2017-09-29,175330,JB Financial Group,Stock certificates,"49,669",0,0,"238,536",20.82,"297,961,610",0,0,"1,431,011,420",20.82
2017-09-29,234080,JW LIFESCIENCE,Stock certificates,"3,221",0,0,"42,377",7.60,"117,591,300",0,0,"1,547,696,850",7.60
2017-09-29,001060,JWPHARMA,Stock certificates,"3,640",0,0,"51,997",7.00,"146,776,750",0,0,"2,099,804,650",6.99
2017-09-29,001067,JWPHARMA(2PB),Stock certificates,0,0,0,"2,006",0.00,0,0,0,"89,106,200",0.00
2017-09-29,001065,JWPHARMA(1P),Stock certificates,0,0,0,290,0.00,0,0,0,"7,496,550",0.00
2017-09-29,096760,JW HOLDINGS,Stock certificates,"4,536",0,0,"86,658",5.23,"36,030,850",0,0,"686,806,170",5.25
2017-09-29,105560,KBFinancialGroup,Stock certificates,"164,107",0,0,"1,191,108",13.78,"9,231,699,100",0,0,"67,038,587,800",13.77
2017-09-29,002380,KCC,Stock certificates,997,0,0,"14,900",6.69,"372,715,000",0,0,"5,522,585,000",6.75
2017-09-29,009070,KCTC,Stock certificates,0,0,0,"5,988",0.00,0,0,0,"15,740,705",0.00
2017-09-29,009440,KC Green Holdings,Stock certificates,0,0,0,"39,568",0.00,0,0,0,"203,628,670",0.00
2017-09-29,119650,KC COTTRELL,Stock certificates,0,0,0,"23,772",0.00,0,0,0,"98,239,935",0.00
2017-09-29,092220,KEC,Stock certificates,"108,215",0,0,"12,541,773",0.86,"146,186,395",0,0,"17,261,931,205",0.85
2017-09-29,109070,KGP,Stock certificates,155,0,0,"138,641",0.11,"460,410",0,0,"416,467,345",0.11
2017-09-29,001390,KGC,Stock certificates,"2,545",0,0,"238,358",1.07,"46,312,850",0,0,"4,303,747,550",1.08
2017-09-29,001940,KISCO Holdings,Stock certificates,2,0,0,"2,339",0.09,"153,900",0,0,"181,572,200",0.08
2017-09-29,083420,KPX GREEN CHEMICAL,Stock certificates,0,0,0,"85,665",0.00,0,0,0,"399,758,835",0.00
2017-09-29,025000,KPXCHEMICAL,Stock certificates,10,0,0,"1,214",0.82,"721,700",0,0,"89,102,400",0.81
2017-09-29,092230,KPXHOLDINGS,Stock certificates,0,0,0,"1,399",0.00,0,0,0,"95,632,100",0.00
2017-09-29,000040,KR MOTORS,Stock certificates,17,0,0,"346,895",0.00,"8,776",0,0,"179,121,604",0.00
2017-09-29,044450,KSS LINE,Stock certificates,0,0,0,"21,397",0.00,0,0,0,"196,846,100",0.00
2017-09-29,030200,KT,Stock certificates,307,0,0,"555,247",0.06,"8,956,100",0,0,"16,427,293,987",0.05
2017-09-29,033780,KT&G,Stock certificates,"92,649",0,0,"305,650",30.31,"9,764,339,500",0,0,"32,172,184,000",30.35
2017-09-29,030210,KTBSEC,Stock certificates,912,0,0,"133,273",0.68,"3,138,945",0,0,"457,298,015",0.69
2017-09-29,058850,KTcs,Stock certificates,0,0,0,"14,171",0.00,0,0,0,"32,563,315",0.00
2017-09-29,093050,LF,Stock certificates,"8,149",0,0,"41,394",19.69,"207,055,450",0,0,"1,053,055,100",19.66
2017-09-29,003550,LG Corp.,Stock certificates,"17,652",0,0,"257,626",6.85,"1,418,112,400",0,0,"20,603,111,200",6.88
2017-09-29,034220,LG Display,Stock certificates,"618,355",0,0,"2,431,383",25.43,"18,784,140,800",0,0,"73,920,610,200",25.41
2017-09-29,001120,LGInt,Stock certificates,"13,616",0,0,"159,354",8.54,"370,625,300",0,0,"4,319,684,850",8.58
2017-09-29,051900,LGH&H,Stock certificates,"3,790",0,0,"64,022",5.92,"3,541,798,000",0,0,"59,626,800,000",5.94
2017-09-29,051905,LGH&H(1P),Stock certificates,15,0,0,"5,815",0.26,"8,835,000",0,0,"3,435,662,000",0.26
