Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-02-16,095570,AJ Networks,Stock certificates,"5,186",0,0,"89,235",5.81,"27,112,530",0,0,"466,666,090",5.81
2017-02-16,068400,AJ RENT A CAR,Stock certificates,"1,906",0,0,"159,260",1.20,"15,618,280",0,0,"1,305,384,720",1.20
2017-02-16,006840,AK Holdings,Stock certificates,153,0,0,"13,263",1.15,"8,474,100",0,0,"734,705,600",1.15
2017-02-16,027410,BGF Retail,Stock certificates,"24,801",0,0,"148,703",16.68,"2,525,154,500",0,0,"15,147,965,438",16.67
2017-02-16,138930,BNK Financial Group,Stock certificates,"98,889",0,0,"962,617",10.27,"887,221,840",0,0,"8,632,702,690",10.28
2017-02-16,001460,BYC,Stock certificates,0,0,0,7,0.00,0,0,0,"2,609,500",0.00
2017-02-16,001465,BYC(1P),Stock certificates,0,0,0,78,0.00,0,0,0,"12,281,000",0.00
2017-02-16,001040,CJ,Stock certificates,"2,487",0,0,"71,761",3.47,"438,689,000",0,0,"12,647,064,500",3.47
2017-02-16,079160,CJ CGV,Stock certificates,"5,281",0,0,"99,388",5.31,"404,407,500",0,0,"7,619,635,100",5.31
2017-02-16,000120,CJ korea express,Stock certificates,"25,986",0,0,"98,341",26.42,"4,388,855,000",0,0,"16,626,045,500",26.40
2017-02-16,011150,CJSEAFOOD,Stock certificates,287,0,0,"184,540",0.16,"1,008,385",0,0,"646,766,485",0.16
2017-02-16,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"31,480",0.00,0,0,0,"782,868,350",0.00
2017-02-16,001045,CJ(1P),Stock certificates,0,0,0,"7,057",0.00,0,0,0,"506,470,100",0.00
2017-02-16,097950,CJ CheilJedang,Stock certificates,"1,848",0,0,"29,373",6.29,"660,192,000",0,0,"10,498,252,500",6.29
2017-02-16,097955,CJ CheilJedang(1P),Stock certificates,21,0,0,"3,631",0.58,"3,375,500",0,0,"584,051,500",0.58
2017-02-16,037560,CJ HelloVision,Stock certificates,714,0,0,"68,015",1.05,"6,204,130",0,0,"587,328,190",1.06
2017-02-16,000590,CSHOLDINGS,Stock certificates,0,0,0,261,0.00,0,0,0,"21,626,800",0.00
2017-02-16,139130,DGB Financial Group,Stock certificates,"19,645",0,0,"203,641",9.65,"206,460,250",0,0,"2,147,062,400",9.62
2017-02-16,004840,DRB Holding,Stock certificates,67,0,0,"11,726",0.57,"758,700",0,0,"132,776,850",0.57
2017-02-16,155660,DSR,Stock certificates,"13,770",0,0,"2,111,311",0.65,"141,182,430",0,0,"21,178,795,440",0.67
2017-02-16,069730,DSRWIRE,Stock certificates,"8,620",0,0,"5,448,309",0.16,"111,726,800",0,0,"69,468,777,800",0.16
2017-02-16,017940,E1,Stock certificates,0,0,0,"2,390",0.00,0,0,0,"134,673,200",0.00
2017-02-16,007700,F&F,Stock certificates,0,0,0,"37,081",0.00,0,0,0,"807,852,250",0.00
2017-02-16,114090,GKL,Stock certificates,"49,423",0,0,"437,172",11.31,"1,025,103,800",0,0,"9,084,084,150",11.28
2017-02-16,078930,GS,Stock certificates,"10,394",0,0,"118,048",8.80,"573,216,000",0,0,"6,506,895,400",8.81
2017-02-16,006360,GS E&C,Stock certificates,"64,635",0,0,"284,421",22.73,"1,874,033,550",0,0,"8,243,137,000",22.73
2017-02-16,001250,GS Global,Stock certificates,"8,542",0,0,"498,864",1.71,"29,116,810",0,0,"1,705,791,360",1.71
2017-02-16,007070,GS Retail,Stock certificates,"10,651",0,0,"129,757",8.21,"554,528,700",0,0,"6,747,152,600",8.22
2017-02-16,078935,GS(1P),Stock certificates,0,0,0,"8,438",0.00,0,0,0,"288,530,550",0.00
2017-02-16,001500,HMCIB,Stock certificates,201,0,0,"20,450",0.98,"2,015,490",0,0,"204,557,760",0.99
2017-02-16,003560,IHQ,Stock certificates,"2,903",0,0,"249,531",1.16,"5,307,980",0,0,"455,385,510",1.17
2017-02-16,175330,JB Financial Group,Stock certificates,"18,202",0,0,"283,481",6.42,"103,540,290",0,0,"1,610,405,720",6.43
2017-02-16,234080,JW LIFESCIENCE,Stock certificates,641,0,0,"38,924",1.65,"19,580,550",0,0,"1,189,512,900",1.65
