Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-07-10,095570,AJ Networks,Stock certificates,"4,325",0,0,"138,471",3.12,"31,962,120",0,0,"1,021,614,990",3.13
2017-07-10,068400,AJ RENT A CAR,Stock certificates,"2,269",0,0,"308,383",0.74,"26,145,050",0,0,"3,529,904,400",0.74
2017-07-10,006840,AK Holdings,Stock certificates,117,0,0,"14,790",0.79,"8,142,300",0,0,"1,026,957,000",0.79
2017-07-10,027410,BGF Retail,Stock certificates,"24,713",0,0,"441,361",5.60,"2,467,700,800",0,0,"44,252,385,944",5.58
2017-07-10,138930,BNK Financial Group,Stock certificates,"33,379",0,0,"1,178,546",2.83,"363,348,700",0,0,"12,843,670,216",2.83
2017-07-10,001460,BYC,Stock certificates,0,0,0,54,0.00,0,0,0,"19,830,500",0.00
2017-07-10,001465,BYC(1P),Stock certificates,0,0,0,462,0.00,0,0,0,"79,447,000",0.00
2017-07-10,001040,CJ,Stock certificates,"2,850",0,0,"55,863",5.10,"545,803,000",0,0,"10,619,488,500",5.14
2017-07-10,079160,CJ CGV,Stock certificates,"20,887",0,0,"110,467",18.91,"1,488,582,200",0,0,"7,856,384,900",18.95
2017-07-10,000120,CJ korea express,Stock certificates,"6,397",0,0,"32,131",19.91,"1,145,959,500",0,0,"5,750,094,000",19.93
2017-07-10,011150,CJSEAFOOD,Stock certificates,0,0,0,"108,934",0.00,0,0,0,"355,197,600",0.00
2017-07-10,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,715,0.00,0,0,0,"17,601,600",0.00
2017-07-10,001045,CJ(1P),Stock certificates,0,0,0,"4,002",0.00,0,0,0,"352,422,300",0.00
2017-07-10,097950,CJ CheilJedang,Stock certificates,"10,876",0,0,"29,975",36.28,"3,834,076,000",0,0,"10,564,456,500",36.29
2017-07-10,097955,CJ CheilJedang(1P),Stock certificates,5,0,0,"2,577",0.19,"830,000",0,0,"428,900,000",0.19
2017-07-10,037560,CJ HelloVision,Stock certificates,44,0,0,"102,305",0.04,"389,120",0,0,"905,049,930",0.04
2017-07-10,000590,CSHOLDINGS,Stock certificates,0,0,0,531,0.00,0,0,0,"44,435,200",0.00
2017-07-10,139130,DGB Financial Group,Stock certificates,801,0,0,"452,605",0.18,"9,271,100",0,0,"5,242,612,700",0.18
2017-07-10,004840,DRB Holding,Stock certificates,642,0,0,"15,396",4.17,"6,335,280",0,0,"151,910,820",4.17
2017-07-10,155660,DSR,Stock certificates,"1,097",0,0,"116,201",0.94,"7,229,600",0,0,"765,078,040",0.94
2017-07-10,069730,DSRWIRE,Stock certificates,72,0,0,"249,186",0.03,"446,360",0,0,"1,557,486,440",0.03
2017-07-10,017940,E1,Stock certificates,981,0,0,"5,402",18.16,"62,984,900",0,0,"346,888,700",18.16
2017-07-10,007700,F&F,Stock certificates,"3,898",0,0,"30,018",12.99,"107,521,600",0,0,"828,746,850",12.97
2017-07-10,114090,GKL,Stock certificates,"14,738",0,0,"231,449",6.37,"318,472,400",0,0,"4,991,444,000",6.38
2017-07-10,078930,GS,Stock certificates,"16,152",0,0,"197,415",8.18,"1,123,993,800",0,0,"13,686,093,300",8.21
2017-07-10,006360,GS E&C,Stock certificates,"110,277",0,0,"809,022",13.63,"3,507,101,700",0,0,"25,714,486,500",13.64
2017-07-10,001250,GS Global,Stock certificates,"6,760",0,0,"343,492",1.97,"20,976,515",0,0,"1,062,589,430",1.97
2017-07-10,007070,GS Retail,Stock certificates,"37,481",0,0,"125,266",29.92,"1,865,980,200",0,0,"6,241,690,680",29.90
2017-07-10,078935,GS(1P),Stock certificates,0,0,0,"3,195",0.00,0,0,0,"138,260,400",0.00
2017-07-10,001500,HMCIB,Stock certificates,0,0,0,"28,633",0.00,0,0,0,"351,280,100",0.00
2017-07-10,003560,IHQ,Stock certificates,"73,375",0,0,"1,089,376",6.74,"147,890,070",0,0,"2,193,376,540",6.74
2017-07-10,175330,JB Financial Group,Stock certificates,"15,461",0,0,"504,035",3.07,"103,622,860",0,0,"3,374,607,270",3.07
2017-07-10,234080,JW LIFESCIENCE,Stock certificates,0,0,0,"51,924",0.00,0,0,0,"1,705,045,300",0.00
2017-07-10,001060,JWPHARMA,Stock certificates,"8,627",0,0,"114,457",7.54,"402,169,400",0,0,"5,306,875,800",7.58
2017-07-10,001067,JWPHARMA(2PB),Stock certificates,0,0,0,362,0.00,0,0,0,"13,479,700",0.00
2017-07-10,001065,JWPHARMA(1P),Stock certificates,0,0,0,179,0.00,0,0,0,"4,480,750",0.00
2017-07-10,096760,JW HOLDINGS,Stock certificates,"9,511",0,0,"362,243",2.63,"85,964,390",0,0,"3,243,351,790",2.65
2017-07-10,105560,KBFinancialGroup,Stock certificates,"53,426",0,0,"1,170,186",4.57,"3,057,188,500",0,0,"66,977,525,700",4.56
2017-07-10,002550,KB Insurance,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-10,021960,KB CAPITAL,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-10,002380,KCC,Stock certificates,"5,110",0,0,"25,875",19.75,"2,073,550,500",0,0,"10,505,015,500",19.74
2017-07-10,009070,KCTC,Stock certificates,0,0,0,"24,861",0.00,0,0,0,"77,378,295",0.00
2017-07-10,009440,KC Green Holdings,Stock certificates,107,0,0,"50,811",0.21,"679,450",0,0,"321,895,540",0.21
2017-07-10,119650,KC COTTRELL,Stock certificates,"2,906",0,0,"25,897",11.22,"16,200,470",0,0,"143,577,970",11.28
2017-07-10,092220,KEC,Stock certificates,"100,160",0,0,"727,932",13.76,"99,645,915",0,0,"723,595,691",13.77
2017-07-10,109070,KGP,Stock certificates,112,0,0,"4,120,189",0.00,"49,920",0,0,"1,873,589,812",0.00
2017-07-10,001390,KGC,Stock certificates,8,0,0,"36,073",0.02,"118,350",0,0,"534,223,850",0.02
2017-07-10,001940,KISCO Holdings,Stock certificates,0,0,0,"1,556",0.00,0,0,0,"115,479,400",0.00
2017-07-10,083420,KPX GREEN CHEMICAL,Stock certificates,0,0,0,"22,879",0.00,0,0,0,"96,664,065",0.00
2017-07-10,025000,KPXCHEMICAL,Stock certificates,287,0,0,"3,957",7.25,"18,821,500",0,0,"257,888,700",7.30
2017-07-10,092230,KPXHOLDINGS,Stock certificates,0,0,0,956,0.00,0,0,0,"62,517,400",0.00
2017-07-10,000040,KR MOTORS,Stock certificates,"145,301",0,0,"4,796,311",3.03,"152,499,835",0,0,"5,051,746,485",3.02
2017-07-10,044450,KSS LINE,Stock certificates,126,0,0,"25,627",0.49,"1,198,950",0,0,"244,070,060",0.49
2017-07-10,030200,KT,Stock certificates,903,0,0,"417,033",0.22,"29,880,350",0,0,"13,811,890,995",0.22
2017-07-10,033780,KT&G,Stock certificates,"5,103",0,0,"137,031",3.72,"582,707,000",0,0,"15,604,744,500",3.73
2017-07-10,030210,KTBSEC,Stock certificates,"2,211",0,0,"475,065",0.47,"8,292,430",0,0,"1,787,283,565",0.46
2017-07-10,058850,KTcs,Stock certificates,0,0,0,"123,544",0.00,0,0,0,"307,169,035",0.00
2017-07-10,093050,LF,Stock certificates,"7,952",0,0,"86,017",9.24,"243,923,400",0,0,"2,639,259,500",9.24
2017-07-10,003550,LG Corp.,Stock certificates,"3,166",0,0,"532,794",0.59,"229,892,500",0,0,"38,832,122,700",0.59
2017-07-10,034220,LG Display,Stock certificates,"457,160",0,0,"3,416,475",13.38,"16,460,791,500",0,0,"123,967,128,300",13.28
2017-07-10,001120,LGInt,Stock certificates,"8,842",0,0,"117,339",7.54,"266,350,700",0,0,"3,535,166,200",7.53
2017-07-10,051900,LGH&H,Stock certificates,"10,477",0,0,"36,046",29.07,"9,636,428,000",0,0,"33,223,970,000",29.00
2017-07-10,051905,LGH&H(1P),Stock certificates,40,0,0,720,5.56,"23,618,000",0,0,"426,241,000",5.54
2017-07-10,003555,LG Corp.(1P),Stock certificates,0,0,0,"23,342",0.00,0,0,0,"1,056,566,400",0.00
2017-07-10,032640,LG Uplus,Stock certificates,"55,061",0,0,"1,452,818",3.79,"858,449,350",0,0,"22,556,584,950",3.81
2017-07-10,011070,LG Innotek,Stock certificates,"10,032",0,0,"155,554",6.45,"1,560,843,500",0,0,"24,199,873,500",6.45
2017-07-10,066570,LGELECTRONICS,Stock certificates,"777,097",0,0,"3,056,226",25.43,"55,840,686,700",0,0,"219,059,749,700",25.49
2017-07-10,066575,LGELECTRONICS(1P),Stock certificates,"8,109",0,0,"214,427",3.78,"291,472,400",0,0,"7,685,908,400",3.79
2017-07-10,108670,LG HAUSYS,Stock certificates,"2,150",0,0,"28,887",7.44,"237,909,000",0,0,"3,194,631,000",7.45
2017-07-10,108675,LG HAUSYS(1P),Stock certificates,0,0,0,"1,078",0.00,0,0,0,"67,392,300",0.00
2017-07-10,051910,LGCHEM,Stock certificates,"16,001",0,0,"146,503",10.92,"4,629,520,000",0,0,"42,298,489,500",10.94
2017-07-10,051915,LGCHEM(1P),Stock certificates,0,0,0,"4,337",0.00,0,0,0,"859,673,000",0.00
