Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-08-03,095570,AJ Networks,Stock certificates,"2,864",0,0,"247,315",1.16,"20,396,610",0,0,"1,768,776,020",1.15
2017-08-03,068400,AJ RENT A CAR,Stock certificates,"4,132",0,0,"158,839",2.60,"44,633,700",0,0,"1,702,421,800",2.62
2017-08-03,006840,AK Holdings,Stock certificates,"4,179",0,0,"33,528",12.46,"308,212,700",0,0,"2,474,915,800",12.45
2017-08-03,027410,BGF Retail,Stock certificates,"103,679",0,0,"506,479",20.47,"8,997,451,300",0,0,"43,983,423,070",20.46
2017-08-03,138930,BNK Financial Group,Stock certificates,"14,030",0,0,"1,270,294",1.10,"154,744,150",0,0,"14,011,714,614",1.10
2017-08-03,001460,BYC,Stock certificates,0,0,0,"1,346",0.00,0,0,0,"471,338,500",0.00
2017-08-03,001465,BYC(1P),Stock certificates,0,0,0,365,0.00,0,0,0,"64,070,500",0.00
2017-08-03,001040,CJ,Stock certificates,"1,482",0,0,"108,640",1.36,"276,828,500",0,0,"20,328,154,000",1.36
2017-08-03,079160,CJ CGV,Stock certificates,"21,106",0,0,"162,467",12.99,"1,426,425,400",0,0,"10,972,043,300",13.00
2017-08-03,000120,CJ LOGISTICS,Stock certificates,"5,619",0,0,"39,088",14.38,"1,016,679,500",0,0,"7,070,026,000",14.38
2017-08-03,011150,CJSEAFOOD,Stock certificates,581,0,0,"85,979",0.68,"1,878,870",0,0,"277,781,065",0.68
2017-08-03,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"109,253",0.00,0,0,0,"3,122,816,800",0.00
2017-08-03,001045,CJ(1P),Stock certificates,12,0,0,"3,689",0.33,"1,021,100",0,0,"315,454,400",0.32
2017-08-03,097950,CJ CheilJedang,Stock certificates,"5,758",0,0,"48,769",11.81,"2,068,530,500",0,0,"17,513,099,000",11.81
2017-08-03,097955,CJ CheilJedang(1P),Stock certificates,7,0,0,"5,192",0.13,"1,141,500",0,0,"848,518,500",0.13
2017-08-03,037560,CJ HelloVision,Stock certificates,0,0,0,"87,447",0.00,0,0,0,"755,758,050",0.00
2017-08-03,000590,CSHOLDINGS,Stock certificates,0,0,0,"1,107",0.00,0,0,0,"99,758,100",0.00
2017-08-03,139130,DGB Financial Group,Stock certificates,"5,074",0,0,"580,885",0.87,"59,159,100",0,0,"6,764,329,100",0.87
2017-08-03,004840,DRB Holding,Stock certificates,0,0,0,"17,779",0.00,0,0,0,"168,855,100",0.00
2017-08-03,155660,DSR,Stock certificates,"4,400",0,0,"178,919",2.46,"27,196,830",0,0,"1,101,560,390",2.47
2017-08-03,069730,DSRWIRE,Stock certificates,"8,260",0,0,"366,310",2.25,"49,541,110",0,0,"2,209,400,730",2.24
2017-08-03,017940,E1,Stock certificates,29,0,0,"3,621",0.80,"1,764,600",0,0,"219,570,200",0.80
2017-08-03,007700,F&F,Stock certificates,996,0,0,"28,601",3.48,"27,896,300",0,0,"799,481,800",3.49
2017-08-03,114090,GKL,Stock certificates,"36,305",0,0,"239,035",15.19,"852,422,750",0,0,"5,616,129,650",15.18
2017-08-03,078930,GS,Stock certificates,"4,314",0,0,"262,600",1.64,"319,158,500",0,0,"19,360,570,048",1.65
2017-08-03,006360,GS E&C,Stock certificates,"275,694",0,0,"1,494,518",18.45,"8,325,769,850",0,0,"45,211,944,050",18.41
2017-08-03,001250,GS Global,Stock certificates,"14,863",0,0,"270,000",5.50,"45,648,515",0,0,"831,483,855",5.49
2017-08-03,007070,GS Retail,Stock certificates,"579,081",0,0,"2,221,068",26.07,"24,888,595,100",0,0,"94,961,387,300",26.21
2017-08-03,078935,GS(1P),Stock certificates,0,0,0,"5,192",0.00,0,0,0,"232,891,650",0.00
2017-08-03,003560,IHQ,Stock certificates,"12,003",0,0,"1,335,933",0.90,"25,308,620",0,0,"2,812,110,150",0.90
2017-08-03,175330,JB Financial Group,Stock certificates,"4,589",0,0,"363,515",1.26,"31,564,820",0,0,"2,505,095,300",1.26
2017-08-03,234080,JW LIFESCIENCE,Stock certificates,"2,091",0,0,"46,643",4.48,"79,765,600",0,0,"1,783,593,200",4.47
2017-08-03,001060,JWPHARMA,Stock certificates,"7,033",0,0,"88,643",7.93,"325,620,050",0,0,"4,121,563,250",7.90
2017-08-03,001067,JWPHARMA(2PB),Stock certificates,0,0,0,"3,933",0.00,0,0,0,"150,471,550",0.00
2017-08-03,001065,JWPHARMA(1P),Stock certificates,0,0,0,204,0.00,0,0,0,"5,033,950",0.00
2017-08-03,096760,JW HOLDINGS,Stock certificates,"22,235",0,0,"215,739",10.31,"197,917,150",0,0,"1,921,024,050",10.30
2017-08-03,105560,KBFinancialGroup,Stock certificates,"36,273",0,0,"1,711,986",2.12,"2,087,765,300",0,0,"98,208,056,784",2.13
2017-08-03,002380,KCC,Stock certificates,"2,681",0,0,"22,199",12.08,"1,163,461,000",0,0,"9,626,120,500",12.09
2017-08-03,009070,KCTC,Stock certificates,0,0,0,"7,299",0.00,0,0,0,"22,565,700",0.00
