Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-06-27,095570,AJ Networks,Stock certificates,"1,224",0,0,"28,325",4.32,"7,594,510",0,0,"175,212,220",4.33
2018-06-27,068400,AJ RENT A CAR,Stock certificates,"2,495",0,0,"101,758",2.45,"26,359,250",0,0,"1,075,224,600",2.45
2018-06-27,006840,AK Holdings,Stock certificates,721,0,0,"20,044",3.60,"54,586,400",0,0,"1,514,577,800",3.60
2018-06-27,027410,BGF,Stock certificates,"4,083",0,0,"197,581",2.07,"44,607,550",0,0,"2,159,956,600",2.07
2018-06-27,282330,BGF Retail,Stock certificates,"5,410",0,0,"36,398",14.86,"1,053,464,500",0,0,"7,084,369,000",14.87
2018-06-27,138930,BNK Financial Group,Stock certificates,"29,518",0,0,"769,700",3.84,"274,945,160",0,0,"7,153,753,930",3.84
2018-06-27,001460,BYC,Stock certificates,0,0,0,304,0.00,0,0,0,"76,460,000",0.00
2018-06-27,001465,BYC(1P),Stock certificates,0,0,0,21,0.00,0,0,0,"2,999,500",0.00
2018-06-27,001040,CJ,Stock certificates,"6,669",0,0,"71,459",9.33,"913,027,500",0,0,"9,781,947,500",9.33
2018-06-27,079160,CJ CGV,Stock certificates,"9,879",0,0,"91,870",10.75,"663,736,200",0,0,"6,158,505,300",10.78
2018-06-27,000120,CJ LOGISTICS,Stock certificates,"11,918",0,0,"109,656",10.87,"1,929,140,000",0,0,"17,746,183,500",10.87
2018-06-27,011150,CJSEAFOOD,Stock certificates,"31,131",0,0,"535,532",5.81,"96,138,355",0,0,"1,655,518,295",5.81
2018-06-27,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"7,982",0.00,0,0,0,"230,498,650",0.00
2018-06-27,001045,CJ(1P),Stock certificates,522,0,0,"2,869",18.19,"34,635,000",0,0,"190,179,600",18.21
2018-06-27,097950,CJ CheilJedang,Stock certificates,"1,117",0,0,"28,165",3.97,"388,838,500",0,0,"9,799,726,000",3.97
2018-06-27,097955,CJ CheilJedang(1P),Stock certificates,0,0,0,"2,329",0.00,0,0,0,"308,746,000",0.00
2018-06-27,037560,CJ Hello,Stock certificates,"7,523",0,0,"965,999",0.78,"76,119,350",0,0,"10,111,645,580",0.75
2018-06-27,000590,CSHOLDINGS,Stock certificates,2,0,0,"1,075",0.19,"155,600",0,0,"84,092,100",0.19
2018-06-27,012030,DB,Stock certificates,"100,257",0,0,"2,293,990",4.37,"95,085,926",0,0,"2,177,058,788",4.37
2018-06-27,016610,DBFI,Stock certificates,112,0,0,"48,814",0.23,"472,055",0,0,"205,116,740",0.23
2018-06-27,005830,DB INSURANCE,Stock certificates,"10,260",0,0,"190,994",5.37,"610,480,300",0,0,"11,351,605,800",5.38
2018-06-27,000990,DB HiTek,Stock certificates,"33,800",0,0,"815,252",4.15,"684,987,950",0,0,"16,544,856,200",4.14
2018-06-27,000995,DB HiTek(1P),Stock certificates,0,0,0,137,0.00,0,0,0,"5,203,600",0.00
2018-06-27,139130,DGB Financial Group,Stock certificates,"46,016",0,0,"601,153",7.65,"472,463,850",0,0,"6,156,398,100",7.67
2018-06-27,004840,DRB Holding,Stock certificates,411,0,0,"6,611",6.22,"2,771,870",0,0,"44,616,970",6.21
2018-06-27,155660,DSR,Stock certificates,"4,543",0,0,"93,087",4.88,"21,674,605",0,0,"440,635,640",4.92
2018-06-27,069730,DSRWIRE,Stock certificates,835,0,0,"122,759",0.68,"4,181,290",0,0,"608,865,960",0.69
2018-06-27,017940,E1,Stock certificates,577,0,0,"9,393",6.14,"39,648,400",0,0,"643,381,400",6.16
