Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-06-11,095570,AJ Networks,Stock certificates,4,0,0,"25,440",0.02,"25,720",0,0,"162,550,740",0.02
2018-06-11,068400,AJ RENT A CAR,Stock certificates,"1,592",0,0,"109,427",1.45,"18,512,700",0,0,"1,273,107,600",1.45
2018-06-11,006840,AK Holdings,Stock certificates,"4,486",0,0,"46,414",9.67,"372,647,300",0,0,"3,852,757,200",9.67
2018-06-11,027410,BGF,Stock certificates,"30,576",0,0,"183,599",16.65,"362,411,400",0,0,"2,171,009,550",16.69
2018-06-11,282330,BGF Retail,Stock certificates,"9,688",0,0,"26,374",36.73,"1,888,410,000",0,0,"5,150,058,500",36.67
2018-06-11,138930,BNK Financial Group,Stock certificates,"13,208",0,0,"630,411",2.10,"132,208,620",0,0,"6,314,706,070",2.09
2018-06-11,001460,BYC,Stock certificates,0,0,0,"1,021",0.00,0,0,0,"278,662,000",0.00
2018-06-11,001465,BYC(1P),Stock certificates,0,0,0,235,0.00,0,0,0,"34,575,500",0.00
2018-06-11,001040,CJ,Stock certificates,"9,745",0,0,"77,399",12.59,"1,506,793,500",0,0,"11,952,418,000",12.61
2018-06-11,079160,CJ CGV,Stock certificates,"8,274",0,0,"118,661",6.97,"560,915,700",0,0,"8,058,377,200",6.96
2018-06-11,000120,CJ LOGISTICS,Stock certificates,"5,472",0,0,"119,811",4.57,"876,781,500",0,0,"19,226,796,500",4.56
2018-06-11,011150,CJSEAFOOD,Stock certificates,19,0,0,"682,805",0.00,"60,700",0,0,"2,219,909,900",0.00
2018-06-11,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"2,857",0.00,0,0,0,"85,658,850",0.00
2018-06-11,001045,CJ(1P),Stock certificates,0,0,0,"1,016",0.00,0,0,0,"75,301,300",0.00
2018-06-11,097950,CJ CheilJedang,Stock certificates,"11,212",0,0,"76,552",14.65,"4,254,168,500",0,0,"29,052,590,000",14.64
2018-06-11,097955,CJ CheilJedang(1P),Stock certificates,3,0,0,"8,339",0.04,"450,500",0,0,"1,249,095,500",0.04
2018-06-11,037560,CJ Hello,Stock certificates,"1,275",0,0,"438,975",0.29,"12,812,900",0,0,"4,411,090,530",0.29
2018-06-11,000590,CSHOLDINGS,Stock certificates,0,0,0,"1,334",0.00,0,0,0,"109,943,700",0.00
2018-06-11,012030,DB,Stock certificates,"54,035",0,0,"836,896",6.46,"62,425,875",0,0,"965,398,625",6.47
2018-06-11,016610,DBFI,Stock certificates,51,0,0,"73,189",0.07,"235,290",0,0,"339,314,590",0.07
2018-06-11,005830,DB INSURANCE,Stock certificates,"3,412",0,0,"123,283",2.77,"208,157,500",0,0,"7,513,894,744",2.77
2018-06-11,000990,DB HiTek,Stock certificates,"47,970",0,0,"549,731",8.73,"909,439,050",0,0,"10,433,665,400",8.72
2018-06-11,000995,DB HiTek(1P),Stock certificates,0,0,0,418,0.00,0,0,0,"16,337,750",0.00
2018-06-11,139130,DGB Financial Group,Stock certificates,"17,183",0,0,"322,248",5.33,"186,284,850",0,0,"3,497,427,250",5.33
2018-06-11,004840,DRB Holding,Stock certificates,5,0,0,"14,543",0.03,"37,860",0,0,"109,685,940",0.03
2018-06-11,155660,DSR,Stock certificates,59,0,0,"42,811",0.14,"338,050",0,0,"244,947,970",0.14
2018-06-11,069730,DSRWIRE,Stock certificates,206,0,0,"91,003",0.23,"1,248,360",0,0,"552,751,920",0.23
2018-06-11,017940,E1,Stock certificates,699,0,0,"2,866",24.39,"48,867,100",0,0,"201,206,200",24.29
2018-06-11,007700,F&F,Stock certificates,"9,161",0,0,"73,764",12.42,"629,525,200",0,0,"5,031,847,900",12.51
2018-06-11,114090,GKL,Stock certificates,"32,446",0,0,"506,146",6.41,"939,440,600",0,0,"14,601,866,550",6.43
2018-06-11,078930,GS,Stock certificates,"1,985",0,0,"142,959",1.39,"117,897,500",0,0,"8,467,960,400",1.39
2018-06-11,006360,GS E&C,Stock certificates,"132,926",0,0,"952,628",13.95,"6,284,482,700",0,0,"45,000,008,100",13.97
2018-06-11,001250,GS Global,Stock certificates,39,0,0,"477,406",0.01,"150,590",0,0,"1,826,301,885",0.01
