Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-01-11,095570,AJ Networks,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-01-11,068400,AJ RENT A CAR,Stock certificates,"2,956",0,0,"199,786",1.48,"24,167,510",0,0,"1,629,365,880",1.48
2017-01-11,006840,AK Holdings,Stock certificates,"1,057",0,0,"27,154",3.89,"54,334,400",0,0,"1,393,341,900",3.90
2017-01-11,027410,BGF Retail,Stock certificates,"34,156",0,0,"272,426",12.54,"3,009,020,200",0,0,"23,959,370,600",12.56
2017-01-11,138930,BNK Financial Group,Stock certificates,"24,430",0,0,"690,338",3.54,"212,196,360",0,0,"6,025,381,580",3.52
2017-01-11,001460,BYC,Stock certificates,0,0,0,354,0.00,0,0,0,"137,912,500",0.00
2017-01-11,001465,BYC(1P),Stock certificates,0,0,0,17,0.00,0,0,0,"2,959,000",0.00
2017-01-11,001040,CJ,Stock certificates,"4,621",0,0,"48,856",9.46,"887,800,500",0,0,"9,387,859,500",9.46
2017-01-11,079160,CJ CGV,Stock certificates,"10,660",0,0,"67,639",15.76,"777,939,700",0,0,"4,923,535,800",15.80
2017-01-11,000120,CJ korea express,Stock certificates,"6,321",0,0,"58,968",10.72,"1,062,682,000",0,0,"9,862,967,500",10.77
2017-01-11,011150,CJSEAFOOD,Stock certificates,"7,225",0,0,"368,855",1.96,"26,242,300",0,0,"1,341,301,090",1.96
2017-01-11,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"3,547",0.00,0,0,0,"62,406,500",0.00
2017-01-11,001045,CJ(1P),Stock certificates,0,0,0,"5,315",0.00,0,0,0,"411,587,500",0.00
2017-01-11,097950,CJ CheilJedang,Stock certificates,"2,991",0,0,"46,269",6.46,"1,052,426,500",0,0,"16,263,889,500",6.47
2017-01-11,097955,CJ CheilJedang(1P),Stock certificates,0,0,0,"3,189",0.00,0,0,0,"557,796,500",0.00
2017-01-11,037560,CJ HelloVision,Stock certificates,40,0,0,"60,184",0.07,"359,000",0,0,"541,047,550",0.07
2017-01-11,000590,CSHOLDINGS,Stock certificates,1,0,0,187,0.53,"77,700",0,0,"14,555,300",0.53
2017-01-11,139130,DGB Financial Group,Stock certificates,"9,637",0,0,"337,983",2.85,"92,566,340",0,0,"3,239,477,730",2.86
2017-01-11,004840,DRB Holding,Stock certificates,561,0,0,"25,046",2.24,"6,795,250",0,0,"303,452,100",2.24
2017-01-11,155660,DSR,Stock certificates,"5,032",0,0,"352,934",1.43,"42,964,640",0,0,"3,017,713,060",1.42
2017-01-11,069730,DSRWIRE,Stock certificates,544,0,0,"345,735",0.16,"4,484,150",0,0,"2,859,670,620",0.16
2017-01-11,017940,E1,Stock certificates,54,0,0,"1,777",3.04,"3,210,300",0,0,"105,523,000",3.04
2017-01-11,007700,F&F,Stock certificates,"2,257",0,0,"139,545",1.62,"36,882,250",0,0,"2,294,455,050",1.61
2017-01-11,114090,GKL,Stock certificates,"7,795",0,0,"171,567",4.54,"151,365,450",0,0,"3,325,456,200",4.55
2017-01-11,078930,GS,Stock certificates,"7,994",0,0,"136,957",5.84,"422,253,400",0,0,"7,249,961,200",5.82
2017-01-11,006360,GS E&C,Stock certificates,"25,294",0,0,"273,329",9.25,"699,455,000",0,0,"7,547,515,500",9.27
2017-01-11,001250,GS Global,Stock certificates,"47,583",0,0,"2,595,632",1.83,"167,940,970",0,0,"9,111,392,220",1.84
2017-01-11,007070,GS Retail,Stock certificates,"27,581",0,0,"301,536",9.15,"1,367,288,150",0,0,"14,946,936,650",9.15
2017-01-11,078935,GS(1P),Stock certificates,0,0,0,"3,307",0.00,0,0,0,"111,452,400",0.00
2017-01-11,001500,HMCIB,Stock certificates,356,0,0,"89,972",0.40,"3,453,870",0,0,"876,358,850",0.39
2017-01-11,003560,IHQ,Stock certificates,"8,677",0,0,"1,404,232",0.62,"16,931,715",0,0,"2,745,020,660",0.62
2017-01-11,175330,JB Financial Group,Stock certificates,"10,584",0,0,"230,707",4.59,"60,195,590",0,0,"1,312,508,360",4.59
2017-01-11,234080,JW LIFESCIENCE,Stock certificates,"10,368",0,0,"62,716",16.53,"280,671,400",0,0,"1,699,526,850",16.51
2017-01-11,001060,JWPHARMA,Stock certificates,"49,392",0,0,"180,664",27.34,"2,462,427,700",0,0,"9,011,276,850",27.33
