Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-09-26,095570,AJ Networks,Stock certificates,570,0,0,"72,732",0.78,"4,171,930",0,0,"535,567,530",0.78
2017-09-26,068400,AJ RENT A CAR,Stock certificates,"20,345",0,0,"356,519",5.71,"259,388,300",0,0,"4,554,019,800",5.70
2017-09-26,006840,AK Holdings,Stock certificates,241,0,0,"23,511",1.03,"15,433,900",0,0,"1,506,728,600",1.02
2017-09-26,027410,BGF Retail,Stock certificates,"33,193",0,0,"238,062",13.94,"2,643,082,800",0,0,"18,968,692,000",13.93
2017-09-26,138930,BNK Financial Group,Stock certificates,"83,497",0,0,"983,226",8.49,"832,510,500",0,0,"9,778,637,430",8.51
2017-09-26,001460,BYC,Stock certificates,0,0,0,206,0.00,0,0,0,"64,897,500",0.00
2017-09-26,001465,BYC(1P),Stock certificates,0,0,0,58,0.00,0,0,0,"9,924,000",0.00
2017-09-26,001040,CJ,Stock certificates,168,0,0,"65,213",0.26,"27,431,000",0,0,"10,602,225,500",0.26
2017-09-26,079160,CJ CGV,Stock certificates,"20,049",0,0,"93,193",21.51,"1,255,954,000",0,0,"5,835,598,100",21.52
2017-09-26,000120,CJ LOGISTICS,Stock certificates,"4,421",0,0,"59,540",7.43,"675,091,000",0,0,"9,085,114,500",7.43
2017-09-26,011150,CJSEAFOOD,Stock certificates,28,0,0,"74,413",0.04,"80,065",0,0,"213,206,475",0.04
2017-09-26,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"2,711",0.00,0,0,0,"66,827,500",0.00
2017-09-26,001045,CJ(1P),Stock certificates,0,0,0,"2,349",0.00,0,0,0,"165,643,300",0.00
2017-09-26,097950,CJ CheilJedang,Stock certificates,"4,081",0,0,"26,089",15.64,"1,425,160,500",0,0,"9,110,539,500",15.64
2017-09-26,097955,CJ CheilJedang(1P),Stock certificates,32,0,0,"1,609",1.99,"4,783,500",0,0,"241,166,000",1.98
2017-09-26,037560,CJ HelloVision,Stock certificates,0,0,0,"152,483",0.00,0,0,0,"1,078,422,420",0.00
2017-09-26,000590,CSHOLDINGS,Stock certificates,0,0,0,391,0.00,0,0,0,"29,801,000",0.00
2017-09-26,139130,DGB Financial Group,Stock certificates,220,0,0,"497,368",0.04,"2,276,450",0,0,"5,095,339,900",0.04
2017-09-26,004840,DRB Holding,Stock certificates,2,0,0,"23,559",0.01,"15,200",0,0,"177,782,080",0.01
2017-09-26,155660,DSR,Stock certificates,0,0,0,"64,638",0.00,0,0,0,"324,763,400",0.00
2017-09-26,069730,DSRWIRE,Stock certificates,663,0,0,"166,515",0.40,"2,904,525",0,0,"723,754,555",0.40
2017-09-26,017940,E1,Stock certificates,1,0,0,"2,383",0.04,"55,300",0,0,"131,135,500",0.04
2017-09-26,007700,F&F,Stock certificates,6,0,0,"38,190",0.02,"222,600",0,0,"1,411,094,650",0.02
2017-09-26,114090,GKL,Stock certificates,"14,399",0,0,"155,761",9.24,"327,650,650",0,0,"3,539,899,400",9.26
2017-09-26,078930,GS,Stock certificates,"3,049",0,0,"169,925",1.79,"199,623,800",0,0,"11,022,728,600",1.81
2017-09-26,006360,GS E&C,Stock certificates,"169,437",0,0,"749,380",22.61,"4,639,158,000",0,0,"20,498,154,050",22.63
2017-09-26,001250,GS Global,Stock certificates,0,0,0,"179,841",0.00,0,0,0,"540,252,275",0.00
2017-09-26,007070,GS Retail,Stock certificates,"110,308",0,0,"576,456",19.14,"3,692,283,400",0,0,"19,322,160,450",19.11
2017-09-26,078935,GS(1P),Stock certificates,16,0,0,"2,327",0.69,"651,200",0,0,"94,848,300",0.69
2017-09-26,003560,IHQ,Stock certificates,"1,971",0,0,"513,879",0.38,"3,638,925",0,0,"954,735,415",0.38
2017-09-26,175330,JB Financial Group,Stock certificates,"24,493",0,0,"257,419",9.51,"142,732,740",0,0,"1,494,026,620",9.55
2017-09-26,234080,JW LIFESCIENCE,Stock certificates,390,0,0,"51,316",0.76,"13,626,050",0,0,"1,790,843,800",0.76
2017-09-26,001060,JWPHARMA,Stock certificates,"3,301",0,0,"96,580",3.42,"131,821,750",0,0,"3,847,634,800",3.43
2017-09-26,001067,JWPHARMA(2PB),Stock certificates,0,0,0,"1,127",0.00,0,0,0,"48,797,050",0.00
2017-09-26,001065,JWPHARMA(1P),Stock certificates,0,0,0,596,0.00,0,0,0,"15,071,700",0.00
2017-09-26,096760,JW HOLDINGS,Stock certificates,"8,164",0,0,"237,041",3.44,"64,895,160",0,0,"1,865,184,100",3.48
2017-09-26,105560,KBFinancialGroup,Stock certificates,"44,109",0,0,"1,267,939",3.48,"2,379,498,800",0,0,"68,128,940,000",3.49
2017-09-26,002380,KCC,Stock certificates,860,0,0,"15,275",5.63,"319,043,500",0,0,"5,628,959,000",5.67
2017-09-26,009070,KCTC,Stock certificates,0,0,0,"40,149",0.00,0,0,0,"100,592,565",0.00
2017-09-26,009440,KC Green Holdings,Stock certificates,969,0,0,"95,038",1.02,"5,052,910",0,0,"491,698,460",1.03
2017-09-26,119650,KC COTTRELL,Stock certificates,0,0,0,"38,912",0.00,0,0,0,"155,519,080",0.00
2017-09-26,092220,KEC,Stock certificates,"725,953",0,0,"27,870,003",2.60,"1,011,823,265",0,0,"38,913,981,900",2.60
2017-09-26,109070,KGP,Stock certificates,0,0,0,"1,114,505",0.00,0,0,0,"3,581,445,265",0.00
2017-09-26,001390,KGC,Stock certificates,"4,203",0,0,"210,598",2.00,"78,950,600",0,0,"3,997,169,050",1.98
2017-09-26,001940,KISCO Holdings,Stock certificates,0,0,0,"2,559",0.00,0,0,0,"189,149,200",0.00
2017-09-26,083420,KPX GREEN CHEMICAL,Stock certificates,0,0,0,"5,132,100",0.00,0,0,0,"30,235,748,300",0.00
2017-09-26,025000,KPXCHEMICAL,Stock certificates,2,0,0,892,0.22,"146,800",0,0,"65,720,900",0.22
2017-09-26,092230,KPXHOLDINGS,Stock certificates,0,0,0,58,0.00,0,0,0,"3,905,200",0.00
2017-09-26,000040,KR MOTORS,Stock certificates,718,0,0,"649,538",0.11,"359,348",0,0,"330,496,734",0.11
2017-09-26,044450,KSS LINE,Stock certificates,0,0,0,"43,594",0.00,0,0,0,"390,524,320",0.00
2017-09-26,030200,KT,Stock certificates,"18,069",0,0,"722,658",2.50,"521,787,000",0,0,"20,913,560,894",2.49
2017-09-26,033780,KT&G,Stock certificates,"64,911",0,0,"303,305",21.40,"6,802,756,500",0,0,"31,774,538,500",21.41
2017-09-26,030210,KTBSEC,Stock certificates,"18,266",0,0,"162,919",11.21,"61,881,390",0,0,"553,135,505",11.19
2017-09-26,058850,KTcs,Stock certificates,14,0,0,"54,855",0.03,"31,570",0,0,"124,110,610",0.03
2017-09-26,093050,LF,Stock certificates,"16,288",0,0,"82,429",19.76,"415,109,900",0,0,"2,097,923,200",19.79
2017-09-26,003550,LG Corp.,Stock certificates,"9,989",0,0,"231,692",4.31,"784,433,900",0,0,"18,219,547,400",4.31
2017-09-26,034220,LG Display,Stock certificates,"817,108",0,0,"2,636,207",31.00,"25,042,600,050",0,0,"80,868,796,600",30.97
2017-09-26,001120,LGInt,Stock certificates,842,0,0,"193,251",0.44,"23,018,200",0,0,"5,287,239,650",0.44
2017-09-26,051900,LGH&H,Stock certificates,"2,192",0,0,"36,398",6.02,"1,874,017,000",0,0,"31,066,037,000",6.03
2017-09-26,051905,LGH&H(1P),Stock certificates,671,0,0,"4,826",13.90,"385,530,000",0,0,"2,772,528,000",13.91
2017-09-26,003555,LG Corp.(1P),Stock certificates,0,0,0,"1,860",0.00,0,0,0,"87,830,800",0.00
2017-09-26,032640,LG Uplus,Stock certificates,"8,649",0,0,"1,620,168",0.53,"113,477,950",0,0,"21,196,593,850",0.54
2017-09-26,011070,LG Innotek,Stock certificates,"17,500",0,0,"263,768",6.63,"2,644,125,500",0,0,"39,820,619,000",6.64
2017-09-26,066570,LGELECTRONICS,Stock certificates,"127,303",0,0,"1,607,876",7.92,"10,432,409,300",0,0,"131,692,308,700",7.92
2017-09-26,066575,LGELECTRONICS(1P),Stock certificates,0,0,0,"67,207",0.00,0,0,0,"2,775,373,650",0.00
2017-09-26,108670,LG HAUSYS,Stock certificates,"1,063",0,0,"34,777",3.06,"95,352,100",0,0,"3,102,036,600",3.07
2017-09-26,108675,LG HAUSYS(1P),Stock certificates,0,0,0,953,0.00,0,0,0,"51,136,000",0.00
2017-09-26,051910,LGCHEM,Stock certificates,"19,561",0,0,"211,177",9.26,"7,373,159,500",0,0,"79,721,712,872",9.25
2017-09-26,051915,LGCHEM(1P),Stock certificates,818,0,0,"29,104",2.81,"202,758,500",0,0,"7,160,931,500",2.83
2017-09-26,079550,LIG Nex1,Stock certificates,"5,269",0,0,"41,756",12.62,"373,044,400",0,0,"2,957,824,800",12.61
2017-09-26,006260,LS,Stock certificates,994,0,0,"54,956",1.81,"78,628,000",0,0,"4,322,014,900",1.82
2017-09-26,000680,LSNetworks,Stock certificates,31,0,0,"5,025",0.62,"92,160",0,0,"14,955,130",0.62
2017-09-26,010120,LSINDUSTRIALSYSTEMS,Stock certificates,224,0,0,"26,998",0.83,"12,320,300",0,0,"1,488,839,300",0.83
2017-09-26,229640,LS C&S ASIA,Stock certificates,0,0,0,"82,769",0.00,0,0,0,"536,377,650",0.00
2017-09-26,023150,MHETHANOL,Stock certificates,0,0,0,"50,068",0.00,0,0,0,"319,491,410",0.00
2017-09-26,035420,NAVER,Stock certificates,"5,945",0,0,"75,843",7.84,"4,435,426,000",0,0,"56,771,191,000",7.81
2017-09-26,181710,NHN Entertainment,Stock certificates,"7,680",0,0,"132,857",5.78,"538,371,500",0,0,"9,286,374,100",5.80
2017-09-26,005940,NHIS,Stock certificates,"52,602",0,0,"666,950",7.89,"703,295,300",0,0,"8,913,971,350",7.89
2017-09-26,005945,NHIS(1P),Stock certificates,8,0,0,"41,996",0.02,"72,080",0,0,"377,262,440",0.02
2017-09-26,034310,NICE,Stock certificates,"4,285",0,0,"101,255",4.23,"70,369,800",0,0,"1,640,263,250",4.29
2017-09-26,008260,NI STEEL,Stock certificates,158,0,0,"92,079",0.17,"529,790",0,0,"308,389,510",0.17
2017-09-26,004250,NPC,Stock certificates,0,0,0,496,0.00,0,0,0,"2,999,650",0.00
2017-09-26,004255,NPC(1P),Stock certificates,0,0,0,434,0.00,0,0,0,"1,271,225",0.00
2017-09-26,010060,OCI,Stock certificates,"5,857",0,0,"222,921",2.63,"599,698,000",0,0,"23,078,102,000",2.60
2017-09-26,005490,POSCO,Stock certificates,"11,751",0,0,"173,946",6.76,"3,677,485,000",0,0,"54,517,551,500",6.75
2017-09-26,100840,S&T,Stock certificates,0,0,0,"20,410",0.00,0,0,0,"290,353,200",0.00
2017-09-26,064960,S&T MOTIV,Stock certificates,963,0,0,"27,891",3.45,"44,668,750",0,0,"1,282,570,850",3.48
2017-09-26,003570,S&TDynamics,Stock certificates,201,0,0,"46,297",0.43,"1,615,950",0,0,"372,723,570",0.43
2017-09-26,036530,S&T Holdings,Stock certificates,1,0,0,"23,909",0.00,"15,400",0,0,"365,968,750",0.00
2017-09-26,010950,S-Oil,Stock certificates,"13,839",0,0,"380,422",3.64,"1,714,037,000",0,0,"47,002,795,500",3.65
2017-09-26,010955,S-Oil(1P),Stock certificates,86,0,0,"30,014",0.29,"8,591,700",0,0,"2,995,324,600",0.29
2017-09-26,034120,SBS,Stock certificates,23,0,0,"33,396",0.07,"545,350",0,0,"796,627,350",0.07
2017-09-26,101060,SBS Media Holdings,Stock certificates,0,0,0,"70,721",0.00,0,0,0,"195,799,325",0.00
2017-09-26,004060,SGCORPORATION,Stock certificates,"10,720",0,0,"1,214,370",0.88,"9,393,203",0,0,"1,056,924,143",0.89
2017-09-26,001380,SG CHOONGBANG,Stock certificates,27,0,0,"75,513",0.04,"123,930",0,0,"346,515,900",0.04
2017-09-26,002360,SH ENERCHEM,Stock certificates,"33,169",0,0,"986,168",3.36,"45,750,790",0,0,"1,347,030,935",3.40
2017-09-26,009160,SIMPAC,Stock certificates,5,0,0,"23,096",0.02,"22,460",0,0,"103,841,690",0.02
2017-09-26,123700,SJM,Stock certificates,0,0,0,"21,594",0.00,0,0,0,"108,159,600",0.00
2017-09-26,025530,SJMH,Stock certificates,0,0,0,"9,781",0.00,0,0,0,"46,111,185",0.00
2017-09-26,034730,SK,Stock certificates,"9,392",0,0,"136,258",6.89,"2,612,954,500",0,0,"37,837,301,000",6.91
2017-09-26,011790,SKC,Stock certificates,"4,420",0,0,"259,439",1.70,"184,829,750",0,0,"10,837,283,500",1.71
2017-09-26,018670,SKGas,Stock certificates,266,0,0,"23,522",1.13,"26,426,900",0,0,"2,340,658,300",1.13
2017-09-26,001740,SKNetworks,Stock certificates,"113,442",0,0,"1,758,064",6.45,"808,719,350",0,0,"12,498,780,360",6.47
2017-09-26,001745,SKNetworks(1P),Stock certificates,0,0,0,568,0.00,0,0,0,"30,308,900",0.00
2017-09-26,210980,SKD&D,Stock certificates,828,0,0,"60,701",1.36,"21,423,600",0,0,"1,560,465,200",1.37
2017-09-26,03473K,SK(1P),Stock certificates,0,0,0,"2,056",0.00,0,0,0,"332,309,000",0.00
2017-09-26,096770,SK Innovation,Stock certificates,"17,615",0,0,"310,425",5.67,"3,402,923,500",0,0,"59,979,393,000",5.67
2017-09-26,096775,SK Innovation(1P),Stock certificates,0,0,0,"10,443",0.00,0,0,0,"1,425,182,750",0.00
2017-09-26,001510,SKSecu,Stock certificates,"150,583",0,0,"2,734,341",5.51,"170,908,265",0,0,"3,087,182,605",5.54
2017-09-26,001515,SKSecu(1P),Stock certificates,0,0,0,"100,974",0.00,0,0,0,"306,942,720",0.00
2017-09-26,006120,SKChem,Stock certificates,"5,287",0,0,"172,216",3.07,"342,553,800",0,0,"11,082,254,700",3.09
2017-09-26,006125,SKChem(1P),Stock certificates,0,0,0,"5,688",0.00,0,0,0,"146,095,050",0.00
2017-09-26,017670,SKTelecom,Stock certificates,"20,387",0,0,"186,899",10.91,"5,183,799,000",0,0,"47,426,409,000",10.93
2017-09-26,000660,SK hynix,Stock certificates,"147,216",0,0,"11,035,272",1.33,"12,267,366,700",0,0,"918,111,660,200",1.34
2017-09-26,005610,SPC SAMLIP,Stock certificates,"2,118",0,0,"48,558",4.36,"265,367,500",0,0,"6,039,161,500",4.39
2017-09-26,011810,STX,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-09-26,077970,STXEngine,Stock certificates,0,0,0,"25,421",0.00,0,0,0,"310,882,700",0.00
2017-09-26,071970,STX Heavy Industries,Stock certificates,486,0,0,"657,898",0.07,"3,526,730",0,0,"4,818,069,650",0.07
2017-09-26,084870,TBH GLOBAL,Stock certificates,0,0,0,"142,446",0.00,0,0,0,"1,157,483,680",0.00
2017-09-26,002710,TCC STEEL,Stock certificates,262,0,0,"28,881",0.91,"567,240",0,0,"62,267,890",0.91
2017-09-26,024070,WISCOM,Stock certificates,0,0,0,"11,327",0.00,0,0,0,"49,320,350",0.00
2017-09-26,037270,YGP,Stock certificates,0,0,0,"52,507",0.00,0,0,0,"91,057,235",0.00
2017-09-26,000500,GAONCABLE,Stock certificates,11,0,0,"4,051",0.27,"253,000",0,0,"93,316,900",0.27
