Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2018-06-12,095570,AJ Networks,Stock certificates,26,0,0,"76,819",0.03,"164,060",0,0,"484,507,930",0.03
2018-06-12,068400,AJ RENT A CAR,Stock certificates,"1,227",0,0,"182,306",0.67,"14,418,900",0,0,"2,140,046,650",0.67
2018-06-12,006840,AK Holdings,Stock certificates,"1,498",0,0,"46,046",3.25,"128,316,600",0,0,"3,937,247,600",3.26
2018-06-12,027410,BGF,Stock certificates,"18,199",0,0,"317,224",5.74,"212,839,900",0,0,"3,707,335,600",5.74
2018-06-12,282330,BGF Retail,Stock certificates,"12,004",0,0,"39,578",30.33,"2,430,785,500",0,0,"8,008,509,000",30.35
2018-06-12,138930,BNK Financial Group,Stock certificates,"5,582",0,0,"526,630",1.06,"56,513,750",0,0,"5,318,556,550",1.06
2018-06-12,001460,BYC,Stock certificates,0,0,0,693,0.00,0,0,0,"189,231,500",0.00
2018-06-12,001465,BYC(1P),Stock certificates,0,0,0,56,0.00,0,0,0,"8,244,500",0.00
2018-06-12,001040,CJ,Stock certificates,"4,170",0,0,"53,398",7.81,"644,730,500",0,0,"8,253,008,000",7.81
2018-06-12,079160,CJ CGV,Stock certificates,"8,944",0,0,"93,840",9.53,"606,507,500",0,0,"6,363,700,600",9.53
2018-06-12,000120,CJ LOGISTICS,Stock certificates,"25,770",0,0,"101,297",25.44,"4,172,559,500",0,0,"16,399,537,000",25.44
2018-06-12,011150,CJSEAFOOD,Stock certificates,"25,740",0,0,"430,466",5.98,"82,137,195",0,0,"1,374,640,550",5.98
2018-06-12,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"2,533",0.00,0,0,0,"74,999,200",0.00
2018-06-12,001045,CJ(1P),Stock certificates,1,0,0,"2,110",0.05,"73,500",0,0,"155,406,700",0.05
2018-06-12,097950,CJ CheilJedang,Stock certificates,"6,836",0,0,"46,533",14.69,"2,599,332,000",0,0,"17,700,596,500",14.68
2018-06-12,097955,CJ CheilJedang(1P),Stock certificates,14,0,0,"3,628",0.39,"2,081,000",0,0,"542,017,000",0.38
