Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-07-14,095570,AJ Networks,Stock certificates,146,0,0,"85,854",0.17,"1,092,920",0,0,"643,009,650",0.17
2017-07-14,068400,AJ RENT A CAR,Stock certificates,724,0,0,"106,618",0.68,"8,361,500",0,0,"1,232,013,000",0.68
2017-07-14,006840,AK Holdings,Stock certificates,738,0,0,"24,603",3.00,"50,313,300",0,0,"1,669,829,300",3.01
2017-07-14,027410,BGF Retail,Stock certificates,"56,718",0,0,"480,971",11.79,"5,435,425,500",0,0,"46,134,258,200",11.78
2017-07-14,138930,BNK Financial Group,Stock certificates,"22,686",0,0,"1,090,521",2.08,"245,078,050",0,0,"11,707,076,600",2.09
2017-07-14,001460,BYC,Stock certificates,0,0,0,174,0.00,0,0,0,"64,308,000",0.00
2017-07-14,001465,BYC(1P),Stock certificates,0,0,0,84,0.00,0,0,0,"14,195,000",0.00
2017-07-14,001040,CJ,Stock certificates,"3,285",0,0,"59,673",5.51,"632,311,500",0,0,"11,471,399,500",5.51
2017-07-14,079160,CJ CGV,Stock certificates,"10,668",0,0,"112,011",9.52,"724,307,400",0,0,"7,592,668,000",9.54
2017-07-14,000120,CJ korea express,Stock certificates,566,0,0,"40,459",1.40,"101,498,500",0,0,"7,259,896,500",1.40
2017-07-14,011150,CJSEAFOOD,Stock certificates,0,0,0,"56,333",0.00,0,0,0,"183,486,560",0.00
2017-07-14,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"3,693",0.00,0,0,0,"87,443,250",0.00
2017-07-14,001045,CJ(1P),Stock certificates,0,0,0,"11,408",0.00,0,0,0,"1,005,163,900",0.00
2017-07-14,097950,CJ CheilJedang,Stock certificates,"6,568",0,0,"24,030",27.33,"2,325,567,500",0,0,"8,499,386,500",27.36
2017-07-14,097955,CJ CheilJedang(1P),Stock certificates,0,0,0,"6,734",0.00,0,0,0,"1,077,358,000",0.00
2017-07-14,037560,CJ HelloVision,Stock certificates,"2,223",0,0,"105,859",2.10,"19,277,580",0,0,"916,231,920",2.10
2017-07-14,000590,CSHOLDINGS,Stock certificates,0,0,0,"1,599",0.00,0,0,0,"135,861,300",0.00
2017-07-14,139130,DGB Financial Group,Stock certificates,738,0,0,"412,404",0.18,"8,662,650",0,0,"4,844,511,150",0.18
2017-07-14,004840,DRB Holding,Stock certificates,119,0,0,"23,608",0.50,"1,147,120",0,0,"226,887,340",0.51
2017-07-14,155660,DSR,Stock certificates,52,0,0,"405,118",0.01,"351,570",0,0,"2,748,754,260",0.01
2017-07-14,069730,DSRWIRE,Stock certificates,"9,920",0,0,"1,262,889",0.79,"67,873,580",0,0,"8,575,606,880",0.79
2017-07-14,017940,E1,Stock certificates,"3,506",0,0,"7,228",48.51,"219,055,800",0,0,"451,316,600",48.54
2017-07-14,007700,F&F,Stock certificates,"3,633",0,0,"30,348",11.97,"103,120,950",0,0,"860,730,700",11.98
2017-07-14,114090,GKL,Stock certificates,"50,380",0,0,"233,947",21.53,"1,097,190,700",0,0,"5,108,546,850",21.48
2017-07-14,078930,GS,Stock certificates,"24,213",0,0,"234,695",10.32,"1,754,548,200",0,0,"17,009,044,800",10.32
2017-07-14,006360,GS E&C,Stock certificates,"82,812",0,0,"498,723",16.60,"2,637,716,300",0,0,"15,886,604,800",16.60
2017-07-14,001250,GS Global,Stock certificates,"6,324",0,0,"134,529",4.70,"19,999,765",0,0,"424,121,995",4.72
2017-07-14,007070,GS Retail,Stock certificates,"97,944",0,0,"510,881",19.17,"4,843,621,900",0,0,"25,230,129,050",19.20
2017-07-14,078935,GS(1P),Stock certificates,0,0,0,"6,712",0.00,0,0,0,"298,255,900",0.00
2017-07-14,003560,IHQ,Stock certificates,"61,644",0,0,"1,978,404",3.12,"131,141,440",0,0,"4,216,220,685",3.11
2017-07-14,175330,JB Financial Group,Stock certificates,"3,952",0,0,"290,254",1.36,"26,837,930",0,0,"1,970,611,110",1.36
2017-07-14,234080,JW LIFESCIENCE,Stock certificates,0,0,0,"56,855",0.00,0,0,0,"1,951,245,600",0.00
2017-07-14,001060,JWPHARMA,Stock certificates,"3,816",0,0,"56,416",6.76,"168,597,450",0,0,"2,491,169,300",6.77
2017-07-14,001067,JWPHARMA(2PB),Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-14,001065,JWPHARMA(1P),Stock certificates,0,0,0,135,0.00,0,0,0,"3,306,200",0.00
2017-07-14,096760,JW HOLDINGS,Stock certificates,"8,674",0,0,"164,905",5.26,"74,170,580",0,0,"1,399,362,860",5.30
2017-07-14,105560,KBFinancialGroup,Stock certificates,"5,340",0,0,"1,024,307",0.52,"305,980,400",0,0,"58,586,825,310",0.52
2017-07-14,002550,KB Insurance,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-14,021960,KB CAPITAL,Stock certificates,0,0,0,0,0.00,0,0,0,0,0.00
2017-07-14,002380,KCC,Stock certificates,"4,330",0,0,"40,630",10.66,"1,801,338,500",0,0,"16,900,945,000",10.66
2017-07-14,009070,KCTC,Stock certificates,0,0,0,"6,794",0.00,0,0,0,"20,990,070",0.00
2017-07-14,009440,KC Green Holdings,Stock certificates,0,0,0,"61,549",0.00,0,0,0,"378,298,250",0.00
2017-07-14,119650,KC COTTRELL,Stock certificates,"1,872",0,0,"30,013",6.24,"10,471,510",0,0,"166,225,270",6.30
2017-07-14,092220,KEC,Stock certificates,762,0,0,"428,531",0.18,"745,602",0,0,"417,382,024",0.18
2017-07-14,109070,KGP,Stock certificates,"2,356",0,0,"4,100,781",0.06,"1,159,312",0,0,"2,015,469,858",0.06
