Date,Issue code,Issue name,Securities type,Quantity short-selling volume total,Quantity short-selling volume with uptick rule,Quantity short-selling volume without uptick rule,Quantity trading volume,Quantity proportion,Amount short-selling volume total,Amount short-selling volume with uptick rule,Amount short-selling volume without uptick rule,Amount trading volume,Amount proportion
2017-10-24,095570,AJ Networks,Stock certificates,"1,234",0,0,"45,484",2.71,"9,008,400",0,0,"331,821,700",2.71
2017-10-24,068400,AJ RENT A CAR,Stock certificates,"1,207",0,0,"335,452",0.36,"15,088,250",0,0,"4,182,466,800",0.36
2017-10-24,006840,AK Holdings,Stock certificates,737,0,0,"28,300",2.60,"48,348,700",0,0,"1,844,415,000",2.62
2017-10-24,027410,BGF Retail,Stock certificates,"11,079",0,0,"87,506",12.66,"932,501,100",0,0,"7,378,105,700",12.64
2017-10-24,138930,BNK Financial Group,Stock certificates,"47,552",0,0,"714,253",6.66,"469,817,960",0,0,"7,047,983,460",6.67
2017-10-24,001460,BYC,Stock certificates,0,0,0,662,0.00,0,0,0,"212,863,500",0.00
2017-10-24,001465,BYC(1P),Stock certificates,0,0,0,51,0.00,0,0,0,"8,628,500",0.00
2017-10-24,001040,CJ,Stock certificates,"4,935",0,0,"94,395",5.23,"876,918,500",0,0,"16,754,908,500",5.23
2017-10-24,079160,CJ CGV,Stock certificates,"10,462",0,0,"112,157",9.33,"715,911,500",0,0,"7,681,836,200",9.32
2017-10-24,000120,CJ LOGISTICS,Stock certificates,"2,610",0,0,"17,498",14.92,"420,604,000",0,0,"2,822,612,000",14.90
2017-10-24,011150,CJSEAFOOD,Stock certificates,16,0,0,"59,009",0.03,"46,640",0,0,"171,817,885",0.03
2017-10-24,011155,CJSEAFOOD(1P),Stock certificates,0,0,0,"6,874",0.00,0,0,0,"189,736,700",0.00
2017-10-24,001045,CJ(1P),Stock certificates,7,0,0,"2,380",0.29,"536,500",0,0,"183,285,200",0.29
2017-10-24,097950,CJ CheilJedang,Stock certificates,"2,325",0,0,"19,761",11.77,"863,678,000",0,0,"7,348,790,500",11.75
2017-10-24,097955,CJ CheilJedang(1P),Stock certificates,2,0,0,"2,972",0.07,"319,000",0,0,"473,187,000",0.07
2017-10-24,037560,CJ HelloVision,Stock certificates,35,0,0,"217,605",0.02,"246,220",0,0,"1,526,657,330",0.02
2017-10-24,000590,CSHOLDINGS,Stock certificates,0,0,0,"1,019",0.00,0,0,0,"82,233,200",0.00
2017-10-24,139130,DGB Financial Group,Stock certificates,"5,614",0,0,"367,539",1.53,"57,177,000",0,0,"3,754,322,500",1.52
2017-10-24,004840,DRB Holding,Stock certificates,0,0,0,"6,332",0.00,0,0,0,"49,143,340",0.00
2017-10-24,155660,DSR,Stock certificates,371,0,0,"56,288",0.66,"1,970,010",0,0,"297,346,780",0.66
2017-10-24,069730,DSRWIRE,Stock certificates,984,0,0,"65,494",1.50,"4,709,710",0,0,"312,334,650",1.51
2017-10-24,017940,E1,Stock certificates,5,0,0,"5,237",0.10,"275,900",0,0,"288,471,700",0.10
2017-10-24,007700,F&F,Stock certificates,169,0,0,"70,388",0.24,"7,043,650",0,0,"2,913,885,300",0.24
2017-10-24,114090,GKL,Stock certificates,"19,624",0,0,"197,305",9.95,"508,898,050",0,0,"5,109,495,750",9.96
2017-10-24,078930,GS,Stock certificates,"11,384",0,0,"146,229",7.79,"771,040,700",0,0,"9,887,057,300",7.80
2017-10-24,006360,GS E&C,Stock certificates,"63,166",0,0,"823,045",7.67,"1,756,697,850",0,0,"22,873,379,750",7.68
2017-10-24,001250,GS Global,Stock certificates,"1,305",0,0,"143,983",0.91,"4,059,705",0,0,"448,504,955",0.91
2017-10-24,007070,GS Retail,Stock certificates,"13,309",0,0,"148,692",8.95,"449,000,000",0,0,"5,018,990,900",8.95
2017-10-24,078935,GS(1P),Stock certificates,0,0,0,"2,969",0.00,0,0,0,"125,644,700",0.00
2017-10-24,003560,IHQ,Stock certificates,0,0,0,"262,148",0.00,0,0,0,"482,223,370",0.00
2017-10-24,175330,JB Financial Group,Stock certificates,873,0,0,"353,942",0.25,"5,043,290",0,0,"2,042,085,420",0.25
2017-10-24,234080,JW LIFESCIENCE,Stock certificates,20,0,0,"26,072",0.08,"713,900",0,0,"925,700,300",0.08
2017-10-24,001060,JWPHARMA,Stock certificates,"1,738",0,0,"59,625",2.91,"71,855,650",0,0,"2,462,602,750",2.92
2017-10-24,001067,JWPHARMA(2PB),Stock certificates,0,0,0,"1,789",0.00,0,0,0,"81,157,400",0.00
2017-10-24,001065,JWPHARMA(1P),Stock certificates,0,0,0,517,0.00,0,0,0,"13,220,350",0.00
2017-10-24,096760,JW HOLDINGS,Stock certificates,"8,167",0,0,"92,420",8.84,"65,551,800",0,0,"740,790,560",8.85
2017-10-24,105560,KBFinancialGroup,Stock certificates,"64,316",0,0,"986,787",6.52,"3,732,873,600",0,0,"56,993,055,000",6.55
2017-10-24,002380,KCC,Stock certificates,470,0,0,"21,429",2.19,"183,869,500",0,0,"8,361,207,500",2.20
2017-10-24,009070,KCTC,Stock certificates,0,0,0,"6,887",0.00,0,0,0,"16,982,345",0.00
2017-10-24,009440,KC Green Holdings,Stock certificates,"2,229",0,0,"23,167",9.62,"11,064,985",0,0,"115,018,025",9.62
2017-10-24,119650,KC COTTRELL,Stock certificates,0,0,0,"22,768",0.00,0,0,0,"96,702,235",0.00
2017-10-24,092220,KEC,Stock certificates,"21,437",0,0,"3,478,106",0.62,"28,175,725",0,0,"4,539,134,505",0.62
2017-10-24,109070,KGP,Stock certificates,226,0,0,"87,089",0.26,"733,185",0,0,"280,899,510",0.26
2017-10-24,001390,KGC,Stock certificates,"3,311",0,0,"106,843",3.10,"54,518,450",0,0,"1,759,680,550",3.10
2017-10-24,001940,KISCO Holdings,Stock certificates,4,0,0,"2,500",0.16,"327,000",0,0,"204,256,700",0.16
2017-10-24,083420,KPX GREEN CHEMICAL,Stock certificates,36,0,0,"7,486",0.48,"166,220",0,0,"34,467,100",0.48
2017-10-24,025000,KPXCHEMICAL,Stock certificates,5,0,0,"5,514",0.09,"372,300",0,0,"416,612,900",0.09
2017-10-24,092230,KPXHOLDINGS,Stock certificates,0,0,0,"1,153",0.00,0,0,0,"82,761,300",0.00
2017-10-24,000040,KR MOTORS,Stock certificates,0,0,0,"396,933",0.00,0,0,0,"157,176,331",0.00
2017-10-24,044450,KSS LINE,Stock certificates,31,0,0,"22,889",0.14,"288,290",0,0,"212,265,020",0.14
2017-10-24,030200,KT,Stock certificates,309,0,0,"240,615",0.13,"9,214,650",0,0,"7,211,635,056",0.13
2017-10-24,033780,KT&G,Stock certificates,878,0,0,"165,460",0.53,"94,385,000",0,0,"17,782,518,527",0.53
2017-10-24,030210,KTBSEC,Stock certificates,"7,840",0,0,"387,606",2.02,"26,858,545",0,0,"1,323,988,410",2.03
2017-10-24,058850,KTcs,Stock certificates,291,0,0,"36,916",0.79,"666,390",0,0,"84,968,710",0.78
2017-10-24,093050,LF,Stock certificates,241,0,0,"101,486",0.24,"5,999,650",0,0,"2,530,416,750",0.24
2017-10-24,003550,LG Corp.,Stock certificates,"8,933",0,0,"221,059",4.04,"773,122,100",0,0,"19,100,605,700",4.05
2017-10-24,034220,LG Display,Stock certificates,"607,484",0,0,"2,326,408",26.11,"17,863,487,250",0,0,"68,412,145,950",26.11
2017-10-24,001120,LGInt,Stock certificates,"8,052",0,0,"112,368",7.17,"221,637,600",0,0,"3,089,615,100",7.17
2017-10-24,051900,LGH&H,Stock certificates,"23,569",0,0,"63,698",37.00,"26,250,678,000",0,0,"70,928,084,000",37.01
2017-10-24,051905,LGH&H(1P),Stock certificates,34,0,0,"8,466",0.40,"21,488,000",0,0,"5,334,410,000",0.40
2017-10-24,003555,LG Corp.(1P),Stock certificates,7,0,0,"1,629",0.43,"352,100",0,0,"81,910,700",0.43
2017-10-24,032640,LG Uplus,Stock certificates,"122,530",0,0,"910,128",13.46,"1,634,743,100",0,0,"12,144,713,750",13.46
2017-10-24,011070,LG Innotek,Stock certificates,"24,038",0,0,"141,397",17.00,"4,006,969,000",0,0,"23,589,357,500",16.99
2017-10-24,066570,LGELECTRONICS,Stock certificates,"9,465",0,0,"1,526,327",0.62,"901,131,100",0,0,"145,979,205,700",0.62
2017-10-24,066575,LGELECTRONICS(1P),Stock certificates,"1,100",0,0,"77,501",1.42,"50,910,650",0,0,"3,585,944,800",1.42
2017-10-24,108670,LG HAUSYS,Stock certificates,"7,817",0,0,"76,035",10.28,"737,082,200",0,0,"7,149,992,300",10.31
