Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-09-19,가비아,079940,-,-,219023,1237
2017-09-19,가온미디어,078890,5104,-,1074035,11975
2017-09-19,감마누,192410,95000,-,132130,1453
2017-09-19,갑을메탈,024840,-,-,794898,1951
2017-09-19,강스템바이오텍,217730,-,16750,389823,3883
2017-09-19,갤럭시아컴즈,094480,-,-,22583,163
2017-09-19,게임빌,063080,-,7181,500290,35721
2017-09-19,경남스틸,039240,-,-,17165,165
2017-09-19,경남제약,053950,-,-,251635,1963
2017-09-19,경동제약,011040,734,734,95294,1834
2017-09-19,경창산업,024910,-,-,604557,2467
2017-09-19,고려시멘트,198440,-,-,51980,106
2017-09-19,고려신용정보,049720,-,-,170982,517
2017-09-19,고려제약,014570,-,-,110658,735
2017-09-19,고영,098460,405,1582,262095,16250
2017-09-19,골드퍼시픽,038530,-,-,47569,166
2017-09-19,골든센츄리,900280,-,-,222100,741
2017-09-19,골프존,215000,32,-,35734,1679
2017-09-19,골프존뉴딘홀딩스,121440,-,117266,1682977,8701
2017-09-19,광림,014200,13710,30943,1790662,7798
2017-09-19,광진실업,026910,-,-,94212,365
2017-09-19,광진윈텍,090150,-,-,74520,221
2017-09-19,구영테크,053270,-,-,48896,103
2017-09-19,국보디자인,066620,208,208,307891,7497
2017-09-19,국순당,043650,-,2166,836535,4735
2017-09-19,국영지앤엠,006050,-,-,777070,948
2017-09-19,국일신동,060480,1000,1000,43468,137
2017-09-19,국일제지,078130,3508,-,1403536,578
2017-09-19,국제엘렉트릭,053740,-,-,-,-
2017-09-19,그랜드백화점,019010,-,-,25745,324
2017-09-19,글로벌에스엠,900070,2946,-,194870,263
2017-09-19,글로본,019660,-,-,271746,728
2017-09-19,글로웍스,034600,-,-,-,-
2017-09-19,금강철강,053260,-,-,71446,265
2017-09-19,금화피에스시,036190,-,-,71223,2984
2017-09-19,기가레인,049080,16578,-,549974,3492
2017-09-19,기산텔레콤,035460,-,-,249744,862
2017-09-19,나노,187790,6512,-,1033503,1524
2017-09-19,나노스,151910,-,36,85402,1307
2017-09-19,나노신소재,121600,19900,-,344312,5716
2017-09-19,나노엔텍,039860,-,5242,271660,1263
2017-09-19,나노캠텍,091970,-,-,79066,399
2017-09-19,나노트로닉스,010670,-,-,-,-
2017-09-19,나라엠앤디,051490,4000,-,42184,205
2017-09-19,나무가,190510,2000,-,119403,3367
2017-09-19,나스미디어,089600,27,987,138479,7159
2017-09-19,나이벡,138610,-,-,75082,627
2017-09-19,나이스디앤비,130580,-,-,92746,530
2017-09-19,나이스정보통신,036800,51,-,99563,2429
2017-09-19,남화토건,091590,-,-,131031,884
2017-09-19,내츄럴엔도텍,168330,8450,25509,2138799,60100
2017-09-19,네오디안테크놀로지,072770,-,-,282608,414
2017-09-19,네오오토,212560,-,-,40615,264
2017-09-19,네오위즈,095660,7417,26044,368922,4630
2017-09-19,네오위즈홀딩스,042420,6300,6300,39163,535
2017-09-19,네오티스,085910,-,-,324313,1313
2017-09-19,네오팜,092730,-,-,148219,4180
2017-09-19,네오퍼플,028090,-,-,-,-
2017-09-19,네이블,153460,-,-,87710,526
2017-09-19,네이처셀,007390,8500,7900,1324019,8368
2017-09-19,네패스,033640,-,-,1054823,10759
2017-09-19,네패스신소재,087730,-,-,11583,137
2017-09-19,넥스지,081970,-,-,7382,86
2017-09-19,넥스콘테크,038990,-,-,-,-
2017-09-19,넥스턴,089140,5002,1882,446326,6695
2017-09-19,넥스트BT,065170,-,-,868644,1433
2017-09-19,넥스트리밍,139670,-,-,56400,219
2017-09-19,넥스트아이,137940,-,-,68834,1298
2017-09-19,넥스트칩,092600,-,-,94624,1003
2017-09-19,넥슨지티,041140,28720,145431,1201739,19829
2017-09-19,넵튠,217270,2780,20000,107883,2017
2017-09-19,넷게임즈,225570,-,-,13826,38
2017-09-19,녹십자랩셀,144510,-,-,84032,2008
2017-09-19,녹십자셀,031390,4880,42,209897,8081
2017-09-19,녹십자엠에스,142280,-,-,57305,645
2017-09-19,녹원씨엔아이,065560,-,-,180286,1316
2017-09-19,농우바이오,054050,-,1338,491775,7745
2017-09-19,누리텔레콤,040160,-,-,343690,3454
