Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-07-18,가비아,079940,-,1000,152862,1350
2018-07-18,가온미디어,078890,9000,1000,1344954,9966
2018-07-18,감마누,192410,-,-,542177,3345
2018-07-18,갑을메탈,024840,-,-,855973,2076
2018-07-18,강스템바이오텍,217730,500,500,1154367,11544
2018-07-18,갤럭시아컴즈,094480,-,22650,347717,1389
2018-07-18,게임빌,063080,77,-,559712,29161
2018-07-18,경남스틸,039240,-,-,339656,679
2018-07-18,경남제약,053950,-,-,591071,10166
2018-07-18,경동제약,011040,-,-,258204,3253
2018-07-18,경창산업,024910,20000,-,673786,1513
2018-07-18,고려시멘트,198440,-,-,233165,718
2018-07-18,고려신용정보,049720,-,-,252314,857
2018-07-18,고려제약,014570,-,-,119639,866
2018-07-18,고영,098460,180,-,400168,43658
2018-07-18,골드퍼시픽,038530,-,-,22314,137
2018-07-18,골든센츄리,900280,-,-,1710256,2044
2018-07-18,골프존,215000,1896,58,20816,872
2018-07-18,골프존뉴딘홀딩스,121440,322,3681,1662944,7641
2018-07-18,광림,014200,20000,-,2118422,6959
2018-07-18,광진실업,026910,-,-,183458,719
2018-07-18,광진윈텍,090150,-,-,106366,271
2018-07-18,구영테크,053270,7000,-,190896,411
2018-07-18,국보디자인,066620,-,-,115716,2256
2018-07-18,국순당,043650,-,-,791919,4569
2018-07-18,국영지앤엠,006050,2000,-,955515,1486
2018-07-18,국일신동,060480,-,-,83026,254
2018-07-18,국일제지,078130,26474,26474,4479751,5353
2018-07-18,국제엘렉트릭,053740,-,-,-,-
2018-07-18,그랜드백화점,019010,-,-,38145,532
2018-07-18,글로벌에스엠,900070,-,-,316428,381
2018-07-18,글로벌텍스프리,204620,-,-,392982,3219
2018-07-18,글로본,019660,-,-,278118,1404
2018-07-18,글로웍스,034600,-,-,-,-
2018-07-18,금강철강,053260,-,-,111156,430
2018-07-18,금화피에스시,036190,-,-,35302,1161
2018-07-18,기가레인,049080,-,-,1757842,4878
2018-07-18,기산텔레콤,035460,-,-,232404,696
2018-07-18,나노,187790,-,1680,921169,1755
2018-07-18,나노스,151910,-,-,217860,1895
2018-07-18,나노신소재,121600,4800,5467,318988,7225
2018-07-18,나노엔텍,039860,4466,5742,373758,2134
2018-07-18,나노캠텍,091970,-,-,176281,1151
2018-07-18,나노트로닉스,010670,-,-,-,-
2018-07-18,나라엠앤디,051490,-,-,68890,422
2018-07-18,나무가,190510,-,-,175089,3554
2018-07-18,나스미디어,089600,13056,9224,558475,30493
2018-07-18,나이벡,138610,-,-,218423,2938
2018-07-18,나이스디앤비,130580,-,-,92770,791
2018-07-18,나이스정보통신,036800,-,-,109546,2848
2018-07-18,남화토건,091590,-,2686,203379,1940
2018-07-18,내츄럴엔도텍,168330,470,4184,3369431,85584
2018-07-18,네오디안테크놀로지,072770,-,-,654809,1562
2018-07-18,네오오토,212560,-,-,41933,218
2018-07-18,네오위즈,095660,30504,81265,1177182,21248
2018-07-18,네오위즈홀딩스,042420,3084,-,70522,1047
2018-07-18,네오티스,085910,-,-,205316,811
2018-07-18,네오팜,092730,1064,2264,165799,9467
2018-07-18,네오퍼플,028090,-,-,-,-
2018-07-18,네이블,153460,-,-,132053,673
2018-07-18,네이처셀,007390,82001,115291,7536369,80262
2018-07-18,네패스,033640,22000,588000,2134527,27429
2018-07-18,네패스신소재,087730,-,-,58597,1790
2018-07-18,넥스지,081970,-,-,71637,749
2018-07-18,넥스콘테크,038990,-,-,-,-
2018-07-18,넥스턴,089140,-,4000,287334,4109
2018-07-18,넥스트BT,065170,-,-,1364146,3069
2018-07-18,넥스트리밍,139670,-,-,46300,171
2018-07-18,넥스트아이,137940,-,-,3397341,8935
2018-07-18,넥스트칩,092600,2000,10000,133757,943
2018-07-18,넥슨지티,041140,26871,9892,1929618,15861
2018-07-18,넵튠,217270,24510,7581,463456,4913
