Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-11-16,가비아,079940,-,-,219023,1198
2017-11-16,가온미디어,078890,-,-,1068797,10955
2017-11-16,감마누,192410,40102,-,577096,4178
2017-11-16,갑을메탈,024840,-,1464,879469,2515
2017-11-16,강스템바이오텍,217730,-,472,704625,8632
2017-11-16,갤럭시아컴즈,094480,-,514,47981,257
2017-11-16,게임빌,063080,204,9738,581643,42053
2017-11-16,경남스틸,039240,-,-,18765,179
2017-11-16,경남제약,053950,-,-,345672,3820
2017-11-16,경동제약,011040,-,-,93955,2170
2017-11-16,경창산업,024910,-,-,597479,2351
2017-11-16,고려시멘트,198440,-,-,51980,94
2017-11-16,고려신용정보,049720,-,-,278132,850
2017-11-16,고려제약,014570,-,5,115307,836
2017-11-16,고영,098460,13522,367,148812,12322
2017-11-16,골드퍼시픽,038530,-,-,41464,164
2017-11-16,골든센츄리,900280,1000,-,231100,853
2017-11-16,골프존,215000,12106,2961,56478,2663
2017-11-16,골프존뉴딘홀딩스,121440,924,650,1221799,6793
2017-11-16,광림,014200,1987,1103,1948156,8854
2017-11-16,광진실업,026910,-,-,103830,373
2017-11-16,광진윈텍,090150,-,-,74520,205
2017-11-16,구영테크,053270,-,-,48896,99
2017-11-16,국보디자인,066620,200,808,81964,1705
2017-11-16,국순당,043650,1000,-,654489,4136
2017-11-16,국영지앤엠,006050,-,-,759622,839
2017-11-16,국일신동,060480,-,-,43468,127
2017-11-16,국일제지,078130,590500,377502,2520917,2518
2017-11-16,국제엘렉트릭,053740,-,-,-,-
2017-11-16,그랜드백화점,019010,-,-,25745,310
2017-11-16,글로벌에스엠,900070,-,-,258398,348
2017-11-16,글로벌텍스프리,204620,24000,-,90600,147
2017-11-16,글로본,019660,-,-,281746,818
2017-11-16,글로웍스,034600,-,-,-,-
2017-11-16,금강철강,053260,-,-,81446,305
2017-11-16,금화피에스시,036190,-,-,46364,1910
2017-11-16,기가레인,049080,67200,-,1120663,3250
2017-11-16,기산텔레콤,035460,-,-,193744,559
2017-11-16,나노,187790,-,-,1177820,1502
2017-11-16,나노스,151910,-,-,92498,1295
2017-11-16,나노신소재,121600,-,332,314873,4975
2017-11-16,나노엔텍,039860,-,-,588016,3657
2017-11-16,나노캠텍,091970,-,-,79066,394
2017-11-16,나노트로닉스,010670,-,-,-,-
2017-11-16,나라엠앤디,051490,-,-,48184,217
2017-11-16,나무가,190510,-,-,129143,3300
2017-11-16,나스미디어,089600,7432,160,156544,11475
2017-11-16,나이벡,138610,-,-,108750,1185
2017-11-16,나이스디앤비,130580,-,-,84410,647
2017-11-16,나이스정보통신,036800,3080,-,115076,2848
2017-11-16,남화토건,091590,-,-,142031,883
2017-11-16,내츄럴엔도텍,168330,9895,2033,2006916,53685
2017-11-16,네오디안테크놀로지,072770,-,-,328573,468
2017-11-16,네오오토,212560,-,-,46531,288
2017-11-16,네오위즈,095660,10472,5380,522163,6997
2017-11-16,네오위즈홀딩스,042420,-,-,23760,324
2017-11-16,네오티스,085910,-,-,325393,1529
2017-11-16,네오팜,092730,-,-,135100,5107
2017-11-16,네오퍼플,028090,-,-,-,-
2017-11-16,네이블,153460,-,-,87710,490
2017-11-16,네이처셀,007390,3680,-,1355894,13830
2017-11-16,네패스,033640,-,-,1024888,9849
2017-11-16,네패스신소재,087730,-,-,12249,159
2017-11-16,넥스지,081970,-,-,7382,74
2017-11-16,넥스콘테크,038990,-,-,-,-
2017-11-16,넥스턴,089140,6440,1209,480748,8125
2017-11-16,넥스트BT,065170,-,-,897590,1714
2017-11-16,넥스트리밍,139670,-,-,59800,213
2017-11-16,넥스트아이,137940,46340,30000,291488,1115
2017-11-16,넥스트칩,092600,-,-,141748,1063
2017-11-16,넥슨지티,041140,25443,76494,1345017,18830
2017-11-16,넵튠,217270,2000,8,206161,2886
2017-11-16,넷게임즈,225570,-,-,187687,711
2017-11-16,녹십자랩셀,144510,-,9870,114756,3575
2017-11-16,녹십자셀,031390,396,262,110927,5014
2017-11-16,녹십자엠에스,142280,-,-,97105,1224
2017-11-16,녹원씨엔아이,065560,-,-,173986,1461
2017-11-16,농우바이오,054050,330,596,501805,8230
2017-11-16,누리텔레콤,040160,-,-,367082,3586
2017-11-16,누리플랜,069140,-,15,68197,372
2017-11-16,뉴로스,126870,-,24,227401,1063
2017-11-16,뉴보텍,060260,2000,-,830684,1927
2017-11-16,뉴인텍,012340,-,-,1092986,1323
2017-11-16,뉴트리바이오텍,222040,3868,98946,1312148,30507
2017-11-16,뉴파워프라즈마,144960,600,-,67289,1884
2017-11-16,뉴프라이드,900100,4200,9800,2708106,3778
2017-11-16,뉴프렉스,085670,26000,-,249745,1166
2017-11-16,다나와,119860,-,5916,245645,2886
2017-11-16,다날,064260,16000,-,2262171,11356
2017-11-16,다믈멀티미디어,093640,-,-,89879,335
2017-11-16,다산네트웍스,039560,-,-,1245466,7647
2017-11-16,다우데이타,032190,-,-,440707,4958
2017-11-16,다원시스,068240,43990,54164,2512388,36681
2017-11-16,대동스틸,048470,-,-,126682,623
2017-11-16,대륙제관,004780,-,278,654734,4282
2017-11-16,대림제지,017650,-,1072,277818,317
2017-11-16,대명코퍼레이션,007720,-,-,2815251,7277
2017-11-16,대봉엘에스,078140,-,-,198889,2029
2017-11-16,대성엘텍,025440,8000,14,382020,642
2017-11-16,대성창투,027830,-,-,493288,1090
2017-11-16,대성파인텍,104040,-,-,919832,1559
2017-11-16,대신정보통신,020180,-,-,724116,720
2017-11-16,대아티아이,045390,14244,64244,1880244,3497
2017-11-16,대양전기공업,108380,-,-,39583,493
2017-11-16,대양제지,006580,-,-,21752,39
2017-11-16,대원미디어,048910,-,6997,488997,4743
2017-11-16,대원산업,005710,-,-,420219,3555
2017-11-16,대유위니아,071460,-,214,163972,497
2017-11-16,대정화금,120240,-,-,123881,1635
2017-11-16,대주산업,003310,-,20000,454429,1095
2017-11-16,대주전자재료,078600,-,-,344384,3382
2017-11-16,대진디엠피,065690,-,324,286605,1033
2017-11-16,대창솔루션,096350,-,-,103707,139
2017-11-16,대창스틸,140520,-,-,233541,1075
2017-11-16,대한과학,131220,-,-,188694,1042
2017-11-16,대한광통신,010170,60000,-,2229601,8316
2017-11-16,대한뉴팜,054670,682,70483,703067,10862
2017-11-16,대한약품,023910,-,12010,132529,5639
2017-11-16,대호피앤씨,021040,-,-,238873,226
2017-11-16,대호피앤씨우,021045,-,-,1500,2
2017-11-16,대화제약,067080,522,61726,641587,16457
2017-11-16,더블유게임즈,192080,78621,3099,618835,36326
2017-11-16,더블유에프엠,035290,-,-,346308,1635
2017-11-16,덕산네오룩스,213420,444,326,584017,15914
2017-11-16,덕산하이메탈,077360,-,-,434458,3888
2017-11-16,덕신하우징,090410,-,-,414025,594
2017-11-16,덕우전자,263600,-,-,6000,126
2017-11-16,데브시스터즈,194480,-,-,138526,1683
2017-11-16,데이타솔루션,263800,-,-,24192,105
2017-11-16,데일리블록체인,139050,-,-,488402,686
2017-11-16,데코앤이,017680,-,-,1400313,787
