Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-08-04,가비아,079940,-,-,219023,1336
2017-08-04,가온미디어,078890,-,-,1079993,12420
2017-08-04,감마누,192410,-,-,14830,351
2017-08-04,갑을메탈,024840,-,-,772512,2086
2017-08-04,강스템바이오텍,217730,-,4010,381838,3792
2017-08-04,갤럭시아컴즈,094480,-,-,57914,313
2017-08-04,게임빌,063080,10356,3400,613991,31252
2017-08-04,경남스틸,039240,-,-,17165,177
2017-08-04,경남제약,053950,60513,-,277946,2707
2017-08-04,경동제약,011040,-,-,200602,3801
2017-08-04,경창산업,024910,68622,-,603973,2953
2017-08-04,고려시멘트,198440,-,-,28300,58
2017-08-04,고려신용정보,049720,-,-,62900,208
2017-08-04,고려제약,014570,800,-,114058,770
2017-08-04,고영,098460,46409,2094,323442,20506
2017-08-04,골드퍼시픽,038530,-,600,79222,403
2017-08-04,골든센츄리,900280,-,-,244100,890
2017-08-04,골프존,215000,-,-,16414,852
2017-08-04,골프존뉴딘홀딩스,121440,18000,18000,1722304,9542
2017-08-04,광림,014200,15510,2000,1716939,8688
2017-08-04,광진실업,026910,-,-,91971,421
2017-08-04,광진윈텍,090150,-,280,75844,242
2017-08-04,구영테크,053270,-,-,48896,100
2017-08-04,국보디자인,066620,16812,-,269444,5416
2017-08-04,국순당,043650,-,-,865703,5454
2017-08-04,국영지앤엠,006050,-,4221,822230,1024
2017-08-04,국일신동,060480,-,-,95572,331
2017-08-04,국일제지,078130,-,-,1326662,509
2017-08-04,국제엘렉트릭,053740,-,-,-,-
2017-08-04,그랜드백화점,019010,-,-,23477,311
2017-08-04,글로벌에스엠,900070,-,-,140024,174
2017-08-04,글로본,019660,-,-,262746,922
2017-08-04,글로웍스,034600,-,-,-,-
2017-08-04,금강철강,053260,-,-,73446,275
2017-08-04,금화피에스시,036190,-,-,71120,2717
2017-08-04,기가레인,049080,942,942,470918,3066
2017-08-04,기산텔레콤,035460,-,44,251954,936
2017-08-04,나노,187790,-,-,934919,1225
2017-08-04,나노스,151910,2400,-,95250,1143
2017-08-04,나노신소재,121600,2000,56009,376268,5907
2017-08-04,나노엔텍,039860,-,34072,269872,1189
2017-08-04,나노캠텍,091970,-,-,76666,422
2017-08-04,나노트로닉스,010670,-,-,-,-
2017-08-04,나라엠앤디,051490,-,-,38184,158
2017-08-04,나무가,190510,-,-,98916,2972
2017-08-04,나스미디어,089600,-,-,146164,8054
2017-08-04,나이벡,138610,-,3100,72980,617
2017-08-04,나이스디앤비,130580,-,-,75846,438
2017-08-04,나이스정보통신,036800,-,-,100984,2484
2017-08-04,남화토건,091590,-,-,157030,1014
2017-08-04,내츄럴엔도텍,168330,61992,5586,2360637,73180
2017-08-04,네오디안테크놀로지,072770,-,6601,285608,394
2017-08-04,네오오토,212560,-,-,29907,227
2017-08-04,네오위즈,095660,-,4040,857808,10294
2017-08-04,네오위즈홀딩스,042420,-,-,39163,589
2017-08-04,네오티스,085910,-,-,268487,1341
2017-08-04,네오팜,092730,-,366,151954,4566
2017-08-04,네오퍼플,028090,-,-,-,-
2017-08-04,네이블,153460,-,-,87710,560
2017-08-04,네이처셀,007390,716,-,1313400,8222
2017-08-04,네패스,033640,2379,-,1649187,16310
2017-08-04,네패스신소재,087730,-,-,14943,182
2017-08-04,넥스지,081970,-,-,5982,66
2017-08-04,넥스콘테크,038990,-,-,-,-
2017-08-04,넥스턴,089140,-,-,408754,5682
2017-08-04,넥스트BT,065170,-,-,809282,1368
2017-08-04,넥스트리밍,139670,-,-,47000,211
2017-08-04,넥스트아이,137940,1000,-,72458,1467
2017-08-04,넥스트칩,092600,-,-,97942,834
2017-08-04,넥슨지티,041140,-,950,1034794,7285
2017-08-04,넵튠,217270,2000,422,114829,932
2017-08-04,녹십자랩셀,144510,-,1124,82553,1915
2017-08-04,녹십자셀,031390,-,-,77320,2490
2017-08-04,녹십자엠에스,142280,-,-,52913,561
2017-08-04,녹원씨엔아이,065560,-,-,181724,1377
2017-08-04,농우바이오,054050,-,4080,433995,6380
2017-08-04,누리텔레콤,040160,-,-,432182,3725
2017-08-04,누리플랜,069140,6000,-,56986,399
2017-08-04,뉴로스,126870,-,-,241230,1205
2017-08-04,뉴보텍,060260,8000,8524,859833,1982
2017-08-04,뉴인텍,012340,-,-,954656,1098
2017-08-04,뉴트리바이오텍,222040,-,-,1598425,34126
2017-08-04,뉴파워프라즈마,144960,-,-,67375,1819
2017-08-04,뉴프라이드,900100,20032,-,2310808,4067
2017-08-04,뉴프렉스,085670,-,-,247051,949
2017-08-04,다나와,119860,-,1966,230669,2768
2017-08-04,다날,064260,13642,-,2472852,13378
2017-08-04,다믈멀티미디어,093640,-,-,160955,560
2017-08-04,다산네트웍스,039560,-,822,1299088,7171
2017-08-04,다우데이타,032190,-,2086,490122,5881
2017-08-04,다원시스,068240,13762,2600,2732273,30875
2017-08-04,대동스틸,048470,-,-,90072,504
2017-08-04,대륙제관,004780,47763,-,650998,4668
2017-08-04,대림제지,017650,-,-,258228,365
2017-08-04,대명코퍼레이션,007720,-,-,1803747,4410
2017-08-04,대봉엘에스,078140,-,908,204718,2160
2017-08-04,대성엘텍,025440,-,-,289262,370
2017-08-04,대성창투,027830,-,1400,427278,944
2017-08-04,대성파인텍,104040,-,723,1021472,2068
2017-08-04,대신정보통신,020180,-,-,328381,389
2017-08-04,대아티아이,045390,-,-,3471122,6248
2017-08-04,대양전기공업,108380,16012,-,155293,2190
2017-08-04,대양제지,006580,-,-,10000,20
2017-08-04,대원미디어,048910,-,-,518490,3676
2017-08-04,대원산업,005710,-,-,405747,2974
2017-08-04,대유위니아,071460,-,-,150456,784
2017-08-04,대정화금,120240,-,-,124843,1548
2017-08-04,대주산업,003310,-,12042,567703,1070
2017-08-04,대주전자재료,078600,3290,-,123748,985
2017-08-04,대진디엠피,065690,-,-,256926,1053
2017-08-04,대창솔루션,096350,3630,-,330434,583
2017-08-04,대창스틸,140520,-,-,63936,224
2017-08-04,대한과학,131220,-,-,188673,1100
2017-08-04,대한광통신,010170,72108,66208,1264697,4951
2017-08-04,대한뉴팜,054670,24300,-,677033,8124
2017-08-04,대한약품,023910,-,-,151297,5492
2017-08-04,대호피앤씨,021040,-,-,238873,246
2017-08-04,대호피앤씨우,021045,-,-,1500,3
2017-08-04,대화제약,067080,18100,958,917704,19639
2017-08-04,더블유게임즈,192080,2000,112,288829,16232
2017-08-04,더블유에프엠,035290,-,-,143264,675
2017-08-04,덕산네오룩스,213420,5328,58148,1218487,31010
2017-08-04,덕산하이메탈,077360,-,-,601396,4943
2017-08-04,덕신하우징,090410,15452,18100,495509,768
2017-08-04,데브시스터즈,194480,-,-,149377,1882
2017-08-04,데일리블록체인,139050,-,-,487217,884
2017-08-04,데코앤이,017680,42000,24000,2034852,2442
2017-08-04,덱스터,206560,-,13858,418696,2801
2017-08-04,도이치모터스,067990,-,-,984701,6312
2017-08-04,동국S&C,100130,12972,5788,4052547,25572
2017-08-04,동국산업,005160,-,-,2286006,11041
2017-08-04,동국알앤에스,075970,-,-,121248,288
2017-08-04,동국제약,086450,-,-,69021,4127
2017-08-04,동방선기,099410,-,-,271938,578
2017-08-04,동성하이켐,013450,-,-,-,-
2017-08-04,동성화인텍,033500,-,8069,1151719,7025
2017-08-04,동신건설,025950,-,-,29709,187
2017-08-04,동아엘텍,088130,10,6400,570259,10806
2017-08-04,동아화성,041930,-,-,35052,166
2017-08-04,동양에스텍,060380,-,-,89171,301
2017-08-04,동양이엔피,079960,-,-,209103,2687
2017-08-04,동양파일,228340,-,-,103076,727
2017-08-04,동양피엔에프,104460,-,-,65804,295
2017-08-04,동우팜투테이블,088910,46138,-,606513,2657
2017-08-04,동운아나텍,094170,-,-,25998,308
2017-08-04,동원개발,013120,-,-,377432,1806
2017-08-04,동일금속,109860,-,-,17622,153
2017-08-04,동일기연,032960,-,-,4437,60
2017-08-04,동일철강,023790,-,-,1300,6
2017-08-04,동진쎄미켐,005290,34713,3088,2070578,32819
2017-08-04,동화기업,025900,-,-,70512,2401
2017-08-04,두올산업,078590,-,174,168555,364
2017-08-04,듀오백,073190,-,-,127955,280
2017-08-04,드래곤플라이,030350,-,-,503288,2416
2017-08-04,드림시큐리티,203650,-,-,184970,659
2017-08-04,디스플레이텍,066670,-,15000,406277,1668
2017-08-04,디아이디,074130,-,-,-,-
2017-08-04,디알텍,214680,-,24016,1109306,2124
2017-08-04,디앤샵,090090,-,-,-,-
2017-08-04,디에스,051710,-,-,-,-
2017-08-04,디에스케이,109740,6800,21676,446301,4708
2017-08-04,디에스티,033430,-,848,179922,905
2017-08-04,디에스티로봇,090710,6000,2000,2385518,5165
2017-08-04,디에이치피코리아,131030,37740,-,275150,2430
2017-08-04,디에이테크놀로지,196490,-,1952,85394,1059
2017-08-04,디에이피,066900,-,-,132077,584
2017-08-04,디엔에이링크,127120,-,-,120377,469
2017-08-04,디엔에프,092070,750,750,478781,7397
2017-08-04,디엠씨,101000,8444,8000,898642,3163
2017-08-04,디엠티,134580,-,-,76516,343
2017-08-04,디오,039840,20000,3556,1599085,54609
2017-08-04,디이엔티,079810,-,-,15989,130
2017-08-04,디젠스,113810,900,57026,113381,300
2017-08-04,디지아이,043360,-,-,52784,182
2017-08-04,디지탈옵틱,106520,3000,10500,1338563,3266
2017-08-04,디지털대성,068930,-,-,245382,1004
2017-08-04,디지텍시스템,091690,-,-,-,-
2017-08-04,디지틀조선,033130,-,-,171206,378
2017-08-04,디케이디앤아이,033310,-,-,22964,52
2017-08-04,디케이락,105740,-,-,84308,486
2017-08-04,디티앤씨,187220,-,80,267963,2567
2017-08-04,딜리,131180,-,-,231770,501
2017-08-04,라온시큐어,042510,-,-,1045130,3114
2017-08-04,라이브플렉스,050120,-,-,1013979,882
2017-08-04,라이온켐텍,171120,22416,840,429448,6227
2017-08-04,라이트론,069540,-,-,16537,101
2017-08-04,램테크놀러지,171010,-,-,40822,179
2017-08-04,랩지노믹스,084650,3000,3000,289833,2229
2017-08-04,레고켐바이오,141080,3564,1873,491938,15963
2017-08-04,레드로버,060300,7000,1498,3492993,20155
2017-08-04,레드캡투어,038390,-,-,88279,1470
2017-08-04,레이언스,228850,-,-,56412,1015
2017-08-04,레이젠,047440,10178,-,693569,735
2017-08-04,렉스엘이앤지,004790,-,-,-,-
2017-08-04,로고스바이오,238120,-,-,6820,93
2017-08-04,로보스타,090360,14000,-,183984,3864
2017-08-04,로스웰,900260,-,-,637495,1189
2017-08-04,로지시스,067730,-,-,63486,259
2017-08-04,로체시스템즈,071280,6000,1000,340708,2896
2017-08-04,루멘스,038060,80000,80000,1348103,5473
2017-08-04,루미마이크로,082800,-,-,433375,503
2017-08-04,루트로닉,085370,-,12797,1992278,22214
2017-08-04,루트로닉3우C,08537M,-,-,1776,24
2017-08-04,룩손에너지,033550,-,-,-,-
2017-08-04,룽투코리아,060240,100,1000,245827,2360
2017-08-04,리노공업,058470,-,436,218957,10871
2017-08-04,리노스,039980,-,-,1685736,5217
2017-08-04,리더스코스메틱,016100,3789,9624,2044136,28516
2017-08-04,리드,197210,-,-,1382649,1936
2017-08-04,리드코프,012700,-,2252,771712,5834
2017-08-04,리켐,131100,-,-,427500,990
2017-08-04,링네트,042500,-,-,194538,773
2017-08-04,마이스코,088700,-,-,-,-
2017-08-04,마이크로컨텍솔,098120,-,-,244624,1248
2017-08-04,마이크로프랜드,147760,-,-,96308,1064
2017-08-04,마제스타,035480,-,-,1637538,2964
2017-08-04,마크로젠,038290,422,4,433308,10789
2017-08-04,매일유업,267980,-,256,12698,963
2017-08-04,매일홀딩스,005990,-,161,1337558,31031
2017-08-04,매직마이크로,127160,112000,-,224230,184
2017-08-04,매커스,093520,-,-,262451,970
2017-08-04,맥스로텍,141070,-,-,571008,885
2017-08-04,멀티캠퍼스,067280,8991,-,126176,4757
2017-08-04,메가스터디,072870,-,-,197444,6190
2017-08-04,메가스터디교육,215200,-,-,73942,2655
2017-08-04,메가엠디,133750,-,-,254658,923
2017-08-04,메디아나,041920,-,-,153164,2091
2017-08-04,메디톡스,086900,17464,2604,231540,117159
2017-08-04,메디포스트,078160,2741,17829,608979,46222
2017-08-04,메디프론,065650,4000,-,1327211,6065
2017-08-04,메이슨캐피탈,021880,-,-,1376631,692
2017-08-04,메지온,140410,14706,4,149578,3754
2017-08-04,메타바이오메드,059210,-,-,583002,1976
2017-08-04,멕아이씨에스,058110,-,-,44974,393
2017-08-04,멜파스,096640,1614,1614,1316220,5890
2017-08-04,모다,149940,2271,2271,661482,5252
2017-08-04,모다이노칩,080420,-,-,61932,505
2017-08-04,모두투어,080160,-,741,421019,12588
2017-08-04,모린스,110310,-,-,-,-
2017-08-04,모바일리더,100030,-,-,51081,613
2017-08-04,모바일어플라이언스,087260,-,-,211732,1961
2017-08-04,모베이스,101330,-,-,1073952,8280
2017-08-04,모비스,250060,-,-,16000,37
2017-08-04,모아텍,033200,-,-,67899,364
2017-08-04,모헨즈,006920,-,-,193478,1126
2017-08-04,무림SP,001810,-,-,175057,563
2017-08-04,미래SCI,028040,-,-,420571,1255
2017-08-04,미래나노텍,095500,-,-,1057439,7561
2017-08-04,미래컴퍼니,049950,9940,1338,68376,5511
2017-08-04,미래테크놀로지,213090,-,4000,10900,127
2017-08-04,미스터블루,207760,-,-,35704,106
2017-08-04,미주제강,002670,-,-,-,-
2017-08-04,미코,059090,-,1000,1002647,3915
2017-08-04,미투온,201490,-,10,418660,3479
2017-08-04,민앤지,214180,12000,2004,422984,8312
2017-08-04,바디텍메드,206640,3584,1352,1560869,24193
2017-08-04,바른손,018700,9800,700,359545,1298
2017-08-04,바른손이앤에이,035620,-,-,3011173,6369
2017-08-04,바른전자,064520,-,-,4128013,6481
2017-08-04,바른테크놀로지,029480,-,-,601383,758
2017-08-04,바이넥스,053030,31120,12,1819544,17486
2017-08-04,바이로메드,084990,12088,2932,2641634,280542
2017-08-04,바이오니아,064550,1338,42256,458420,2127
2017-08-04,바이오로그디바이스,208710,-,-,440058,1281
2017-08-04,바이오리더스,142760,-,-,147249,803
2017-08-04,바이오빌,065940,-,107,555228,2590
2017-08-04,바이오스마트,038460,-,4031,655039,3220
