Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-10-13,가비아,079940,-,-,219023,1161
2017-10-13,가온미디어,078890,-,1759,1042093,10119
2017-10-13,감마누,192410,2000,-,475506,3238
2017-10-13,갑을메탈,024840,-,-,787572,1756
2017-10-13,강스템바이오텍,217730,-,-,450421,4405
2017-10-13,갤럭시아컴즈,094480,-,-,22923,134
2017-10-13,게임빌,063080,16834,8973,536712,34403
2017-10-13,경남스틸,039240,-,-,17165,172
2017-10-13,경남제약,053950,1840,-,253475,2398
2017-10-13,경동제약,011040,-,4,72900,1411
2017-10-13,경창산업,024910,-,-,597479,2378
2017-10-13,고려시멘트,198440,-,-,51980,103
2017-10-13,고려신용정보,049720,-,-,190982,573
2017-10-13,고려제약,014570,-,-,115860,748
2017-10-13,고영,098460,5355,4362,287727,19681
2017-10-13,골드퍼시픽,038530,-,-,41464,171
2017-10-13,골든센츄리,900280,-,-,222100,757
2017-10-13,골프존,215000,-,-,35798,1648
2017-10-13,골프존뉴딘홀딩스,121440,1700,930,1480216,7364
2017-10-13,광림,014200,8327,11106,1778320,6562
2017-10-13,광진실업,026910,2000,2300,103912,359
2017-10-13,광진윈텍,090150,-,-,74520,196
2017-10-13,구영테크,053270,-,-,48896,100
2017-10-13,국보디자인,066620,-,-,85061,1880
2017-10-13,국순당,043650,-,-,820505,5095
2017-10-13,국영지앤엠,006050,10000,10000,777070,859
2017-10-13,국일신동,060480,-,-,43468,131
2017-10-13,국일제지,078130,30000,7006,2359078,1121
2017-10-13,국제엘렉트릭,053740,-,-,-,-
2017-10-13,그랜드백화점,019010,-,-,25745,313
2017-10-13,글로벌에스엠,900070,-,-,257398,323
2017-10-13,글로벌텍스프리,204620,46000,-,112000,148
2017-10-13,글로본,019660,-,-,271746,857
2017-10-13,글로웍스,034600,-,-,-,-
2017-10-13,금강철강,053260,-,-,81446,318
2017-10-13,금화피에스시,036190,-,-,71223,2949
2017-10-13,기가레인,049080,304,-,593210,1866
2017-10-13,기산텔레콤,035460,-,-,253744,752
2017-10-13,나노,187790,-,-,1057904,1381
2017-10-13,나노스,151910,200,-,87684,1153
2017-10-13,나노신소재,121600,-,-,317394,4364
2017-10-13,나노엔텍,039860,-,-,271660,1282
2017-10-13,나노캠텍,091970,-,-,79066,376
2017-10-13,나노트로닉스,010670,-,-,-,-
2017-10-13,나라엠앤디,051490,-,-,48184,229
2017-10-13,나무가,190510,-,-,121293,2735
2017-10-13,나스미디어,089600,110,2558,135025,7534
2017-10-13,나이벡,138610,-,-,75082,599
