Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-11-23,가비아,079940,-,-,219023,1202
2017-11-23,가온미디어,078890,4772,3400,1066781,12215
2017-11-23,감마누,192410,-,719,574581,4769
2017-11-23,갑을메탈,024840,-,550,851763,2462
2017-11-23,강스템바이오텍,217730,3000,-,714076,8783
2017-11-23,갤럭시아컴즈,094480,-,-,44723,221
2017-11-23,게임빌,063080,9308,70195,521219,42375
2017-11-23,경남스틸,039240,-,-,18765,183
2017-11-23,경남제약,053950,-,-,349390,3896
2017-11-23,경동제약,011040,-,-,93955,2156
2017-11-23,경창산업,024910,-,-,597479,2357
2017-11-23,고려시멘트,198440,4000,-,55980,101
2017-11-23,고려신용정보,049720,-,-,278132,854
2017-11-23,고려제약,014570,-,-,121649,905
2017-11-23,고영,098460,435,417,150236,13161
2017-11-23,골드퍼시픽,038530,-,-,41419,158
2017-11-23,골든센츄리,900280,-,-,246560,793
2017-11-23,골프존,215000,-,972,57113,2741
2017-11-23,골프존뉴딘홀딩스,121440,770,-,1214444,6801
2017-11-23,광림,014200,1315,3504,1965691,8138
2017-11-23,광진실업,026910,-,-,107830,381
2017-11-23,광진윈텍,090150,9000,-,83520,222
2017-11-23,구영테크,053270,-,-,48896,102
2017-11-23,국보디자인,066620,-,-,81628,1702
2017-11-23,국순당,043650,-,-,672489,4210
2017-11-23,국영지앤엠,006050,-,-,759622,858
2017-11-23,국일신동,060480,-,4000,29268,90
2017-11-23,국일제지,078130,-,-,2241064,2069
2017-11-23,국제엘렉트릭,053740,-,-,-,-
2017-11-23,그랜드백화점,019010,-,-,25745,317
2017-11-23,글로벌에스엠,900070,2150,-,266548,356
2017-11-23,글로벌텍스프리,204620,-,-,94600,158
2017-11-23,글로본,019660,-,-,281746,796
2017-11-23,글로웍스,034600,-,-,-,-
2017-11-23,금강철강,053260,-,-,81446,315
2017-11-23,금화피에스시,036190,-,-,46364,1952
2017-11-23,기가레인,049080,-,28426,1065089,3078
2017-11-23,기산텔레콤,035460,-,-,193744,591
2017-11-23,나노,187790,22000,-,1219820,1482
2017-11-23,나노스,151910,-,-,92412,1303
2017-11-23,나노신소재,121600,-,-,313999,5573
2017-11-23,나노엔텍,039860,9400,-,660694,4076
2017-11-23,나노캠텍,091970,-,-,79066,384
2017-11-23,나노트로닉스,010670,-,-,-,-
2017-11-23,나라엠앤디,051490,-,-,48184,254
2017-11-23,나무가,190510,2000,-,131143,3108
2017-11-23,나스미디어,089600,110,-,157932,10960
2017-11-23,나이벡,138610,1714,-,111750,1123
2017-11-23,나이스디앤비,130580,-,6562,89962,700
2017-11-23,나이스정보통신,036800,-,-,124019,2902
2017-11-23,남화토건,091590,-,-,142031,876
2017-11-23,내츄럴엔도텍,168330,695,62178,1871892,47452
2017-11-23,네오디안테크놀로지,072770,1000,-,329573,470
2017-11-23,네오오토,212560,-,1443,42460,262
2017-11-23,네오위즈,095660,530,30000,496518,6380
2017-11-23,네오위즈홀딩스,042420,-,-,23760,307
2017-11-23,네오티스,085910,-,-,325393,1564
2017-11-23,네오팜,092730,-,-,114440,4394
2017-11-23,네오퍼플,028090,-,-,-,-
2017-11-23,네이블,153460,-,-,87710,459
2017-11-23,네이처셀,007390,-,2085,1336270,16703
2017-11-23,네패스,033640,-,-,1057480,9792
2017-11-23,네패스신소재,087730,-,-,12249,149
2017-11-23,넥스지,081970,-,-,7532,70
2017-11-23,넥스콘테크,038990,-,-,-,-
2017-11-23,넥스턴,089140,245,1322,470275,8324
2017-11-23,넥스트BT,065170,-,-,897590,1696
2017-11-23,넥스트리밍,139670,-,-,59800,211
2017-11-23,넥스트아이,137940,7400,-,406648,1553
2017-11-23,넥스트칩,092600,450,450,150750,1257
2017-11-23,넥슨지티,041140,86209,17567,1426212,21393
2017-11-23,넵튠,217270,16760,7600,230179,4040
2017-11-23,넷게임즈,225570,9482,-,442755,1616
2017-11-23,녹십자랩셀,144510,7500,2760,119967,5776
2017-11-23,녹십자셀,031390,60576,-,280977,13557
2017-11-23,녹십자엠에스,142280,8600,-,114705,1577
2017-11-23,녹원씨엔아이,065560,-,4448,168788,1467
2017-11-23,농우바이오,054050,275,-,482626,8060
2017-11-23,누리텔레콤,040160,4000,-,366882,3797
2017-11-23,누리플랜,069140,-,-,68191,372
2017-11-23,뉴로스,126870,-,-,227302,1148
2017-11-23,뉴보텍,060260,17000,-,848756,1995
2017-11-23,뉴인텍,012340,24000,-,1057603,1380
2017-11-23,뉴트리바이오텍,222040,36990,36616,1408137,29500
2017-11-23,뉴파워프라즈마,144960,2400,-,74689,2203
2017-11-23,뉴프라이드,900100,10040,-,2744566,3609
2017-11-23,뉴프렉스,085670,85280,-,390140,2185
2017-11-23,다나와,119860,-,-,245645,3181
2017-11-23,다날,064260,14400,-,2283807,11670
2017-11-23,다믈멀티미디어,093640,-,300,89979,336
2017-11-23,다산네트웍스,039560,-,9732,1225664,7807
2017-11-23,다우데이타,032190,-,18412,420431,4625
2017-11-23,다원시스,068240,745,42000,2428902,34855
2017-11-23,대동스틸,048470,8178,-,135810,617
2017-11-23,대륙제관,004780,-,-,654734,4334
2017-11-23,대림제지,017650,-,-,273662,293
2017-11-23,대명코퍼레이션,007720,-,-,2702251,6999
2017-11-23,대봉엘에스,078140,-,-,185449,1910
2017-11-23,대성엘텍,025440,-,12600,363988,735
2017-11-23,대성창투,027830,-,-,502354,1105
2017-11-23,대성파인텍,104040,-,-,919832,1651
2017-11-23,대신정보통신,020180,-,-,733916,730
2017-11-23,대아티아이,045390,-,-,1880244,3507
2017-11-23,대양전기공업,108380,-,-,39583,521
2017-11-23,대양제지,006580,-,-,21752,38
2017-11-23,대원미디어,048910,-,-,472305,4770
2017-11-23,대원산업,005710,-,-,420219,3732
2017-11-23,대유위니아,071460,5000,5460,161398,486
2017-11-23,대정화금,120240,-,-,123881,1629
2017-11-23,대주산업,003310,-,-,440429,1048
2017-11-23,대주전자재료,078600,19300,6600,345097,4797
2017-11-23,대진디엠피,065690,-,-,284847,1023
2017-11-23,대창솔루션,096350,-,-,109707,143
2017-11-23,대창스틸,140520,-,-,200987,870
2017-11-23,대한과학,131220,-,-,188694,1043
2017-11-23,대한광통신,010170,40000,5000,2354550,9960
2017-11-23,대한뉴팜,054670,335,6182,714701,11936
2017-11-23,대한약품,023910,-,-,132729,5827
2017-11-23,대호피앤씨,021040,-,-,238873,224
2017-11-23,대호피앤씨우,021045,-,-,1500,2
2017-11-23,대화제약,067080,31435,1680,597517,15087
2017-11-23,더블유게임즈,192080,825,823,657961,38030
2017-11-23,더블유에프엠,035290,-,352,354596,1865
2017-11-23,덕산네오룩스,213420,370,-,478045,12429
2017-11-23,덕산하이메탈,077360,-,-,414340,3563
2017-11-23,덕신하우징,090410,20000,-,434025,616
2017-11-23,덕우전자,263600,-,-,6000,125
2017-11-23,데브시스터즈,194480,-,-,138526,1849
2017-11-23,데이타솔루션,263800,-,-,24192,106
2017-11-23,데일리블록체인,139050,-,-,488402,659
2017-11-23,데코앤이,017680,770000,-,1068600,614
2017-11-23,덱스터,206560,7000,-,568407,5036
2017-11-23,도이치모터스,067990,-,-,634528,3782
2017-11-23,동국S&C,100130,983,102000,2699643,15523
2017-11-23,동국산업,005160,-,-,1037929,4359
2017-11-23,동국알앤에스,075970,-,-,89198,220
2017-11-23,동국제약,086450,190,819,68627,4557
2017-11-23,동방선기,099410,-,-,271938,489
2017-11-23,동성하이켐,013450,-,-,-,-
2017-11-23,동성화인텍,033500,-,-,952016,4546
2017-11-23,동신건설,025950,-,-,28709,175
2017-11-23,동아엘텍,088130,-,-,488588,7231
2017-11-23,동아화성,041930,620,-,135988,763
2017-11-23,동양에스텍,060380,-,-,76137,241
2017-11-23,동양이엔피,079960,-,-,229363,2844
2017-11-23,동양파일,228340,32000,-,178806,921
2017-11-23,동양피엔에프,104460,-,-,67084,262
2017-11-23,동우팜투테이블,088910,-,-,455523,1943
2017-11-23,동운아나텍,094170,-,-,51480,723
2017-11-23,동원개발,013120,-,-,997569,5207
2017-11-23,동일금속,109860,-,-,21916,166
2017-11-23,동일기연,032960,-,-,5913,74
2017-11-23,동일철강,023790,-,-,1300,5
2017-11-23,동진쎄미켐,005290,3882,3312,1212320,28429
2017-11-23,동화기업,025900,1285,-,128492,4459
2017-11-23,두올산업,078590,-,-,162671,326
2017-11-23,듀오백,073190,-,-,120955,262
