Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-05-04,가비아,079940,30000,11156,185296,1371
2018-05-04,가온미디어,078890,5200,-,1184034,11817
2018-05-04,감마누,192410,-,-,531177,3277
2018-05-04,갑을메탈,024840,18900,20800,912419,2610
2018-05-04,강스템바이오텍,217730,4578,13436,873585,11662
2018-05-04,갤럭시아컴즈,094480,-,-,556497,2432
2018-05-04,게임빌,063080,-,1578,596965,35221
2018-05-04,경남스틸,039240,-,-,16292,36
2018-05-04,경남제약,053950,-,-,613071,10545
2018-05-04,경동제약,011040,-,-,61954,1546
2018-05-04,경창산업,024910,-,-,536027,1772
2018-05-04,고려시멘트,198440,-,-,117713,396
2018-05-04,고려신용정보,049720,-,-,222340,808
2018-05-04,고려제약,014570,-,-,116551,1065
2018-05-04,고영,098460,17372,-,420060,40620
2018-05-04,골드퍼시픽,038530,-,-,25331,138
2018-05-04,골든센츄리,900280,-,-,1126124,1222
2018-05-04,골프존,215000,-,-,-,-
2018-05-04,골프존뉴딘홀딩스,121440,-,5220,1350611,7172
2018-05-04,광림,014200,69492,8387,4437392,18659
2018-05-04,광진실업,026910,-,-,165058,701
2018-05-04,광진윈텍,090150,-,-,106366,272
2018-05-04,구영테크,053270,-,-,14116,29
2018-05-04,국보디자인,066620,-,-,93199,2046
2018-05-04,국순당,043650,-,-,721766,4403
2018-05-04,국영지앤엠,006050,2000,2000,955465,1901
2018-05-04,국일신동,060480,7800,-,133268,693
2018-05-04,국일제지,078130,59200,50000,4734346,4607
2018-05-04,국제엘렉트릭,053740,-,-,-,-
2018-05-04,그랜드백화점,019010,-,-,38145,519
2018-05-04,글로벌에스엠,900070,-,-,320920,420
2018-05-04,글로벌텍스프리,204620,-,-,1126503,2000
2018-05-04,글로본,019660,-,104,217536,1028
2018-05-04,글로웍스,034600,-,-,-,-
2018-05-04,금강철강,053260,-,-,77222,383
2018-05-04,금화피에스시,036190,-,-,34456,1309
2018-05-04,기가레인,049080,48000,-,1662097,5236
2018-05-04,기산텔레콤,035460,-,-,206168,686
2018-05-04,나노,187790,-,-,605226,1734
2018-05-04,나노스,151910,-,-,220403,1325
2018-05-04,나노신소재,121600,-,-,202771,3447
2018-05-04,나노엔텍,039860,13724,-,299644,1756
2018-05-04,나노캠텍,091970,-,-,124633,891
2018-05-04,나노트로닉스,010670,-,-,-,-
2018-05-04,나라엠앤디,051490,-,-,35136,191
2018-05-04,나무가,190510,-,-,228884,4601
2018-05-04,나스미디어,089600,9251,5788,268344,17603
2018-05-04,나이벡,138610,-,-,178120,2503
2018-05-04,나이스디앤비,130580,-,-,105543,745
2018-05-04,나이스정보통신,036800,-,-,67399,1705
2018-05-04,남화토건,091590,-,-,186952,3244
2018-05-04,내츄럴엔도텍,168330,-,5978,2435488,41769
2018-05-04,네오디안테크놀로지,072770,24532,-,525703,1049
2018-05-04,네오오토,212560,-,-,39133,225
2018-05-04,네오위즈,095660,9970,3630,997332,17354
2018-05-04,네오위즈홀딩스,042420,-,-,60242,874
2018-05-04,네오티스,085910,-,-,260952,1170
2018-05-04,네오팜,092730,-,-,137729,7630
2018-05-04,네오퍼플,028090,-,-,-,-
2018-05-04,네이블,153460,3000,3000,75022,389
2018-05-04,네이처셀,007390,28840,21217,7457995,222621
2018-05-04,네패스,033640,32352,25054,1026136,8476
2018-05-04,네패스신소재,087730,2260,-,57534,1102
2018-05-04,넥스지,081970,-,-,71637,749
2018-05-04,넥스콘테크,038990,-,-,-,-
2018-05-04,넥스턴,089140,-,-,243033,3050
2018-05-04,넥스트BT,065170,-,-,1130271,3069
2018-05-04,넥스트리밍,139670,600,600,46300,183
2018-05-04,넥스트아이,137940,-,13800,369844,1333
2018-05-04,넥스트칩,092600,-,-,152842,946
2018-05-04,넥슨지티,041140,-,152000,1348376,15102
2018-05-04,넵튠,217270,13020,-,388267,4407
2018-05-04,넷게임즈,225570,-,-,637212,2358
2018-05-04,녹십자랩셀,144510,16034,1924,244479,13789
2018-05-04,녹십자셀,031390,4066,3358,429500,21325
2018-05-04,녹십자엠에스,142280,-,386,83729,1001
2018-05-04,녹원씨엔아이,065560,-,-,223533,2906
2018-05-04,농우바이오,054050,11638,1860,643174,12445
2018-05-04,누리텔레콤,040160,-,-,331776,3115
2018-05-04,누리플랜,069140,-,-,46658,423
2018-05-04,뉴로스,126870,4000,-,577426,4619
2018-05-04,뉴보텍,060260,-,753,958989,1645
2018-05-04,뉴인텍,012340,-,2770,1107303,1251
2018-05-04,뉴트리바이오텍,222040,8200,2259,1610368,44285
2018-05-04,뉴파워프라즈마,144960,-,-,88704,2346
2018-05-04,뉴프라이드,900100,-,-,3097912,8333
2018-05-04,뉴프렉스,085670,-,-,387201,1967
2018-05-04,다나와,119860,-,-,247456,4281
2018-05-04,다날,064260,1000,2398,2233421,10732
2018-05-04,다믈멀티미디어,093640,-,-,81920,476
2018-05-04,다산네트웍스,039560,-,-,1327930,9030
2018-05-04,다우데이타,032190,-,-,329086,4015
2018-05-04,다원시스,068240,340595,361328,4097813,73351
2018-05-04,대동스틸,048470,999,-,52489,667
2018-05-04,대륙제관,004780,-,-,705293,4859
2018-05-04,대림제지,017650,-,-,132546,285
2018-05-04,대명코퍼레이션,007720,10800,-,1682081,5736
2018-05-04,대봉엘에스,078140,-,-,320793,3561
2018-05-04,대성미생물,036480,-,-,400,96
2018-05-04,대성엘텍,025440,-,-,423946,602
