Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-01-15,가비아,079940,-,-,157389,918
2018-01-15,가온미디어,078890,11972,8885,1656259,20538
2018-01-15,감마누,192410,4000,19945,360393,2498
2018-01-15,갑을메탈,024840,4000,4000,715103,1834
2018-01-15,강스템바이오텍,217730,14920,-,457475,6153
2018-01-15,갤럭시아컴즈,094480,-,-,96757,589
2018-01-15,게임빌,063080,26000,33505,576515,38799
2018-01-15,경남스틸,039240,-,-,2411,24
2018-01-15,경남제약,053950,260000,-,548256,6415
2018-01-15,경동제약,011040,5014,764,76468,1958
2018-01-15,경창산업,024910,5554,3184,488647,1639
2018-01-15,고려시멘트,198440,-,-,57480,96
2018-01-15,고려신용정보,049720,-,-,228385,655
2018-01-15,고려제약,014570,7600,-,127730,996
2018-01-15,고영,098460,-,2600,188653,14375
2018-01-15,골드퍼시픽,038530,-,-,20919,92
2018-01-15,골든센츄리,900280,300,-,171062,641
2018-01-15,골프존,215000,100,1157,14845,690
2018-01-15,골프존뉴딘홀딩스,121440,20000,4320,1276519,6612
2018-01-15,광림,014200,25202,9702,2369256,7961
2018-01-15,광진실업,026910,-,-,114496,386
2018-01-15,광진윈텍,090150,-,-,103754,249
2018-01-15,구영테크,053270,-,-,10788,22
2018-01-15,국보디자인,066620,-,208,86530,1545
2018-01-15,국순당,043650,-,-,683052,4139
2018-01-15,국영지앤엠,006050,-,-,761544,876
2018-01-15,국일신동,060480,-,-,50130,152
2018-01-15,국일제지,078130,20386,-,2690896,2578
2018-01-15,국제엘렉트릭,053740,-,-,-,-
2018-01-15,그랜드백화점,019010,-,-,25745,304
2018-01-15,글로벌에스엠,900070,-,-,313700,353
2018-01-15,글로벌텍스프리,204620,-,-,679600,1199
2018-01-15,글로본,019660,-,-,182820,516
2018-01-15,글로웍스,034600,-,-,-,-
2018-01-15,금강철강,053260,-,-,31000,114
2018-01-15,금화피에스시,036190,-,-,34268,1431
2018-01-15,기가레인,049080,10000,-,1103836,3350
2018-01-15,기산텔레콤,035460,2000,2000,197196,570
2018-01-15,나노,187790,28000,-,1071208,1259
2018-01-15,나노스,151910,-,-,265137,485
2018-01-15,나노신소재,121600,934,-,287804,5785
2018-01-15,나노엔텍,039860,-,-,893144,6520
2018-01-15,나노캠텍,091970,-,-,18260,77
2018-01-15,나노트로닉스,010670,-,-,-,-
2018-01-15,나라엠앤디,051490,-,-,31622,133
2018-01-15,나무가,190510,576,-,120093,3110
2018-01-15,나스미디어,089600,700,2155,125223,9004
2018-01-15,나이벡,138610,-,-,101920,1187
2018-01-15,나이스디앤비,130580,-,-,129557,946
2018-01-15,나이스정보통신,036800,2000,-,79563,1802
2018-01-15,남화토건,091590,-,-,115715,650
2018-01-15,내츄럴엔도텍,168330,271000,30539,1631212,34500
2018-01-15,네오디안테크놀로지,072770,-,-,297971,383
2018-01-15,네오오토,212560,-,-,39133,207
2018-01-15,네오위즈,095660,8100,3008,506328,5747
2018-01-15,네오위즈홀딩스,042420,-,-,12744,161
2018-01-15,네오티스,085910,-,7132,289758,1359
2018-01-15,네오팜,092730,266,2584,100652,5002
2018-01-15,네오퍼플,028090,-,-,-,-
2018-01-15,네이블,153460,-,-,119510,637
2018-01-15,네이처셀,007390,6000,11608,2308764,50677
2018-01-15,네패스,033640,57194,20553,2139691,20734
2018-01-15,네패스신소재,087730,-,-,12249,145
2018-01-15,넥스지,081970,-,-,71515,962
2018-01-15,넥스콘테크,038990,-,-,-,-
2018-01-15,넥스턴,089140,-,51,304004,4271
2018-01-15,넥스트BT,065170,8000,-,1025963,1703
2018-01-15,넥스트리밍,139670,-,-,44600,147
2018-01-15,넥스트아이,137940,-,-,340554,1057
2018-01-15,넥스트칩,092600,-,-,150142,1141
2018-01-15,넥슨지티,041140,1000,6388,1172609,14540
2018-01-15,넵튠,217270,10000,1144,297058,4471
2018-01-15,넷게임즈,225570,-,-,466247,1180
2018-01-15,녹십자랩셀,144510,2000,24,176343,9699
2018-01-15,녹십자셀,031390,3826,2277,213327,10858
2018-01-15,녹십자엠에스,142280,-,-,87237,1165
2018-01-15,녹원씨엔아이,065560,-,8350,145315,1215
2018-01-15,농우바이오,054050,-,1536,424744,6966
2018-01-15,누리텔레콤,040160,-,-,318754,3235
2018-01-15,누리플랜,069140,-,-,67418,313
2018-01-15,뉴로스,126870,2000,-,247057,1569
2018-01-15,뉴보텍,060260,8000,400,838413,2213
2018-01-15,뉴인텍,012340,-,-,1011289,1153
2018-01-15,뉴트리바이오텍,222040,5304,12737,1366803,34238
2018-01-15,뉴파워프라즈마,144960,-,-,73615,2046
2018-01-15,뉴프라이드,900100,2356,356,2417143,8412
2018-01-15,뉴프렉스,085670,-,-,452401,2126
2018-01-15,다나와,119860,-,-,170744,2314
2018-01-15,다날,064260,3000,5502,2414000,12649
2018-01-15,다믈멀티미디어,093640,1578,500,72674,362
2018-01-15,다산네트웍스,039560,3806,2012,1642790,12239
2018-01-15,다우데이타,032190,-,3334,400653,4808
2018-01-15,다원시스,068240,40101,48752,2648253,48066
2018-01-15,대동스틸,048470,-,-,109958,512
2018-01-15,대륙제관,004780,1000,1446,641886,4217
2018-01-15,대림제지,017650,-,-,111746,116
2018-01-15,대명코퍼레이션,007720,-,-,1226928,3834
2018-01-15,대봉엘에스,078140,-,-,170733,1733
2018-01-15,대성엘텍,025440,-,86,378130,679
2018-01-15,대성창투,027830,-,12000,451021,1520
2018-01-15,대성파인텍,104040,3000,-,913131,1689
2018-01-15,대신정보통신,020180,6840,-,817467,1071
2018-01-15,대아티아이,045390,-,660,1402558,2490
2018-01-15,대양전기공업,108380,-,-,39583,554
2018-01-15,대양제지,006580,-,-,18000,31
2018-01-15,대원미디어,048910,-,-,437409,3644
2018-01-15,대원산업,005710,-,-,356268,2772
2018-01-15,대유위니아,071460,-,-,124770,339
2018-01-15,대정화금,120240,-,-,93199,1156
2018-01-15,대주산업,003310,-,2066,365441,800
2018-01-15,대주전자재료,078600,12000,-,353824,5750
2018-01-15,대진디엠피,065690,-,-,233089,737
2018-01-15,대창솔루션,096350,-,-,198707,242
2018-01-15,대창스틸,140520,2000,-,202178,834
2018-01-15,대한과학,131220,-,-,183848,950
2018-01-15,대한광통신,010170,-,-,2040426,14487
2018-01-15,대한뉴팜,054670,-,32,428672,6087
2018-01-15,대한약품,023910,-,-,81653,3756
2018-01-15,대호피앤씨,021040,-,-,184673,169
2018-01-15,대호피앤씨우,021045,-,-,1500,2
2018-01-15,대화제약,067080,-,2845,729560,19224
2018-01-15,더블유게임즈,192080,-,2573,555661,28561
2018-01-15,더블유에프엠,035290,218,-,331007,1614
2018-01-15,덕산네오룩스,213420,5786,3380,598535,13617
2018-01-15,덕산하이메탈,077360,-,-,353833,2735
2018-01-15,덕신하우징,090410,-,-,421931,660
2018-01-15,덕우전자,263600,-,-,54808,913
2018-01-15,데브시스터즈,194480,-,-,113258,1546
2018-01-15,데이타솔루션,263800,-,-,34392,144
2018-01-15,데일리블록체인,139050,-,-,421503,1977
2018-01-15,데코앤이,017680,7564,-,1133872,611
2018-01-15,덱스터,206560,1000,14,571669,5860
2018-01-15,도이치모터스,067990,902,5310,473956,3176
2018-01-15,동국S&C,100130,4550,48864,2176600,13060
2018-01-15,동국산업,005160,-,2830,500718,1960
2018-01-15,동국알앤에스,075970,-,-,97880,226
2018-01-15,동국제약,086450,-,1056,123290,8359
2018-01-15,동방선기,099410,-,-,280196,523
2018-01-15,동성하이켐,013450,-,-,-,-
2018-01-15,동성화인텍,033500,-,904,975781,6284
