Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-12-21,가비아,079940,-,-,165003,1015
2018-12-21,가온미디어,078890,-,-,1107352,8925
2018-12-21,감마누,192410,-,-,45260,18
2018-12-21,갑을메탈,024840,-,-,845780,1814
2018-12-21,강스템바이오텍,217730,22083,-,1042231,20845
2018-12-21,갤럭시아컴즈,094480,-,1800,401759,1187
2018-12-21,게임빌,063080,7743,28816,603380,32100
2018-12-21,경남스틸,039240,-,-,336277,701
2018-12-21,경남제약,053950,-,-,582210,10014
2018-12-21,경동제약,011040,-,-,159796,1854
2018-12-21,경창산업,024910,-,-,763011,1114
2018-12-21,고려시멘트,198440,-,-,159452,419
2018-12-21,고려신용정보,049720,-,-,244265,962
2018-12-21,고려제약,014570,400,6100,263749,1836
2018-12-21,고영,098460,13641,6095,750529,62669
2018-12-21,골드퍼시픽,038530,-,-,31936,48
2018-12-21,골든센츄리,900280,-,-,937391,726
2018-12-21,골프존,215000,-,-,11849,412
2018-12-21,골프존뉴딘홀딩스,121440,9875,-,1827795,7055
2018-12-21,광림,014200,-,-,1691325,4211
2018-12-21,광진실업,026910,-,-,178403,647
2018-12-21,광진윈텍,090150,-,-,110366,262
2018-12-21,구영테크,053270,-,60000,171807,267
2018-12-21,국보디자인,066620,-,-,124168,1726
2018-12-21,국순당,043650,-,-,587722,2527
2018-12-21,국영지앤엠,006050,-,-,980177,1578
2018-12-21,국일신동,060480,-,-,106871,480
2018-12-21,국일제지,078130,25000,69200,4860076,5103
2018-12-21,국제엘렉트릭,053740,-,-,-,-
2018-12-21,그랜드백화점,019010,-,-,38431,711
2018-12-21,글로벌에스엠,900070,-,-,340853,266
2018-12-21,글로벌텍스프리,204620,-,-,202069,1384
2018-12-21,글로본,019660,-,-,346177,1341
2018-12-21,글로웍스,034600,-,-,-,-
2018-12-21,금강철강,053260,-,-,61795,241
2018-12-21,금화피에스시,036190,-,-,35362,1093
2018-12-21,기가레인,049080,-,-,1338596,2644
2018-12-21,기산텔레콤,035460,-,-,266175,724
2018-12-21,나노,187790,-,132000,720935,1377
2018-12-21,나노스,151910,4000,-,258889,1263
2018-12-21,나노신소재,121600,1800,200,381637,5572
2018-12-21,나노엔텍,039860,11703,23406,455718,1978
2018-12-21,나노캠텍,091970,200,-,414546,2085
2018-12-21,나노트로닉스,010670,-,-,-,-
2018-12-21,나라엠앤디,051490,-,-,84433,444
2018-12-21,나무가,190510,-,-,159080,2983
2018-12-21,나스미디어,089600,2505,41,322881,9267
2018-12-21,나이벡,138610,-,-,163032,1542
2018-12-21,나이스디앤비,130580,-,-,69814,492
2018-12-21,나이스정보통신,036800,-,-,90432,1809
2018-12-21,남화토건,091590,-,-,288302,3272
2018-12-21,내츄럴엔도텍,168330,9456,7699,2795803,36625
2018-12-21,네오디안테크놀로지,072770,-,-,740011,1310
2018-12-21,네오오토,212560,-,-,32533,141
2018-12-21,네오위즈,095660,1400,-,505927,5919
2018-12-21,네오위즈홀딩스,042420,-,-,73448,801
2018-12-21,네오티스,085910,-,5160,166651,736
2018-12-21,네오팜,092730,30746,48940,330789,14819
2018-12-21,네오퍼플,028090,-,-,-,-
2018-12-21,네오펙트,290660,-,-,8000,58
2018-12-21,네이블,153460,-,-,136425,553
2018-12-21,네이처셀,007390,31934,78694,7819840,83672
2018-12-21,네패스,033640,6000,7716,1793609,17290
2018-12-21,네패스신소재,087730,2800,3280,154758,8094
2018-12-21,넥스지,081970,-,-,-,-
2018-12-21,넥스콘테크,038990,-,-,-,-
2018-12-21,넥스턴,089140,-,-,296483,3395
2018-12-21,넥스트BT,065170,-,-,1288422,1939
2018-12-21,넥스트리밍,139670,-,-,45745,119
2018-12-21,넥스트아이,137940,-,-,3502460,8143
2018-12-21,넥슨지티,041140,9039,17625,1197145,7865
2018-12-21,넵튠,217270,1127,1180,462135,4852
2018-12-21,넷게임즈,225570,-,-,160720,1083
2018-12-21,노바텍,285490,-,-,400,9
2018-12-21,녹십자랩셀,144510,2667,4720,421658,18827
2018-12-21,녹십자셀,031390,7475,25572,489408,23736
2018-12-21,녹십자엠에스,142280,-,-,163961,1976
2018-12-21,녹원씨엔아이,065560,800,-,530367,4773
2018-12-21,농우바이오,054050,-,-,437764,4837
2018-12-21,누리텔레콤,040160,-,-,292658,1680
2018-12-21,누리플랜,069140,-,-,68280,441
2018-12-21,뉴로스,126870,6000,-,642579,3611
2018-12-21,뉴보텍,060260,-,-,961327,1471
2018-12-21,뉴인텍,012340,-,-,1198069,1010
2018-12-21,뉴트리바이오텍,222040,4940,-,1453885,22826
2018-12-21,뉴파워프라즈마,144960,-,-,101015,1207
2018-12-21,뉴프라이드,900100,-,-,3641931,8686
2018-12-21,뉴프렉스,085670,-,-,505747,1467
2018-12-21,다나와,119860,-,-,317334,4855
2018-12-21,다날,064260,-,-,1727408,6763
2018-12-21,다믈멀티미디어,093640,-,-,160890,705
2018-12-21,다산네트웍스,039560,2000,-,863474,5699
2018-12-21,다우데이타,032190,20657,-,363681,3426
2018-12-21,다원시스,068240,14944,5461,5001149,76017
2018-12-21,대동스틸,048470,-,1626,245233,2538
2018-12-21,대륙제관,004780,-,-,677637,3436
2018-12-21,대림제지,017650,-,-,499491,744
2018-12-21,대명코퍼레이션,007720,-,-,1985257,3613
2018-12-21,대보마그네틱,290670,-,-,3750,239
2018-12-21,대봉엘에스,078140,-,500,364396,2292
2018-12-21,대성미생물,036480,-,-,40856,701
2018-12-21,대성엘텍,025440,-,-,437336,340
2018-12-21,대성창투,027830,-,-,743775,1343
2018-12-21,대성파인텍,104040,-,-,533141,877
2018-12-21,대신정보통신,020180,-,-,966834,1629
2018-12-21,대아티아이,045390,581079,82858,5550215,47565
2018-12-21,대양전기공업,108380,-,-,111406,1370
2018-12-21,대양제지,006580,-,-,48511,154
2018-12-21,대원,007680,-,-,24443,280
2018-12-21,대원미디어,048910,200,-,439444,4482
2018-12-21,대원산업,005710,-,-,298920,1581
2018-12-21,대유,290380,-,-,76668,1365
2018-12-21,대유위니아,071460,-,-,268618,607
2018-12-21,대정화금,120240,-,-,156833,2000
2018-12-21,대주산업,003310,-,-,685284,1059
2018-12-21,대주전자재료,078600,-,536,367109,6626
