Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-05-23,가비아,079940,-,-,213537,1335
2017-05-23,가온미디어,078890,-,3602,907951,10214
2017-05-23,감마누,192410,-,-,16810,150
2017-05-23,갑을메탈,024840,-,-,654661,1506
2017-05-23,강스템바이오텍,217730,10000,100,349080,3508
2017-05-23,갤럭시아컴즈,094480,-,-,200202,993
2017-05-23,게임빌,063080,2700,1302,612154,34770
2017-05-23,경남스틸,039240,-,-,17165,177
2017-05-23,경남제약,053950,-,-,237191,1259
2017-05-23,경동제약,011040,-,-,143871,2719
2017-05-23,경창산업,024910,-,2200,464443,2292
2017-05-23,고려신용정보,049720,-,-,72650,211
2017-05-23,고려제약,014570,-,-,115771,764
2017-05-23,고영,098460,4023,4077,375991,22183
2017-05-23,골드퍼시픽,038530,-,4596,46730,231
2017-05-23,골든브릿지제2호스팩,206660,-,-,110345,223
2017-05-23,골든브릿지제3호스팩,219580,-,-,120000,241
2017-05-23,골든센츄리,900280,2000,-,297792,1358
2017-05-23,골프존,215000,-,702,38365,2041
2017-05-23,골프존뉴딘홀딩스,121440,3692,118339,1995010,11392
2017-05-23,광림,014200,12305,42173,1702520,9670
2017-05-23,광진실업,026910,-,-,100522,459
2017-05-23,광진윈텍,090150,-,-,73398,262
2017-05-23,구영테크,053270,-,-,44763,96
2017-05-23,국보디자인,066620,-,-,262477,4738
2017-05-23,국순당,043650,-,7380,933435,6254
2017-05-23,국영지앤엠,006050,-,-,703989,884
2017-05-23,국일신동,060480,-,-,111000,365
2017-05-23,국일제지,078130,50000,68342,1145922,492
2017-05-23,국제엘렉트릭,053740,-,-,-,-
2017-05-23,그랜드백화점,019010,-,-,21971,317
2017-05-23,글로벌에스엠,900070,-,-,128424,216
2017-05-23,글로벌텍스프리,204620,-,-,98877,201
2017-05-23,글로본,019660,-,-,226406,907
2017-05-23,글로웍스,034600,-,-,-,-
2017-05-23,금강철강,053260,-,-,76446,295
2017-05-23,금화피에스시,036190,-,-,68120,2428
2017-05-23,기가레인,049080,2000,-,439844,2833
2017-05-23,기산텔레콤,035460,-,-,249312,972
2017-05-23,나노,187790,-,-,855758,1425
2017-05-23,나노스,151910,-,-,88318,150
2017-05-23,나노신소재,121600,-,-,359849,4714
2017-05-23,나노엔텍,039860,1000,1000,473448,2353
2017-05-23,나노캠텍,091970,-,-,74666,381
2017-05-23,나노트로닉스,010670,-,-,-,-
2017-05-23,나라엠앤디,051490,-,-,38184,153
2017-05-23,나무가,190510,-,-,77998,2687
2017-05-23,나무기술,242040,-,-,58311,115
2017-05-23,나스미디어,089600,109,1225,195031,9186
2017-05-23,나이벡,138610,-,-,63872,567
2017-05-23,나이스디앤비,130580,-,-,119562,772
2017-05-23,나이스정보통신,036800,205,-,98837,2619
2017-05-23,남화토건,091590,-,-,166280,1255
2017-05-23,내츄럴엔도텍,168330,559,119,2018470,27350
2017-05-23,네오디안테크놀로지,072770,-,-,270581,357
2017-05-23,네오오토,212560,-,-,44135,424
2017-05-23,네오위즈,095660,512,4224,843617,11811
2017-05-23,네오위즈홀딩스,042420,-,-,344808,5534
2017-05-23,네오티스,085910,-,-,226787,1168
2017-05-23,네오팜,092730,-,-,207952,6218
2017-05-23,네오퍼플,028090,-,-,-,-
2017-05-23,네이블,153460,-,-,87710,564
2017-05-23,네이처셀,007390,100,100,1443293,6820
2017-05-23,네패스,033640,-,-,1087167,11089
2017-05-23,네패스신소재,087730,-,-,783,6
2017-05-23,넥스지,081970,-,-,5982,65
2017-05-23,넥스콘테크,038990,-,-,-,-
2017-05-23,넥스턴,089140,4000,3800,300863,6032
2017-05-23,넥스트BT,065170,-,-,1168549,2349
2017-05-23,넥스트리밍,139670,-,-,33800,155
2017-05-23,넥스트아이,137940,-,1084,30858,580
2017-05-23,넥스트칩,092600,-,-,56920,709
2017-05-23,넥슨지티,041140,50708,108,1157515,9110
2017-05-23,넵튠,217270,-,-,94601,724
2017-05-23,녹십자랩셀,144510,-,-,118214,2932
