Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-07-19,가비아,079940,-,-,219023,1343
2017-07-19,가온미디어,078890,-,8342,1084506,13177
2017-07-19,감마누,192410,-,-,11010,291
2017-07-19,갑을메탈,024840,-,710,783159,2389
2017-07-19,강스템바이오텍,217730,-,25556,383438,3873
2017-07-19,갤럭시아컴즈,094480,-,-,63352,316
2017-07-19,게임빌,063080,563,1586,639963,37502
2017-07-19,경남스틸,039240,-,-,17165,175
2017-07-19,경남제약,053950,-,38722,244164,2339
2017-07-19,경동제약,011040,-,-,191549,3620
2017-07-19,경창산업,024910,-,-,535351,2693
2017-07-19,고려시멘트,198440,-,-,24000,55
2017-07-19,고려신용정보,049720,-,-,62900,194
2017-07-19,고려제약,014570,-,-,119432,858
2017-07-19,고영,098460,2122,2289,287885,18655
2017-07-19,골드퍼시픽,038530,-,522,78422,426
2017-07-19,골든센츄리,900280,-,-,250700,997
2017-07-19,골프존,215000,-,-,28686,1523
2017-07-19,골프존뉴딘홀딩스,121440,1198,1198,1894744,10099
2017-07-19,광림,014200,29260,11134,1624054,9728
2017-07-19,광진실업,026910,-,-,91971,458
2017-07-19,광진윈텍,090150,-,-,73644,267
2017-07-19,구영테크,053270,-,-,48896,104
2017-07-19,국보디자인,066620,-,8615,251099,4821
2017-07-19,국순당,043650,34000,1000,946708,6608
2017-07-19,국영지앤엠,006050,-,40000,831451,1131
2017-07-19,국일신동,060480,-,-,97972,352
2017-07-19,국일제지,078130,-,-,1176662,472
2017-07-19,국제엘렉트릭,053740,-,-,-,-
2017-07-19,그랜드백화점,019010,-,-,23477,320
2017-07-19,글로벌에스엠,900070,-,-,140024,195
2017-07-19,글로본,019660,2000,2000,260406,914
2017-07-19,글로웍스,034600,-,-,-,-
2017-07-19,금강철강,053260,-,-,73446,302
2017-07-19,금화피에스시,036190,-,-,76120,2775
2017-07-19,기가레인,049080,-,2000,563660,4092
2017-07-19,기산텔레콤,035460,-,-,251744,909
2017-07-19,나노,187790,-,-,986289,1356
2017-07-19,나노스,151910,-,3612,83878,1308
2017-07-19,나노신소재,121600,-,87500,357209,6376
2017-07-19,나노엔텍,039860,-,135523,301944,1470
2017-07-19,나노캠텍,091970,-,-,76666,436
2017-07-19,나노트로닉스,010670,-,-,-,-
2017-07-19,나라엠앤디,051490,-,-,38184,154
2017-07-19,나무가,190510,-,-,89716,2880
2017-07-19,나스미디어,089600,-,744,139783,7800
2017-07-19,나이벡,138610,-,-,72080,629
2017-07-19,나이스디앤비,130580,-,-,120458,796
2017-07-19,나이스정보통신,036800,-,-,82900,2197
2017-07-19,남화토건,091590,-,-,157030,1055
2017-07-19,내츄럴엔도텍,168330,11594,37958,1635952,21922
2017-07-19,네오디안테크놀로지,072770,-,-,300209,440
2017-07-19,네오오토,212560,-,-,21907,175
2017-07-19,네오위즈,095660,4440,40,864417,11151
2017-07-19,네오위즈홀딩스,042420,-,-,263478,4071
2017-07-19,네오티스,085910,-,-,268487,1318
2017-07-19,네오팜,092730,-,4000,152010,5016
2017-07-19,네오퍼플,028090,-,-,-,-
2017-07-19,네이블,153460,15,15,87710,545
2017-07-19,네이처셀,007390,1725,1725,1330104,6591
2017-07-19,네패스,033640,-,54670,1632985,19106
2017-07-19,네패스신소재,087730,-,-,783,11
2017-07-19,넥스지,081970,-,-,5982,68
2017-07-19,넥스콘테크,038990,-,-,-,-
2017-07-19,넥스턴,089140,-,-,391523,6852
2017-07-19,넥스트BT,065170,-,-,1083078,1868
2017-07-19,넥스트리밍,139670,-,-,41800,184
2017-07-19,넥스트아이,137940,-,-,24858,452
2017-07-19,넥스트칩,092600,-,200,84979,901
2017-07-19,넥슨지티,041140,6400,44784,1151959,8409
2017-07-19,넵튠,217270,-,-,107529,819
2017-07-19,녹십자랩셀,144510,46,4592,106001,2655
