Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-01-22,가온전선,000500,-,-,47668,1077
2018-01-22,강남제비스코,000860,-,-,49134,1730
2018-01-22,강원랜드,035250,6394,82857,4834996,156170
2018-01-22,갤럭시아에스엠,011420,-,-,128916,339
2018-01-22,경남기업,000800,-,-,-,-
2018-01-22,경남에너지,008020,-,-,-,-
2018-01-22,경남은행,192520,-,-,-,-
2018-01-22,경농,002100,-,-,150311,854
2018-01-22,경동나비엔,009450,8416,2300,375472,21064
2018-01-22,경동도시가스,267290,-,-,17593,727
2018-01-22,경동인베스트,012320,-,-,14821,623
2018-01-22,경방,000050,4487,2743,544910,7438
2018-01-22,경보제약,214390,-,-,182903,2542
2018-01-22,경인양행,012610,17590,14982,1828980,10553
2018-01-22,경인전자,009140,-,-,49,1
2018-01-22,계룡건설,013580,-,-,55276,1056
2018-01-22,계양전기,012200,114,-,779926,3541
2018-01-22,고려개발,004200,-,-,225139,1261
2018-01-22,고려산업,002140,4050,-,534294,1456
2018-01-22,고려아연,010130,1230,4307,294422,150450
2018-01-22,고려제강,002240,1325,46,125750,4200
2018-01-22,골든브릿지증권,001290,-,-,21382,30
2018-01-22,광동제약,009290,3805,244,767176,7311
2018-01-22,광명전기,017040,-,20400,1506731,4196
2018-01-22,광전자,017900,-,-,745162,2116
2018-01-22,광주신세계,037710,102,-,11875,2743
2018-01-22,광주은행,192530,3728,34000,215800,2654
2018-01-22,교보증권,030610,-,-,76701,871
2018-01-22,국도화학,007690,-,-,109682,7053
2018-01-22,국동,005320,-,-,244883,812
2018-01-22,국보,001140,-,-,17488,163
2018-01-22,국제약품,002720,-,-,211719,1249
2018-01-22,그린케미칼,083420,-,-,132408,554
2018-01-22,극동유화,014530,-,-,236441,799
2018-01-22,금강공업,014280,-,-,47649,1675
2018-01-22,금비,008870,-,-,40,3
2018-01-22,금양,001570,-,-,446919,1303
2018-01-22,금호산업,002990,2312,-,891991,8385
2018-01-22,금호산업우,002995,-,-,60,1
2018-01-22,금호석유,011780,27344,16810,1575525,169369
2018-01-22,금호석유우,011785,-,-,61660,2392
2018-01-22,금호에이치티,214330,-,-,89271,474
2018-01-22,금호전기,001210,-,-,93982,672
2018-01-22,금호타이어,073240,855445,129795,19911109,106126
2018-01-22,기신정기,092440,-,-,408733,1925
2018-01-22,기아차,000270,14223,25322,10868241,366803
2018-01-22,기업은행,024110,332976,2436,13375640,221367
2018-01-22,까뮤이앤씨,013700,-,-,2794,28
2018-01-22,깨끗한나라,004540,-,-,569331,2417
2018-01-22,나노메딕스,074610,-,-,453309,10041
2018-01-22,남광토건,001260,-,-,46088,289
2018-01-22,남선알미늄,008350,11416,-,1809978,1837
2018-01-22,남성,004270,-,-,252952,591
2018-01-22,남양유업,003920,56,5,13009,9002
2018-01-22,남영비비안,002070,-,-,162,1
2018-01-22,남해화학,025860,3307,5919,830923,8849
2018-01-22,넥센,005720,27968,24570,232543,1742
2018-01-22,넥센우,005725,-,-,10000,50
2018-01-22,넥센타이어,002350,7364,322,846165,10535
2018-01-22,넥센타이어1우B,002355,-,-,5600,33
2018-01-22,넥솔론,110570,-,-,-,-
2018-01-22,넥스트사이언스,003580,-,-,25235,116
2018-01-22,넷마블,251270,46569,88851,5218855,855892
2018-01-22,노루페인트,090350,386,-,281763,2389
2018-01-22,노루홀딩스,000320,-,-,100352,1560
2018-01-22,녹십자,006280,1229,15044,189535,42077
2018-01-22,녹십자홀딩스,005250,3363,216,498957,19409
2018-01-22,녹십자홀딩스2우,005257,-,-,20000,455
