Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-05-09,가온전선,000500,-,-,79984,2144
2018-05-09,강남제비스코,000860,114,-,47408,1527
2018-05-09,강원랜드,035250,82796,171859,8494488,243367
2018-05-09,갤럭시아에스엠,011420,16000,-,243548,538
2018-05-09,경남기업,000800,-,-,-,-
2018-05-09,경남에너지,008020,-,-,-,-
2018-05-09,경남은행,192520,-,-,-,-
2018-05-09,경농,002100,918,8220,249030,2179
2018-05-09,경동나비엔,009450,60220,4,452824,27758
2018-05-09,경동도시가스,267290,1000,-,9141,375
2018-05-09,경동인베스트,012320,-,-,13715,667
2018-05-09,경방,000050,10911,7202,834698,11602
2018-05-09,경보제약,214390,90,-,270632,3626
2018-05-09,경인양행,012610,-,-,1193395,6719
2018-05-09,경인전자,009140,-,-,317,8
2018-05-09,계룡건설,013580,-,-,56748,1155
2018-05-09,계양전기,012200,-,88,855711,4125
2018-05-09,고려개발,004200,-,-,230458,1664
2018-05-09,고려산업,002140,-,-,534074,1853
2018-05-09,고려아연,010130,5633,18356,454335,194910
2018-05-09,고려제강,002240,558,194,161901,4695
2018-05-09,골든브릿지증권,001290,-,-,264004,812
2018-05-09,광동제약,009290,7016,625,1320524,11964
2018-05-09,광명전기,017040,2000,-,2606609,10739
2018-05-09,광전자,017900,-,-,1015405,2858
2018-05-09,광주신세계,037710,-,-,11909,2769
2018-05-09,광주은행,192530,13400,21212,415567,4592
2018-05-09,교보증권,030610,13511,-,143729,1444
2018-05-09,국도화학,007690,3538,-,144110,9338
2018-05-09,국동,005320,196,14648,446766,1751
2018-05-09,국보,001140,-,-,19143,242
2018-05-09,국제약품,002720,5600,-,462905,2671
2018-05-09,그린케미칼,083420,-,-,125656,611
2018-05-09,극동유화,014530,-,-,244146,918
2018-05-09,금강공업,014280,-,8,103233,3572
2018-05-09,금비,008870,-,-,242,19
2018-05-09,금양,001570,2000,-,351266,822
2018-05-09,금호산업,002990,-,40000,837225,11972
2018-05-09,금호산업우,002995,-,-,60,2
2018-05-09,금호석유,011780,58138,134454,2122110,230249
2018-05-09,금호석유우,011785,-,-,72784,2682
2018-05-09,금호에이치티,214330,-,-,119304,737
2018-05-09,금호전기,001210,-,-,107187,874
2018-05-09,금호타이어,073240,223960,325944,16311536,96891
2018-05-09,기신정기,092440,-,-,362847,1586
2018-05-09,기아차,000270,113229,145188,11593696,388969
2018-05-09,기업은행,024110,208170,469291,17683797,296204
2018-05-09,까뮤이앤씨,013700,-,10000,43636,62
2018-05-09,깨끗한나라,004540,-,-,453805,1935
2018-05-09,나노메딕스,074610,48200,62798,784514,12513
2018-05-09,남광토건,001260,800,-,95564,2556
2018-05-09,남선알미늄,008350,95900,67534,1742003,2613
2018-05-09,남성,004270,-,-,322469,653
2018-05-09,남양유업,003920,20,12,17958,12068
2018-05-09,남영비비안,002070,-,-,22689,175
2018-05-09,남해화학,025860,125758,120460,3691747,62575
2018-05-09,넥센,005720,-,-,241452,1755
2018-05-09,넥센우,005725,-,-,30000,145
2018-05-09,넥센타이어,002350,13322,3878,1069537,13369
2018-05-09,넥센타이어1우B,002355,-,-,25600,129
2018-05-09,넥솔론,110570,-,-,-,-
2018-05-09,넥스트사이언스,003580,4712,-,96676,577
2018-05-09,넷마블,251270,55925,275065,8364629,1129225
2018-05-09,노루페인트,090350,7200,-,263773,2268
2018-05-09,노루홀딩스,000320,-,-,82516,1296
2018-05-09,녹십자,006280,2383,3356,172368,37921
2018-05-09,녹십자홀딩스,005250,2981,4515,804550,30533
2018-05-09,녹십자홀딩스2우,005257,-,-,20000,447
2018-05-09,농심,004370,100,1562,188269,59493
2018-05-09,농심홀딩스,072710,324,-,48380,5225
2018-05-09,다스코,058730,-,-,203316,2216
2018-05-09,다우기술,023590,57870,65175,1306234,31611
2018-05-09,대교,019680,9400,677,1407140,10976
2018-05-09,대교우B,019685,92,-,45499,227
2018-05-09,대구백화점,006370,-,-,55266,549
2018-05-09,대덕GDS,004130,4575,22,1227772,18478
2018-05-09,대덕전자,008060,9130,5305,1652350,13880
2018-05-09,대동공업,000490,-,-,419378,3862
2018-05-09,대동전자,008110,-,-,744,3
2018-05-09,대림B&Co,005750,608,-,301958,1978
2018-05-09,대림산업,000210,118026,49602,1819730,149764
2018-05-09,대림산업우,000215,-,-,68765,2297
2018-05-09,대림씨엔에스,004440,1093,1093,97643,1401
2018-05-09,대림통상,006570,-,-,33666,160
2018-05-09,대상,001680,3639,2149,1183934,30190
2018-05-09,대상우,001685,-,-,19058,250
2018-05-09,대상홀딩스,084690,-,-,223798,2043
2018-05-09,대성산업,128820,224,-,341197,1609
2018-05-09,대성에너지,117580,-,-,133755,793
2018-05-09,대성합동지주,005620,-,-,-,-
2018-05-09,대성홀딩스,016710,-,-,166271,1363
2018-05-09,대신증권,003540,39724,6452,995180,13534
2018-05-09,대신증권2우B,003547,-,-,77153,648
2018-05-09,대신증권우,003545,-,19597,386984,3448
2018-05-09,대양금속,009190,-,-,58799,254
2018-05-09,대영포장,014160,-,-,2688888,2589
2018-05-09,대우2791금호석유콜,522791,-,-,-,-
2018-05-09,대우건설,047040,26840,87881,11900588,75331
2018-05-09,대우부품,009320,12000,-,1322900,3975
2018-05-09,대우송도개발,004550,-,-,-,-
2018-05-09,대우조선해양,042660,-,12100,2011351,50988
2018-05-09,대웅,003090,196,43,312143,5915
2018-05-09,대웅제약,069620,964,13473,588961,110725
2018-05-09,대원강업,000430,7308,-,254960,1225
2018-05-09,대원전선,006340,-,-,1708033,3049
2018-05-09,대원전선우,006345,-,-,30835,108
2018-05-09,대원제약,003220,3369,4413,424061,8354
2018-05-09,대원화성,024890,-,-,679189,1569
2018-05-09,대유에이텍,002880,243000,10393,4090248,5910
2018-05-09,대유플러스,000300,-,-,-,-
2018-05-09,대창,012800,5000,-,1749726,2345
2018-05-09,대창단조,015230,-,-,32698,1710
2018-05-09,대한방직,001070,-,-,31427,410
2018-05-09,대한유화,006650,48554,6479,337551,87763
2018-05-09,대한전선,001440,60000,330000,17426723,29015
2018-05-09,대한제강,084010,12980,-,576500,6860
2018-05-09,대한제당,001790,-,-,29649,732
2018-05-09,대한제당3우B,001799,-,-,1834,50
2018-05-09,대한제분,001130,400,400,6757,1264
2018-05-09,대한항공,003490,51120,57157,3223319,107820
2018-05-09,대한항공우,003495,-,-,4000,61
2018-05-09,대한해운,005880,1826,830,939321,24563
2018-05-09,대한화섬,003830,-,-,300,36
2018-05-09,대현,016090,-,-,469605,1212
2018-05-09,대호에이엘,069460,-,-,490376,2501
2018-05-09,더존비즈온,012510,66732,72651,703051,33395
2018-05-09,덕성,004830,-,-,277621,1253
2018-05-09,덕성우,004835,-,-,13172,41
2018-05-09,덕양산업,024900,-,-,146804,221
2018-05-09,덴티움,145720,2067,11056,523991,42496
2018-05-09,도레이케미칼,008000,-,-,-,-
2018-05-09,도화엔지니어링,002150,18500,-,502835,4390
2018-05-09,동국실업,001620,-,-,1050255,1344
2018-05-09,동국제강,001230,2440,34372,3910463,39496
2018-05-09,동남합성,023450,-,-,242,15
2018-05-09,동방,004140,-,-,1277020,2599
2018-05-09,동방아그로,007590,-,-,14008,114
2018-05-09,동부건설,005960,-,-,168021,2025
2018-05-09,동부건설우,005965,-,-,500,14
2018-05-09,동부제철,016380,-,-,526573,5871
2018-05-09,동부제철우,016385,-,-,15150,927
2018-05-09,동서,026960,4560,14400,1427862,39266
2018-05-09,동성제약,002210,2674,-,566969,9355
2018-05-09,동성코퍼레이션,102260,14350,-,990503,6815
2018-05-09,동성화학,005190,2578,-,38419,626
2018-05-09,동아쏘시오홀딩스,000640,3246,3986,359866,41565
2018-05-09,동아에스티,170900,1955,7227,348812,35404
2018-05-09,동아지질,028100,3558,140,401706,9139
2018-05-09,동아타이어,282690,-,5217,43823,596
2018-05-09,동양,001520,4200,21026,7803824,15686
2018-05-09,동양건설,005900,-,-,-,-
2018-05-09,동양고속,084670,28,343,12618,336
2018-05-09,동양네트웍스,030790,7740,-,882908,3280
2018-05-09,동양물산,002900,274000,208500,2971207,8438
2018-05-09,동양생명,082640,18946,-,586644,4412
2018-05-09,동양철관,008970,62000,49000,3924150,10772
2018-05-09,동양피스톤,092780,-,-,5334,24
2018-05-09,동원F&B,049770,48,24,69919,17305
2018-05-09,동원금속,018500,2000,3000,1089423,1699
2018-05-09,동원산업,006040,-,1,22771,7754
2018-05-09,동원수산,030720,658,-,42031,390
2018-05-09,동원시스템즈,014820,4712,108,324905,13890
2018-05-09,동일고무벨트,163560,-,-,165200,1322
2018-05-09,동일방직,001530,-,-,16198,863
2018-05-09,동일산업,004890,-,-,37223,2810
2018-05-09,동일제강,002690,-,-,5308,26
2018-05-09,동화약품,000020,22932,-,351451,3936
2018-05-09,두산,000150,1861,2100,528161,62059
2018-05-09,두산건설,011160,1228,-,862312,3501
2018-05-09,두산밥캣,241560,19500,7055,1310572,42004
2018-05-09,두산우,000155,-,-,51858,3936
2018-05-09,두산인프라코어,042670,221737,333753,65618657,662748
2018-05-09,두산중공업,034020,139060,441417,34189166,632500
2018-05-09,두올,016740,-,-,58441,378
2018-05-09,디씨엠,024090,-,-,139597,1731
2018-05-09,디아이,003160,-,1504,648967,3297
2018-05-09,디아이씨,092200,-,-,1623895,12082
2018-05-09,디와이,013570,33904,-,365526,2332
2018-05-09,디와이파워,210540,32038,17458,558556,12512
2018-05-09,디티알오토모티브,007340,-,-,126860,4072
2018-05-09,디피씨,026890,-,-,1308272,5364
2018-05-09,락앤락,115390,58455,18876,2082331,50080
2018-05-09,로케트전기,000420,-,-,-,-
2018-05-09,롯데관광개발,032350,6430,854,347646,6762
2018-05-09,롯데미도파,004010,-,-,-,-
2018-05-09,롯데손해보험,000400,74458,113053,2037707,6123
2018-05-09,롯데쇼핑,023530,28915,10113,577464,134838
2018-05-09,롯데정밀화학,004000,3699,2576,1474151,94788
2018-05-09,롯데제과,280360,5109,2200,104186,18441
2018-05-09,롯데지주,004990,485818,267190,3855168,232467
2018-05-09,롯데지주우,00499K,-,-,2,-
2018-05-09,롯데칠성,005300,5640,34,116785,180783
2018-05-09,롯데칠성우,005305,-,-,120,87
2018-05-09,롯데케미칼,011170,973,7203,767961,298737
2018-05-09,롯데푸드,002270,88,16,27982,19923
2018-05-09,롯데하이마트,071840,404,6919,977017,71908
2018-05-09,마니커,027740,-,-,1530997,1251
2018-05-09,만도,204320,49988,43184,5072251,229266
2018-05-09,만호제강,001080,-,-,702,13
2018-05-09,맥쿼리인프라,088980,23108,-,3162652,28021
2018-05-09,맵스리얼티1,094800,-,-,19954,76
2018-05-09,메디플란트,015540,-,-,86018,645
2018-05-09,메리츠금융지주,138040,3640,116,343398,4773
2018-05-09,메리츠종금증권,008560,59984,565101,15181610,62321
2018-05-09,메리츠화재,000060,5180,182,1188718,24190
2018-05-09,메타랩스,090370,-,-,503086,2465
2018-05-09,명문제약,017180,2000,4538,809698,6453
2018-05-09,모나리자,012690,-,-,748163,3558
2018-05-09,모나미,005360,-,-,437842,1539
2018-05-09,모두투어리츠,204210,-,-,33077,124
2018-05-09,모토닉,009680,-,-,335698,3424
2018-05-09,무림P&P,009580,-,14300,1121886,8291
2018-05-09,무림페이퍼,009200,-,-,472262,1738
2018-05-09,무학,033920,440,264,263950,4408
2018-05-09,문배철강,008420,18194,36000,118566,439
2018-05-09,미래산업,025560,-,-,14773279,3368
2018-05-09,미래아이앤지,007120,-,-,1342849,855
2018-05-09,미래에셋 인버스 전기전자 Core5 ETN,520005,-,-,2520,13
2018-05-09,미래에셋 전기전자 Core5 ETN,520004,-,-,1070,20
2018-05-09,미래에셋대우,006800,172994,405437,25789539,244227
2018-05-09,미래에셋대우2우B,00680K,-,148,523114,2359
2018-05-09,미래에셋대우우,006805,-,-,644001,3304
2018-05-09,미래에셋생명,085620,-,135,948566,5084
2018-05-09,미래에셋증권,037620,-,-,-,-
2018-05-09,미원상사,002840,-,-,164,39
2018-05-09,미원에스씨,268280,-,-,7439,441
2018-05-09,미원홀딩스,107590,-,-,9109,398
2018-05-09,미원화학,134380,-,-,5388,297
2018-05-09,미창석유,003650,-,-,6055,495
2018-05-09,방림,003610,-,-,15650,332
2018-05-09,배명금속,011800,-,-,-,-
2018-05-09,백광산업,001340,-,-,734983,2624
2018-05-09,백광소재,014580,196,-,86973,270
2018-05-09,백산,035150,-,-,449186,2668
2018-05-09,범양건영,002410,4104,-,392149,1318
2018-05-09,벽산,007210,79434,16317,2377757,10010
2018-05-09,벽산건설,002530,-,-,-,-
2018-05-09,보락,002760,-,-,950052,2138
2018-05-09,보령제약,003850,78335,7425,2731476,27861
2018-05-09,보루네오,004740,-,-,-,-
2018-05-09,보해양조,000890,-,-,4366904,4891
2018-05-09,봉신,005350,-,-,-,-
2018-05-09,부광약품,003000,5820,18572,1370212,36790
2018-05-09,부국증권,001270,-,-,35783,859
2018-05-09,부국증권우,001275,-,-,28625,618
2018-05-09,부국철강,026940,-,-,83731,262
2018-05-09,부산가스,015350,-,-,3750,135
2018-05-09,부산산업,011390,64,1669,3808,621
2018-05-09,부산주공,005030,-,-,448400,448
2018-05-09,비상교육,100220,10000,-,204663,2077
2018-05-09,빙그레,005180,2076,12044,303072,19306
2018-05-09,사조대림,003960,-,-,19198,582
2018-05-09,사조동아원,008040,6400,-,566335,926
2018-05-09,사조산업,007160,-,2,84334,5946
2018-05-09,사조씨푸드,014710,-,2500,315528,2183
2018-05-09,사조오양,006090,5000,-,84153,1161
2018-05-09,사조해표,079660,10000,-,60251,645
2018-05-09,삼광글라스,005090,-,-,140925,6010
2018-05-09,삼부토건,001470,2514,-,329060,2971
2018-05-09,삼성SDI,006400,16167,45054,1996687,381367
2018-05-09,삼성SDI우,006405,-,-,51278,4282
2018-05-09,삼성공조,006660,-,-,123706,1478
2018-05-09,삼성물산,028260,14104,123783,5135839,662523
2018-05-09,삼성물산,000830,-,-,-,-
2018-05-09,삼성물산우,000835,-,-,-,-
2018-05-09,삼성물산우B,02826K,-,-,8223,656
2018-05-09,삼성바이오로직스,207940,28063,82337,4092781,1628927
2018-05-09,삼성생명,032830,16340,56715,4724749,529172
2018-05-09,삼성에스디에스,018260,16750,16653,2419960,528761
2018-05-09,삼성엔지니어링,028050,5200,1069320,21734027,373825
2018-05-09,삼성이미징,108070,-,-,-,-
2018-05-09,삼성전기,009150,40191,29057,1713917,208241
2018-05-09,삼성전기우,009155,-,1237,28879,1441
2018-05-09,삼성전자,005930,27515312,2731439,115748494,5891598
2018-05-09,삼성전자우,005935,1647640,7850,6944067,281582
2018-05-09,삼성제약,001360,27000,9400,3895221,14451
2018-05-09,삼성중공업,010140,1249303,3662872,49345701,380455
2018-05-09,삼성증권,016360,24307,27458,7315978,264107
2018-05-09,삼성출판사,068290,5098,-,80979,751
2018-05-09,삼성카드,029780,44860,76600,1429455,56535
2018-05-09,삼성화재,000810,6801,13766,1304403,354798
2018-05-09,삼성화재우,000815,-,-,23318,4186
2018-05-09,삼아알미늄,006110,7600,-,17572,69
2018-05-09,삼양사,145990,184,118,201312,17273
2018-05-09,삼양사우,145995,-,-,2400,109
2018-05-09,삼양식품,003230,2400,3503,279742,25652
2018-05-09,삼양제넥스,003940,-,-,-,-
2018-05-09,삼양통상,002170,-,-,21229,950
2018-05-09,삼양패키징,272550,-,-,35698,641
2018-05-09,삼양홀딩스,000070,5488,1660,235228,25405
2018-05-09,삼양홀딩스우,000075,-,-,4100,224
2018-05-09,삼영무역,002810,-,-,180649,3179
2018-05-09,삼영전자,005680,11060,-,147434,1754
2018-05-09,삼영화학,003720,-,-,671976,695
2018-05-09,삼원강재,023000,-,-,248706,823
2018-05-09,삼익THK,004380,-,-,252965,4351
2018-05-09,삼익악기,002450,140000,46896,3728562,10496
2018-05-09,삼일제약,000520,-,-,102731,3113
2018-05-09,삼정펄프,009770,-,-,1620,61
2018-05-09,삼진제약,005500,10580,14,285720,12715
2018-05-09,삼천리,004690,806,-,20851,2325
2018-05-09,삼호,001880,-,-,71552,1127
2018-05-09,삼호개발,010960,-,-,840472,5951
2018-05-09,삼화왕관,004450,-,-,2006,101
2018-05-09,삼화전기,009470,6500,3534,109162,1867
2018-05-09,삼화전자,011230,-,-,313469,1564
2018-05-09,삼화콘덴서,001820,124400,2227,933859,66211
2018-05-09,삼화페인트,000390,-,-,322738,2411
2018-05-09,삼환기업,000360,-,-,-,-
2018-05-09,상신브레이크,041650,3152,-,359452,2459
2018-05-09,새론오토모티브,075180,-,-,33817,213
2018-05-09,샘표,007540,-,-,28477,880
2018-05-09,샘표식품,248170,-,-,35543,1303
2018-05-09,서연,007860,24700,-,1830019,11072
2018-05-09,서연이화,200880,47000,-,244728,1992
2018-05-09,서울가스,017390,-,-,13295,1202
2018-05-09,서울식품,004410,-,-,8428873,2099
2018-05-09,서울식품우,004415,-,-,1000,5
2018-05-09,서원,021050,-,-,636203,856
2018-05-09,서흥,008490,3520,-,223800,7453
2018-05-09,선도전기,007610,-,-,422673,2621
2018-05-09,선진,136490,-,-,162750,2506
2018-05-09,선창산업,002820,-,-,138179,1130
2018-05-09,성문전자,014910,-,-,393511,1000
2018-05-09,성문전자우,014915,-,-,2402,19
2018-05-09,성보화학,003080,-,-,165543,1050
2018-05-09,성신양회,004980,163815,-,831447,8522
2018-05-09,성신양회우,004985,-,-,2100,15
2018-05-09,성안,011300,1214,-,282948,239
2018-05-09,성지건설,005980,-,-,545039,4780
2018-05-09,성창기업지주,000180,400,40000,1064185,3315
2018-05-09,세기상사,002420,-,-,612,60
2018-05-09,세방,004360,-,-,97871,1263
2018-05-09,세방우,004365,-,-,13682,96
2018-05-09,세방전지,004490,864,2280,236393,7588
2018-05-09,세아베스틸,001430,6538,265,637705,16644
2018-05-09,세아제강지주,003030,1576,2876,393244,33701
2018-05-09,세아특수강,019440,-,-,27022,522
2018-05-09,세아홀딩스,058650,-,-,6063,846
2018-05-09,세우글로벌,013000,-,-,450068,878
2018-05-09,세원셀론텍,091090,-,122900,1901997,9092
2018-05-09,세원정공,021820,-,-,9901,124
2018-05-09,세이브존I&C,067830,-,-,233486,1055
2018-05-09,세종공업,033530,-,-,827392,6445
2018-05-09,세진중공업,075580,2636,13836,311958,1433
2018-05-09,세하,027970,2940,-,165475,280
2018-05-09,세화아이엠씨,145210,-,-,535219,1600
2018-05-09,셀트리온,068270,305798,136119,29351141,7601946
2018-05-09,송원산업,004430,2764,27,379564,10419
