Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-05-15,가온전선,000500,15540,15540,105652,2530
2017-05-15,강남제비스코,000860,-,-,70080,2656
2017-05-15,강원랜드,035250,19025,168748,5042769,194399
2017-05-15,갤럭시아에스엠,011420,-,-,213504,619
2017-05-15,경남기업,000800,-,-,-,-
2017-05-15,경남에너지,008020,-,-,-,-
2017-05-15,경남은행,192520,-,-,-,-
2017-05-15,경농,002100,-,-,80583,475
2017-05-15,경동나비엔,009450,1764,862,474076,18394
2017-05-15,경동도시가스,267290,-,947,24065,1155
2017-05-15,경동인베스트,012320,-,-,18877,1061
2017-05-15,경방,000050,1264,5409,852077,12739
2017-05-15,경보제약,214390,170,-,301500,4161
2017-05-15,경인양행,012610,24744,40354,1406049,6334
2017-05-15,경인전자,009140,-,-,113,2
2017-05-15,계룡건설,013580,-,-,148554,2585
2017-05-15,계양전기,012200,-,-,935797,5203
2017-05-15,고려개발,004200,24470,24470,241364,1482
2017-05-15,고려산업,002140,7800,1054,460256,1372
2017-05-15,고려아연,010130,130,6152,392793,168508
2017-05-15,고려제강,002240,-,1816,112516,4343
2017-05-15,골든브릿지증권,001290,-,-,277319,291
2017-05-15,광동제약,009290,1265,22138,679715,6117
2017-05-15,광명전기,017040,42000,-,2054567,6195
2017-05-15,광전자,017900,-,-,919734,2221
2017-05-15,광주신세계,037710,-,-,17742,4471
2017-05-15,광주은행,192530,-,177,511833,6551
2017-05-15,교보증권,030610,-,-,308074,2936
2017-05-15,국도화학,007690,-,4952,291938,13955
2017-05-15,국동,005320,-,-,100821,552
2017-05-15,국보,001140,1000,-,2906,40
2017-05-15,국제약품,002720,-,-,128326,574
2017-05-15,그린케미칼,083420,-,-,92449,392
2017-05-15,극동유화,014530,-,-,131500,484
2017-05-15,금강공업,014280,-,-,59483,2266
2017-05-15,금비,008870,-,-,709,63
2017-05-15,금양,001570,-,-,471400,1193
2017-05-15,금호산업,002990,-,32017,1054226,9773
2017-05-15,금호산업우,002995,-,-,60,1
2017-05-15,금호석유,011780,67631,131245,3653220,278375
2017-05-15,금호석유우,011785,1626,500,66921,1860
2017-05-15,금호에이치티,214330,-,-,113382,786
2017-05-15,금호전기,001210,-,-,147110,1648
2017-05-15,금호타이어,073240,32340,83590,16186928,133704
2017-05-15,기신정기,092440,-,-,625397,2836
2017-05-15,기아차,000270,309174,166010,17915447,659288
2017-05-15,기업은행,024110,283680,216547,14215559,181959
2017-05-15,까뮤이앤씨,013700,-,-,-,-
2017-05-15,깨끗한나라,004540,-,-,491637,2699
2017-05-15,나노메딕스,074610,-,-,159426,500
2017-05-15,남광토건,001260,-,-,67815,618
2017-05-15,남선알미늄,008350,100000,100000,3097972,3872
2017-05-15,남성,004270,-,-,12838,26
2017-05-15,남양유업,003920,1206,876,15707,14199
2017-05-15,남영비비안,002070,-,-,369,3
2017-05-15,남해화학,025860,40,12262,960803,9800
2017-05-15,넥센,005720,-,-,316673,2616
2017-05-15,넥센타이어,002350,580,28818,747857,10433
2017-05-15,넥센타이어1우B,002355,-,-,5600,33
2017-05-15,넥솔론,110570,-,-,-,-
2017-05-15,넥스트사이언스,003580,-,-,275,11
2017-05-15,넷마블,251270,285000,-,332154,53145
2017-05-15,노루페인트,090350,-,3668,638247,5221
2017-05-15,노루홀딩스,000320,-,-,81152,1205
2017-05-15,녹십자,006280,553,12781,457203,79782
2017-05-15,녹십자홀딩스,005250,32528,539,1271425,42211
2017-05-15,녹십자홀딩스2우,005257,-,-,20000,460
2017-05-15,농심,004370,2150,3515,184294,61093
2017-05-15,농심홀딩스,072710,-,-,42322,4719
2017-05-15,다스코,058730,-,-,125415,889
2017-05-15,다우기술,023590,-,29844,1186861,23737
2017-05-15,대교,019680,-,37692,1979149,16328
2017-05-15,대교우B,019685,-,-,6744,34
2017-05-15,대구백화점,006370,-,-,70378,933
2017-05-15,대덕GDS,004130,-,7186,1146668,16799
2017-05-15,대덕전자,008060,3480,18745,1488288,14109
2017-05-15,대동공업,000490,-,-,411107,2787
2017-05-15,대동전자,008110,-,-,548,3
2017-05-15,대림B&Co,005750,-,-,544400,4317
2017-05-15,대림산업,000210,550,26771,1419559,114984
2017-05-15,대림산업우,000215,-,-,53152,1531
2017-05-15,대림씨엔에스,004440,-,-,23265,402
2017-05-15,대림통상,006570,-,-,11577,71
2017-05-15,대상,001680,30810,10441,1933473,49980
2017-05-15,대상우,001685,-,-,9458,118
2017-05-15,대상홀딩스,084690,-,-,505685,5001
2017-05-15,대성산업,128820,-,856,44045,153
2017-05-15,대성에너지,117580,-,-,329029,2070
2017-05-15,대성합동지주,005620,-,-,802,41
2017-05-15,대성홀딩스,016710,8194,8194,193873,1700
2017-05-15,대신증권,003540,-,16366,815434,10519
2017-05-15,대신증권2우B,003547,-,-,5000,40
2017-05-15,대신증권우,003545,6786,280,118785,1036
2017-05-15,대양금속,009190,-,-,56186,235
2017-05-15,대영포장,014160,-,-,5967805,5884
2017-05-15,대우2791금호석유콜,522791,-,-,-,-
2017-05-15,대우건설,047040,155121,161868,16116784,124099
2017-05-15,대우부품,009320,-,-,527353,846
2017-05-15,대우송도개발,004550,-,-,-,-
2017-05-15,대우조선해양,042660,400,687,1195793,53572
2017-05-15,대웅,003090,-,-,97315,6257
2017-05-15,대웅제약,069620,1889,4541,910584,86961
2017-05-15,대원강업,000430,790,790,480216,2257
2017-05-15,대원전선,006340,-,753,1952740,2548
2017-05-15,대원전선우,006345,-,-,9590,28
2017-05-15,대원제약,003220,12222,21870,339343,7432
2017-05-15,대원화성,024890,-,41478,858145,2158
2017-05-15,대유에이텍,002880,-,-,2736108,4077
2017-05-15,대유플러스,000300,-,-,1517905,1639
2017-05-15,대창,012800,-,-,2506523,2757
2017-05-15,대창단조,015230,-,-,34965,1825
2017-05-15,대한방직,001070,-,-,4058,380
2017-05-15,대한유화,006650,310,3241,252805,60547
2017-05-15,대한전선,001440,62000,362000,14475194,25332
2017-05-15,대한제강,084010,-,25000,628349,6378
2017-05-15,대한제당,001790,-,-,33699,842
2017-05-15,대한제분,001130,-,-,2024,350
2017-05-15,대한항공,003490,13988,58194,4086503,131585
2017-05-15,대한항공우,003495,-,-,4000,54
2017-05-15,대한해운,005880,16357,18253,1730880,42666
2017-05-15,대한화섬,003830,-,-,66,7
2017-05-15,대현,016090,-,-,1145358,3619
2017-05-15,대호에이엘,069460,500,500,475183,803
2017-05-15,더존비즈온,012510,27662,13831,637519,19221
2017-05-15,덕성,004830,-,-,300960,1670
2017-05-15,덕양산업,024900,-,-,79613,118
2017-05-15,덴티움,145720,-,-,32368,1185
2017-05-15,도레이케미칼,008000,-,-,530237,10181
2017-05-15,도화엔지니어링,002150,-,-,120054,606
2017-05-15,동국실업,001620,-,-,1936858,5355
2017-05-15,동국제강,001230,67552,47173,4348615,50444
2017-05-15,동남합성,023450,-,-,79,5
2017-05-15,동방,004140,-,-,1638162,3178
2017-05-15,동방아그로,007590,-,-,8114,58
2017-05-15,동부건설,005960,-,-,125292,1460
2017-05-15,동부건설우,005965,-,-,3300,76
2017-05-15,동부제철,016380,-,-,608533,8976
2017-05-15,동부제철우,016385,-,-,10550,359
2017-05-15,동서,026960,-,94,1385996,42827
2017-05-15,동성제약,002210,7400,7400,580946,2321
2017-05-15,동성코퍼레이션,102260,2500,2650,605495,3560
2017-05-15,동성화학,005190,-,14,130993,2345
2017-05-15,동아쏘시오홀딩스,000640,15608,5098,498368,72014
2017-05-15,동아에스티,170900,5940,4708,759242,72963
2017-05-15,동아지질,028100,-,-,480199,6387
2017-05-15,동양,001520,181051,71537,15878878,36124
2017-05-15,동양건설,005900,-,-,-,-
2017-05-15,동양고속,084670,-,-,12915,460
2017-05-15,동양네트웍스,030790,-,-,532201,639
2017-05-15,동양물산,002900,-,-,3299745,6022
2017-05-15,동양생명,082640,-,696,910155,8974
2017-05-15,동양철관,008970,-,7100,4688795,6189
2017-05-15,동원F&B,049770,-,589,60270,16002
2017-05-15,동원금속,018500,-,-,38480,141
2017-05-15,동원산업,006040,-,-,33036,11001
2017-05-15,동원수산,030720,-,-,54844,469
2017-05-15,동원시스템즈,014820,920,3491,278524,15402
2017-05-15,동일고무벨트,163560,25016,25016,134257,1337
2017-05-15,동일방직,001530,-,-,19104,1106
2017-05-15,동일산업,004890,-,-,28371,2091
2017-05-15,동일제강,002690,-,-,1490,5
2017-05-15,동화약품,000020,370,-,577689,5228
2017-05-15,두산,000150,80,7046,426803,43747
2017-05-15,두산건설,011160,2000,2000,902049,3225
2017-05-15,두산밥캣,241560,25000,42856,1246043,48222
2017-05-15,두산우,000155,580,400,43897,3077
2017-05-15,두산인프라코어,042670,150173,929637,69947356,647013
2017-05-15,두산중공업,034020,439227,485440,10768221,257899
2017-05-15,두올,016740,-,-,85243,384
2017-05-15,디씨엠,024090,2958,9670,220818,2893
2017-05-15,디아이,003160,234,2000,1087563,5655
2017-05-15,디아이씨,092200,-,-,1845910,18828
2017-05-15,디와이,013570,-,-,313978,2101
2017-05-15,디와이파워,210540,-,-,410450,5049
2017-05-15,디티알오토모티브,007340,12,12144,206932,5184
2017-05-15,디피씨,026890,-,-,1536813,6731
2017-05-15,락앤락,115390,-,5811,1053507,15065
2017-05-15,로케트전기,000420,-,-,-,-
2017-05-15,롯데관광개발,032350,185,-,133467,1080
2017-05-15,롯데미도파,004010,-,-,-,-
2017-05-15,롯데손해보험,000400,1880,-,2364488,6526
2017-05-15,롯데쇼핑,023530,3980,17369,396169,108946
2017-05-15,롯데정밀화학,004000,4050,24580,951993,36890
2017-05-15,롯데지주,004990,111,4333,371117,79233
2017-05-15,롯데칠성,005300,91,1321,109452,195372
2017-05-15,롯데칠성우,005305,-,-,60,49
2017-05-15,롯데케미칼,011170,27054,29879,920015,317405
2017-05-15,롯데푸드,002270,490,227,28285,18894
2017-05-15,롯데하이마트,071840,1983,-,664651,39946
2017-05-15,마니커,027740,-,-,1379746,1238
2017-05-15,만도,204320,28961,4832,1425426,355644
2017-05-15,만호제강,001080,-,-,225,4
2017-05-15,맥쿼리인프라,088980,-,27196,2368952,20586
2017-05-15,맵스리얼티1,094800,-,-,160582,642
2017-05-15,메디플란트,015540,-,-,90202,1109
2017-05-15,메리츠금융지주,138040,-,98,449175,6288
2017-05-15,메리츠종금증권,008560,7825,178218,10005539,44074
2017-05-15,메리츠화재,000060,-,8417,1116006,20646
2017-05-15,메타랩스,090370,-,-,1142750,1011
2017-05-15,명문제약,017180,-,6000,1040271,5420
2017-05-15,모나리자,012690,22000,-,902233,5495
2017-05-15,모나미,005360,-,-,589164,2416
2017-05-15,모두투어리츠,204210,-,-,14191,65
2017-05-15,모토닉,009680,-,-,258717,2305
2017-05-15,무림P&P,009580,4001,4346,1295041,5245
2017-05-15,무림페이퍼,009200,-,-,630870,1710
2017-05-15,무학,033920,1500,9755,537309,12546
2017-05-15,문배철강,008420,-,-,87232,282
2017-05-15,미래산업,025560,-,17759,29919544,8677
2017-05-15,미래아이앤지,007120,10000,10000,1063976,1144
2017-05-15,미래에셋 인버스 전기전자 Core5 ETN,520005,-,-,2520,16
2017-05-15,미래에셋 전기전자 Core5 ETN,520004,-,-,1070,17
2017-05-15,미래에셋대우,006800,324499,624190,20975520,194653
2017-05-15,미래에셋대우우,006805,-,-,2012,12
2017-05-15,미래에셋생명,085620,-,-,1231047,6660
2017-05-15,미래에셋증권,037620,-,-,-,-
2017-05-15,미원상사,002840,-,-,32,7
2017-05-15,미원홀딩스,107590,-,-,2525,1687
2017-05-15,미원화학,134380,-,-,2132,141
2017-05-15,미창석유,003650,-,-,10309,879
2017-05-15,방림,003610,-,-,42991,948
2017-05-15,배명금속,011800,-,-,-,-
2017-05-15,백광산업,001340,-,-,618577,1720
2017-05-15,백광소재,014580,-,2000,177296,503
2017-05-15,백산,035150,4740,-,831113,6973
2017-05-15,범양건영,002410,-,-,16919,202
2017-05-15,벽산,007210,56826,22194,2383987,9155
2017-05-15,벽산건설,002530,-,-,-,-
2017-05-15,보락,002760,-,-,69336,84
2017-05-15,보령제약,003850,510,1982,179259,9088
2017-05-15,보루네오,004740,-,-,1170082,1134
2017-05-15,보해양조,000890,-,-,6242619,7647
2017-05-15,봉신,005350,-,-,-,-
2017-05-15,부광약품,003000,4340,28189,3236794,70562
2017-05-15,부국증권,001270,-,-,2877,56
2017-05-15,부국증권우,001275,-,-,4000,76
2017-05-15,부국철강,026940,-,-,104358,331
2017-05-15,부산가스,015350,-,-,879,31
2017-05-15,부산산업,011390,-,-,2897,139
2017-05-15,부산주공,005030,-,-,264246,444
2017-05-15,비상교육,100220,-,-,140778,2055
2017-05-15,빙그레,005180,90,4585,324284,23478
2017-05-15,사조대림,003960,-,-,12419,231
2017-05-15,사조동아원,008040,-,-,1026829,1679
2017-05-15,사조산업,007160,-,222,110744,7819
2017-05-15,사조씨푸드,014710,5000,5000,212554,1445
2017-05-15,사조오양,006090,-,-,144838,1984
2017-05-15,사조해표,079660,-,-,71199,840
2017-05-15,삼광글라스,005090,900,590,357742,20677
2017-05-15,삼부토건,001470,44,44,162379,3248
2017-05-15,삼성SDI,006400,47740,73280,2421571,372922
2017-05-15,삼성SDI우,006405,832,260,43763,2849
2017-05-15,삼성공조,006660,-,-,76277,931
2017-05-15,삼성물산,028260,39350,45734,6998027,878252
2017-05-15,삼성물산,000830,-,-,-,-
2017-05-15,삼성물산우,000835,-,-,-,-
2017-05-15,삼성물산우B,02826K,-,-,5223,404
2017-05-15,삼성바이오로직스,207940,10753,6800,3416872,637247
2017-05-15,삼성생명,032830,122297,236164,8241958,1013761
2017-05-15,삼성에스디에스,018260,626,29803,2379430,347397
2017-05-15,삼성엔지니어링,028050,1107150,1125530,28082528,342607
2017-05-15,삼성이미징,108070,-,-,-,-
2017-05-15,삼성전기,009150,26910,51262,4160704,317878
2017-05-15,삼성전기우,009155,60,60,7183,233
2017-05-15,삼성전자,005930,48296,82346,4104120,9459997
2017-05-15,삼성전자우,005935,12600,4350,272841,479382
2017-05-15,삼성제약,001360,-,-,2116230,7968
2017-05-15,삼성중공업,010140,669562,464510,37422521,421003
2017-05-15,삼성증권,016360,245649,32011,3437366,130276
2017-05-15,삼성출판사,068290,-,-,95961,1017
2017-05-15,삼성카드,029780,94640,33809,1635187,67533
2017-05-15,삼성화재,000810,11708,32950,2075376,577992
2017-05-15,삼성화재우,000815,844,40,10962,1968
2017-05-15,삼아알미늄,006110,-,-,1177,5
2017-05-15,삼양사,145990,6670,874,132422,12938
2017-05-15,삼양식품,003230,30,166,144266,9190
2017-05-15,삼양제넥스,003940,-,-,-,-
2017-05-15,삼양통상,002170,-,-,54453,2957
2017-05-15,삼양홀딩스,000070,940,4128,127278,16419
2017-05-15,삼양홀딩스우,000075,-,-,600,36
2017-05-15,삼영무역,002810,440,9680,341837,6580
2017-05-15,삼영전자,005680,-,-,132932,1735
2017-05-15,삼영화학,003720,-,-,1256974,1986
2017-05-15,삼원강재,023000,-,-,241573,873
2017-05-15,삼익THK,004380,-,-,297471,4254
2017-05-15,삼익악기,002450,1800,1800,3382985,7578
2017-05-15,삼일제약,000520,-,-,16317,136
2017-05-15,삼정펄프,009770,-,-,131,6
2017-05-15,삼진제약,005500,212,21,283066,9865
2017-05-15,삼천리,004690,-,9,51478,5843
2017-05-15,삼호,001880,138,138,132572,2380
2017-05-15,삼호개발,010960,-,-,535423,2645
2017-05-15,삼화왕관,004450,-,-,2396,108
2017-05-15,삼화전기,009470,-,-,25382,169
2017-05-15,삼화전자,011230,-,100,299041,704
2017-05-15,삼화콘덴서,001820,-,-,822983,11522
2017-05-15,삼화페인트,000390,-,108,689280,5645
2017-05-15,삼환기업,000360,-,-,-,-
2017-05-15,상신브레이크,041650,8000,8000,314410,2081
2017-05-15,새론오토모티브,075180,-,-,64546,490
2017-05-15,샘표,007540,800,-,27967,1052
2017-05-15,샘표식품,248170,-,1925,49848,1971
2017-05-15,서연,007860,-,-,1851572,19349
2017-05-15,서연이화,200880,-,5614,221472,3090
2017-05-15,서울가스,017390,-,-,16321,1324
2017-05-15,서울식품,004410,-,-,226995,924
2017-05-15,서원,021050,-,-,1613639,2445
2017-05-15,서흥,008490,2184,4913,305249,11371
2017-05-15,선도전기,007610,-,-,438642,1689
2017-05-15,선진,136490,-,-,117324,2470
2017-05-15,선창산업,002820,16180,16180,249664,2646
2017-05-15,성문전자,014910,-,-,380911,922
2017-05-15,성보화학,003080,-,24276,147711,954
2017-05-15,성신양회,004980,-,-,592317,4354
2017-05-15,성안,011300,-,-,268418,224
2017-05-15,성지건설,005980,10000,-,2260783,2656
2017-05-15,성창기업지주,000180,-,-,3173631,9442
2017-05-15,세기상사,002420,-,-,1000,81
2017-05-15,세방,004360,-,-,142236,2226
2017-05-15,세방우,004365,-,-,13682,108
2017-05-15,세방전지,004490,130,6402,171453,6575
2017-05-15,세아베스틸,001430,2970,9845,462509,12835
2017-05-15,세아제강지주,003030,497,1195,98547,9549
2017-05-15,세아특수강,019440,780,780,32198,707
2017-05-15,세아홀딩스,058650,-,-,4975,692
2017-05-15,세우글로벌,013000,5000,5000,474502,880
2017-05-15,세원셀론텍,091090,2000,2000,2004102,5211
2017-05-15,세원정공,021820,-,-,1384,26
2017-05-15,세이브존I&C,067830,-,-,548765,2843
2017-05-15,세종공업,033530,-,-,1190781,11193
2017-05-15,세진중공업,075580,-,-,65700,233
2017-05-15,세하,027970,-,-,116456,257
2017-05-15,세화아이엠씨,145210,-,-,52943,331
2017-05-15,셀트리온,068270,423544,305514,30449477,2920105
2017-05-15,송원산업,004430,5904,700,458142,9346
2017-05-15,수산중공업,017550,-,-,831452,1497
2017-05-15,수출포장,002200,-,-,44948,766
2017-05-15,스카이라이프,053210,54000,4000,221924,3728
2017-05-15,시디즈,134790,-,-,6541,157
2017-05-15,신대양제지,016590,130,130,34362,974
2017-05-15,신도리코,029530,4,3825,169266,9073
2017-05-15,신라교역,004970,-,-,124695,1827
2017-05-15,신성에프에이,104120,-,-,-,-
2017-05-15,신성이엔지,104110,-,-,-,-
2017-05-15,신성이엔지,011930,18000,5561,6272004,12011
2017-05-15,신성통상,005390,-,-,2199010,2573
2017-05-15,신세계,004170,16110,12941,623951,142885
2017-05-15,신세계 I&C,035510,-,-,48632,3667
2017-05-15,신세계건설,034300,200,200,38727,1352
2017-05-15,신세계인터내셔날,031430,-,-,175643,12927
2017-05-15,신세계푸드,031440,-,614,107726,16590
2017-05-15,신송홀딩스,006880,-,-,158974,959
2017-05-15,신영와코루,005800,-,-,3506,559
2017-05-15,신영증권,001720,-,1062,65120,3315
2017-05-15,신영증권우,001725,-,-,9180,438
2017-05-15,신원,009270,-,161,1633061,3903
2017-05-15,신일산업,002700,26304,-,1586780,3055
2017-05-15,신풍제약,019170,4594,-,2176519,13995
2017-05-15,신풍제지,002870,-,-,24873,31
2017-05-15,신한,005450,-,-,139266,1237
2017-05-15,신한 인버스 은 선물 ETN(H),500007,-,-,202500,1790
2017-05-15,신한지주,055550,258770,2153310,20147654,1009397
2017-05-15,신화실업,001770,-,-,72,2
2017-05-15,신흥,004080,-,-,543,6
2017-05-15,쌍방울,102280,16600,16000,8654241,13760
2017-05-15,쌍용양회,003410,44924,45670,1550524,22948
2017-05-15,쌍용차,003620,4200,17698,369405,2730
2017-05-15,써니전자,004770,4000,-,1061862,3239
2017-05-15,씨아이테크,004920,-,-,736152,535
