Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-04-11,가온전선,000500,-,-,79512,1829
2018-04-11,강남제비스코,000860,-,-,43366,1409
2018-04-11,강원랜드,035250,23641,49839,6768798,184111
2018-04-11,갤럭시아에스엠,011420,-,-,203723,386
2018-04-11,경남기업,000800,-,-,-,-
2018-04-11,경남에너지,008020,-,-,-,-
2018-04-11,경남은행,192520,-,-,-,-
2018-04-11,경농,002100,-,-,155371,1094
2018-04-11,경동나비엔,009450,48,184,354209,22457
2018-04-11,경동도시가스,267290,-,-,7289,286
2018-04-11,경동인베스트,012320,-,-,13623,567
2018-04-11,경방,000050,490,59,612183,9152
2018-04-11,경보제약,214390,-,-,204034,3407
2018-04-11,경인양행,012610,-,63980,1314496,7979
2018-04-11,경인전자,009140,-,-,190,5
2018-04-11,계룡건설,013580,-,-,55643,965
2018-04-11,계양전기,012200,-,-,778479,3149
2018-04-11,고려개발,004200,-,-,230097,1364
2018-04-11,고려산업,002140,100,-,554874,1776
2018-04-11,고려아연,010130,3911,2763,391841,177112
2018-04-11,고려제강,002240,258,30,148329,4420
2018-04-11,골든브릿지증권,001290,6424,9205,217208,596
2018-04-11,광동제약,009290,31721,965,1010493,10105
2018-04-11,광명전기,017040,61000,83589,2335030,8149
2018-04-11,광전자,017900,-,-,954309,2729
2018-04-11,광주신세계,037710,-,-,11520,2627
2018-04-11,광주은행,192530,207,670,365638,3985
2018-04-11,교보증권,030610,-,-,90937,861
2018-04-11,국도화학,007690,-,-,115161,7013
2018-04-11,국동,005320,6000,30495,470386,2183
2018-04-11,국보,001140,-,-,18895,201
2018-04-11,국제약품,002720,1812,-,527347,4119
2018-04-11,그린케미칼,083420,-,800,130717,621
2018-04-11,극동유화,014530,-,-,242087,816
2018-04-11,금강공업,014280,-,-,48765,1385
2018-04-11,금강공업우,014285,-,-,600,19
2018-04-11,금비,008870,-,-,79,6
2018-04-11,금양,001570,-,-,493004,1109
2018-04-11,금호산업,002990,-,-,859348,9324
2018-04-11,금호산업우,002995,-,-,60,1
2018-04-11,금호석유,011780,213129,99738,2232724,206750
2018-04-11,금호석유우,011785,-,-,62784,2059
2018-04-11,금호에이치티,214330,-,-,96324,449
2018-04-11,금호전기,001210,-,-,95265,682
2018-04-11,금호타이어,073240,524471,381983,19901217,126174
2018-04-11,기신정기,092440,-,-,361610,1586
2018-04-11,기아차,000270,81113,50645,10896736,346516
2018-04-11,기업은행,024110,94611,95009,17890099,281769
2018-04-11,까뮤이앤씨,013700,-,-,3698,51
2018-04-11,깨끗한나라,004540,-,-,454288,1844
2018-04-11,나노메딕스,074610,2000,-,694662,13928
2018-04-11,남광토건,001260,-,-,62923,1095
2018-04-11,남선알미늄,008350,-,-,1572129,1729
2018-04-11,남성,004270,-,-,317780,597
2018-04-11,남양유업,003920,24,653,16881,11547
2018-04-11,남영비비안,002070,-,-,23950,173
2018-04-11,남해화학,025860,25963,141,1195872,15427
2018-04-11,넥센,005720,-,-,234628,1621
2018-04-11,넥센우,005725,-,-,30000,134
2018-04-11,넥센타이어,002350,144094,2870,925281,11242
2018-04-11,넥센타이어1우B,002355,-,-,25600,129
2018-04-11,넥솔론,110570,-,-,-,-
2018-04-11,넥스트사이언스,003580,6000,-,102076,571
2018-04-11,넷마블,251270,220229,33493,8147100,1132447
2018-04-11,노루페인트,090350,-,-,231895,1811
2018-04-11,노루홀딩스,000320,-,-,97258,1454
2018-04-11,녹십자,006280,2278,3505,167683,37226
2018-04-11,녹십자홀딩스,005250,1263,634,761267,31478
2018-04-11,녹십자홀딩스2우,005257,-,-,20000,426
2018-04-11,농심,004370,3181,5027,164078,50782
2018-04-11,농심홀딩스,072710,100,100,49697,5342
2018-04-11,다스코,058730,-,-,77450,512
2018-04-11,다우기술,023590,23256,876,1120696,24879
2018-04-11,대교,019680,17466,16706,1397640,10888
2018-04-11,대교우B,019685,-,-,87944,435
2018-04-11,대구백화점,006370,-,-,53862,544
2018-04-11,대덕GDS,004130,36678,1194,861675,14131
2018-04-11,대덕전자,008060,2793,66,1837810,15309
2018-04-11,대동공업,000490,-,-,370385,2693
2018-04-11,대동전자,008110,-,-,276,1
2018-04-11,대림B&Co,005750,-,-,328915,1891
2018-04-11,대림산업,000210,45465,63189,1924195,146239
2018-04-11,대림산업우,000215,-,-,49908,1532
2018-04-11,대림씨엔에스,004440,-,-,92116,972
2018-04-11,대림통상,006570,-,-,31663,160
2018-04-11,대상,001680,33658,438,1187431,30042
2018-04-11,대상우,001685,-,-,19058,245
2018-04-11,대상홀딩스,084690,-,-,197261,1858
2018-04-11,대성산업,128820,-,-,312572,1394
2018-04-11,대성에너지,117580,-,-,140565,814
2018-04-11,대성합동지주,005620,-,-,-,-
2018-04-11,대성홀딩스,016710,-,-,166266,1294
2018-04-11,대신증권,003540,306,10746,1039373,13876
2018-04-11,대신증권2우B,003547,-,-,76205,630
2018-04-11,대신증권우,003545,70000,-,255437,2263
2018-04-11,대양금속,009190,-,-,57104,208
2018-04-11,대영포장,014160,-,-,2468467,2259
2018-04-11,대우2791금호석유콜,522791,-,-,-,-
2018-04-11,대우건설,047040,237639,337900,10584140,58107
2018-04-11,대우부품,009320,-,-,1179453,3975
2018-04-11,대우송도개발,004550,-,-,-,-
2018-04-11,대우조선해양,042660,143400,-,2399087,63936
2018-04-11,대웅,003090,174,646,311863,7220
2018-04-11,대웅제약,069620,2087,113,679859,148889
2018-04-11,대원강업,000430,-,-,222213,983
2018-04-11,대원전선,006340,-,600,2154008,3662
2018-04-11,대원전선우,006345,-,-,14515,47
2018-04-11,대원제약,003220,-,-,350082,7509
2018-04-11,대원화성,024890,-,-,677823,1451
2018-04-11,대유에이텍,002880,-,-,3285674,3729
2018-04-11,대유플러스,000300,-,-,-,-
2018-04-11,대창,012800,-,-,1670066,1737
2018-04-11,대창단조,015230,-,-,31519,1481
2018-04-11,대한방직,001070,-,-,14178,170
2018-04-11,대한유화,006650,3499,895,211691,59379
2018-04-11,대한전선,001440,-,71000,17580722,22240
2018-04-11,대한제강,084010,-,-,492567,4566
2018-04-11,대한제당,001790,-,-,28519,663
2018-04-11,대한제당3우B,001799,-,-,1834,41
2018-04-11,대한제분,001130,-,-,6630,1097
2018-04-11,대한항공,003490,3019,6718,2512058,90183
2018-04-11,대한항공우,003495,-,-,4000,61
2018-04-11,대한해운,005880,242,1391,1049504,28494
2018-04-11,대한화섬,003830,-,-,207,24
2018-04-11,대현,016090,-,-,438732,1097
2018-04-11,대호에이엘,069460,52,-,496681,1366
2018-04-11,더존비즈온,012510,194,29915,571338,31766
2018-04-11,덕성,004830,-,-,213816,821
2018-04-11,덕성우,004835,-,-,11500,32
2018-04-11,덕양산업,024900,-,-,144576,213
2018-04-11,덴티움,145720,8260,1830,242298,19384
2018-04-11,도레이케미칼,008000,-,-,-,-
2018-04-11,도화엔지니어링,002150,-,-,300304,1574
2018-04-11,동국실업,001620,400,-,1068925,1181
2018-04-11,동국제강,001230,84117,17782,4394808,42761
2018-04-11,동남합성,023450,-,-,81,5
2018-04-11,동방,004140,-,-,1157674,1928
2018-04-11,동방아그로,007590,-,-,12267,94
2018-04-11,동부건설,005960,-,-,111742,1051
2018-04-11,동부건설우,005965,-,-,500,7
2018-04-11,동부제철,016380,-,-,511743,5783
2018-04-11,동부제철우,016385,-,-,15150,461
2018-04-11,동서,026960,28742,50258,1465176,40073
2018-04-11,동성제약,002210,6200,1200,635163,14545
2018-04-11,동성코퍼레이션,102260,-,-,943219,5820
2018-04-11,동성화학,005190,-,-,33524,582
2018-04-11,동아쏘시오홀딩스,000640,206,100,398171,54151
2018-04-11,동아에스티,170900,10159,1931,401007,48522
2018-04-11,동아지질,028100,410,-,208532,2919
2018-04-11,동아타이어,282690,21,171,44359,623
2018-04-11,동양,001520,5981,6142,7400076,13875
2018-04-11,동양건설,005900,-,-,-,-
2018-04-11,동양고속,084670,-,-,32012,795
2018-04-11,동양네트웍스,030790,600,-,890203,3828
2018-04-11,동양물산,002900,-,20584,2540607,5094
2018-04-11,동양생명,082640,866,1134,585166,4828
2018-04-11,동양철관,008970,3000,3000,4855268,6822
2018-04-11,동양피스톤,092780,-,-,3480,17
2018-04-11,동원F&B,049770,144,48,68801,14414
