Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-09-20,가온전선,000500,-,-,52288,1234
2017-09-20,강남제비스코,000860,-,-,58833,2209
2017-09-20,강원랜드,035250,111316,129740,6380874,223650
2017-09-20,갤럭시아에스엠,011420,-,-,112869,344
2017-09-20,경남기업,000800,-,-,-,-
2017-09-20,경남에너지,008020,-,-,-,-
2017-09-20,경남은행,192520,-,-,-,-
2017-09-20,경농,002100,-,-,171377,1037
2017-09-20,경동나비엔,009450,19000,481,353328,11695
2017-09-20,경동도시가스,267290,1,-,6838,362
2017-09-20,경동인베스트,012320,-,1,23721,1173
2017-09-20,경방,000050,1000,21139,555858,7532
2017-09-20,경보제약,214390,-,660,302730,3708
2017-09-20,경인양행,012610,-,-,1079156,4608
2017-09-20,경인전자,009140,-,-,56,1
2017-09-20,계룡건설,013580,-,-,62679,1131
2017-09-20,계양전기,012200,-,-,997650,4859
2017-09-20,고려개발,004200,-,-,233264,1404
2017-09-20,고려산업,002140,-,1035,670031,1990
2017-09-20,고려아연,010130,1172,1129,451198,226501
2017-09-20,고려제강,002240,862,249,92431,3355
2017-09-20,골든브릿지증권,001290,-,-,21382,30
2017-09-20,광동제약,009290,3074,712,516592,4350
2017-09-20,광명전기,017040,-,176,1871801,4680
2017-09-20,광전자,017900,-,196828,844967,2484
2017-09-20,광주신세계,037710,-,-,12085,2846
2017-09-20,광주은행,192530,442,442,243895,3024
2017-09-20,교보증권,030610,-,-,145958,1388
2017-09-20,국도화학,007690,239,134,95462,5126
2017-09-20,국동,005320,-,-,163414,615
2017-09-20,국보,001140,-,8,18048,182
2017-09-20,국제약품,002720,-,-,135255,525
2017-09-20,그린케미칼,083420,-,-,82526,381
2017-09-20,극동유화,014530,-,-,303783,1021
2017-09-20,금강공업,014280,-,1129,57634,1772
2017-09-20,금비,008870,-,-,48,4
2017-09-20,금양,001570,-,-,539086,1275
2017-09-20,금호산업,002990,2000,-,758650,6896
2017-09-20,금호산업우,002995,-,-,60,1
2017-09-20,금호석유,011780,5865,17369,2836671,215303
2017-09-20,금호석유우,011785,-,-,66418,1966
2017-09-20,금호에이치티,214330,-,-,85068,459
2017-09-20,금호전기,001210,-,-,155970,1287
2017-09-20,금호타이어,073240,175522,194709,25866522,131143
2017-09-20,기신정기,092440,-,-,730501,3335
2017-09-20,기아차,000270,209543,354967,13282364,416402
2017-09-20,기업은행,024110,399352,21936,18046817,264386
2017-09-20,까뮤이앤씨,013700,-,-,803,8
2017-09-20,깨끗한나라,004540,-,-,505714,2149
2017-09-20,나노메딕스,074610,-,-,150291,552
