Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2017-06-22,가온전선,000500,-,28,105162,2692
2017-06-22,강남제비스코,000860,-,50,71054,2768
2017-06-22,강원랜드,035250,215639,20931,4624260,164161
2017-06-22,갤럭시아에스엠,011420,-,886,179797,509
2017-06-22,경남기업,000800,-,-,-,-
2017-06-22,경남에너지,008020,-,-,-,-
2017-06-22,경남은행,192520,-,-,-,-
2017-06-22,경농,002100,-,147,111936,674
2017-06-22,경동나비엔,009450,2116,206,307493,12930
2017-06-22,경동도시가스,267290,-,-,24204,1220
2017-06-22,경동인베스트,012320,71500,-,89654,5030
2017-06-22,경방,000050,370,1828,722960,11423
2017-06-22,경보제약,214390,-,162,303300,4170
2017-06-22,경인양행,012610,-,277,1403492,6196
2017-06-22,경인전자,009140,-,3,63,1
2017-06-22,계룡건설,013580,-,66,147324,2689
2017-06-22,계양전기,012200,-,225,930571,5053
2017-06-22,고려개발,004200,-,140,233755,1564
2017-06-22,고려산업,002140,-,170,455253,1279
2017-06-22,고려아연,010130,4506,4928,353512,154485
2017-06-22,고려제강,002240,390,857,102809,3922
2017-06-22,골든브릿지증권,001290,-,-,343205,398
2017-06-22,광동제약,009290,3634,4207,513810,4552
2017-06-22,광명전기,017040,-,296,2172253,6169
2017-06-22,광전자,017900,-,399,968259,2285
2017-06-22,광주신세계,037710,-,12,17698,4513
2017-06-22,광주은행,192530,-,19631,455104,5871
2017-06-22,교보증권,030610,-,242,308309,3299
2017-06-22,국도화학,007690,953,7953,254640,13725
2017-06-22,국동,005320,-,54,179343,858
2017-06-22,국보,001140,-,-,2892,35
2017-06-22,국제약품,002720,-,115,124628,546
2017-06-22,그린케미칼,083420,-,138,91898,407
2017-06-22,극동유화,014530,-,264,250553,907
2017-06-22,금강공업,014280,1000,1032,58572,2322
2017-06-22,금비,008870,-,8,677,59
2017-06-22,금양,001570,-,221,482430,1124
2017-06-22,금호산업,002990,-,222,998942,9850
2017-06-22,금호산업우,002995,-,-,60,1
2017-06-22,금호석유,011780,77312,148098,3839196,281797
2017-06-22,금호석유우,011785,52,-,65412,1917
2017-06-22,금호에이치티,214330,-,64,73066,504
2017-06-22,금호전기,001210,25000,44,155925,1653
2017-06-22,금호타이어,073240,94933,43656,20079511,149392
2017-06-22,기신정기,092440,-,198,673760,3271
2017-06-22,기아차,000270,111841,27835,15013401,575013
2017-06-22,기업은행,024110,831702,72105,15450313,212442
2017-06-22,까뮤이앤씨,013700,-,28,-,-
2017-06-22,깨끗한나라,004540,-,240,494333,2689
2017-06-22,나노메딕스,074610,-,72,199242,933
2017-06-22,남광토건,001260,-,64,66556,492
2017-06-22,남선알미늄,008350,-,746,3400815,4574
2017-06-22,남성,004270,-,249,17149,33
2017-06-22,남양유업,003920,543,35,16966,13149
2017-06-22,남영비비안,002070,-,44,186,2
2017-06-22,남해화학,025860,668,1665,887921,9412
2017-06-22,넥센,005720,-,322,323485,2931
2017-06-22,넥센타이어,002350,9940,5463,426292,5734
2017-06-22,넥센타이어1우B,002355,-,-,5600,35
2017-06-22,넥솔론,110570,-,-,-,-
2017-06-22,넥스트사이언스,003580,-,-,1033,48
2017-06-22,넷마블,251270,148279,132552,5046434,764535
2017-06-22,노루페인트,090350,-,138,407055,3366
2017-06-22,노루홀딩스,000320,-,94,78624,1199
2017-06-22,녹십자,006280,1007,4667,343722,60839
2017-06-22,녹십자홀딩스,005250,10006,28504,1338010,41947
2017-06-22,녹십자홀딩스2우,005257,-,-,20000,525
2017-06-22,농심,004370,1078,505,141129,48760
2017-06-22,농심홀딩스,072710,681,1871,55954,6994
2017-06-22,다스코,058730,-,100,95426,702
2017-06-22,다우기술,023590,13885,305,1120125,23411
2017-06-22,대교,019680,3527,14492,1719674,14342
2017-06-22,대교우B,019685,-,-,6744,35
2017-06-22,대구백화점,006370,-,78,68994,900
2017-06-22,대덕GDS,004130,17079,346,881561,16794
2017-06-22,대덕전자,008060,333251,3835,1896539,20767
2017-06-22,대동공업,000490,-,162,391206,3032
2017-06-22,대동전자,008110,-,68,294,1
2017-06-22,대림B&Co,005750,-,83,458684,3954
2017-06-22,대림산업,000210,8290,41607,1454156,122295
2017-06-22,대림산업우,000215,-,-,53998,1917
2017-06-22,대림씨엔에스,004440,-,90,24381,413
2017-06-22,대림통상,006570,-,106,11186,63
2017-06-22,대상,001680,24200,31360,1565702,41413
2017-06-22,대상우,001685,-,-,9458,127
2017-06-22,대상홀딩스,084690,-,249,416994,4629
2017-06-22,대성산업,128820,-,42168,66933,287
2017-06-22,대성에너지,117580,-,186,330095,2136
2017-06-22,대성합동지주,005620,-,12,756,46
2017-06-22,대성홀딩스,016710,-,111,193463,1838
2017-06-22,대신증권,003540,233,2542,919418,11998
2017-06-22,대신증권2우B,003547,-,-,5000,42
2017-06-22,대신증권우,003545,364,-,146786,1311
2017-06-22,대양금속,009190,-,-,56406,249
2017-06-22,대영포장,014160,-,674,6146787,6024
2017-06-22,대우2791금호석유콜,522791,-,-,-,-
2017-06-22,대우건설,047040,22302,18577,13150135,91130
2017-06-22,대우부품,009320,-,274,476258,767
2017-06-22,대우송도개발,004550,-,-,-,-
2017-06-22,대우조선해양,042660,4240,4240,1232455,55214
2017-06-22,대웅,003090,859,1969,526229,6394
2017-06-22,대웅제약,069620,1175,21488,886450,75880
2017-06-22,대원강업,000430,-,423,445895,2136
2017-06-22,대원전선,006340,-,463,2020433,2869
2017-06-22,대원전선우,006345,-,-,8190,24
2017-06-22,대원제약,003220,1100,2124,398646,8033
2017-06-22,대원화성,024890,14000,283,752185,2038
2017-06-22,대유에이텍,002880,2041,4704,2669219,3870
2017-06-22,대유플러스,000300,-,607,1698207,1910
2017-06-22,대창,012800,-,621,2284965,2605
2017-06-22,대창단조,015230,-,12,69209,4118
2017-06-22,대한방직,001070,-,8,3810,282
2017-06-22,대한유화,006650,6356,8351,244620,59687
2017-06-22,대한전선,001440,210000,144560,15572526,21802
2017-06-22,대한제강,084010,4600,4761,632322,7556
2017-06-22,대한제당,001790,-,63,34476,924
2017-06-22,대한제분,001130,-,12,2069,378
2017-06-22,대한항공,003490,30117,68768,2269326,87369
2017-06-22,대한항공우,003495,-,-,4000,66
2017-06-22,대한해운,005880,-,166,1075830,34211
2017-06-22,대한화섬,003830,-,8,35,4
2017-06-22,대현,016090,-,309,1266053,3956
2017-06-22,대호에이엘,069460,-,177,466622,791
2017-06-22,더존비즈온,012510,-,1622,814098,24545
2017-06-22,덕성,004830,-,110,336121,1697
2017-06-22,덕양산업,024900,-,225,87766,130
2017-06-22,덴티움,145720,2600,-,87902,3907
2017-06-22,도레이케미칼,008000,-,316,528049,10139
2017-06-22,도화엔지니어링,002150,-,233,168817,858
2017-06-22,동국실업,001620,30000,118,1736606,4315
2017-06-22,동국제강,001230,16210,9376,3174448,39522
2017-06-22,동남합성,023450,-,8,49,3
2017-06-22,동방,004140,-,90,1482802,2795
2017-06-22,동방아그로,007590,-,88,7774,55
2017-06-22,동부건설,005960,-,-,119785,1803
2017-06-22,동부건설우,005965,-,-,3300,79
2017-06-22,동부제철,016380,-,170,617405,7718
2017-06-22,동부제철우,016385,-,-,10550,363
2017-06-22,동서,026960,28273,45162,3023799,94645
2017-06-22,동성제약,002210,-,154,506354,2149
2017-06-22,동성코퍼레이션,102260,10688,2897,545101,3478
2017-06-22,동성화학,005190,-,30,151280,2852
2017-06-22,동아쏘시오홀딩스,000640,11057,7495,432939,59096
2017-06-22,동아에스티,170900,1876,4530,676818,63079
2017-06-22,동아지질,028100,-,82,309260,4036
2017-06-22,동양,001520,85335,50416,14826167,35360
2017-06-22,동양건설,005900,-,-,-,-
2017-06-22,동양고속,084670,-,17,14650,546
2017-06-22,동양네트웍스,030790,52000,415,649632,1478
2017-06-22,동양물산,002900,65460,20470,3894126,7769
2017-06-22,동양생명,082640,30000,1,1965902,19344
2017-06-22,동양철관,008970,-,520,5013632,6768
2017-06-22,동원F&B,049770,457,3045,59531,13871
2017-06-22,동원금속,018500,-,226,23534,82
2017-06-22,동원산업,006040,-,30,29982,9489
2017-06-22,동원수산,030720,-,28,52727,455
2017-06-22,동원시스템즈,014820,64931,45187,419463,22945
2017-06-22,동일고무벨트,163560,-,90,134895,1362
2017-06-22,동일방직,001530,-,17,18163,1102
2017-06-22,동일산업,004890,-,16,27756,2035
2017-06-22,동일제강,002690,-,104,7095,26
2017-06-22,동화약품,000020,930,2050,444326,3812
2017-06-22,두산,000150,2247,6304,664682,75441
2017-06-22,두산건설,011160,20000,386,1069360,3828
2017-06-22,두산밥캣,241560,82204,369504,2854895,102062
2017-06-22,두산우,000155,-,720,42745,3137
2017-06-22,두산인프라코어,042670,1261907,411842,99025767,827855
2017-06-22,두산중공업,034020,275990,456498,11075821,236469
2017-06-22,두올,016740,-,122,81689,392
2017-06-22,디씨엠,024090,-,76,183444,2541
2017-06-22,디아이,003160,-,30217,1022426,4442
2017-06-22,디아이씨,092200,4200,147,2471717,26077
2017-06-22,디와이,013570,-,179,411660,3096
2017-06-22,디와이파워,210540,1458,2990,499484,7942
2017-06-22,디티알오토모티브,007340,1351,978,198673,5265
2017-06-22,디피씨,026890,10500,12417,1675161,7387
2017-06-22,락앤락,115390,10228,13747,727966,10556
2017-06-22,로케트전기,000420,-,-,-,-
2017-06-22,롯데관광개발,032350,-,6820,118466,974
2017-06-22,롯데미도파,004010,-,-,-,-
2017-06-22,롯데손해보험,000400,-,46547,1707409,4986
2017-06-22,롯데쇼핑,023530,1437,17646,308455,92537
2017-06-22,롯데정밀화학,004000,2239,788,934068,37970
2017-06-22,롯데지주,004990,1411,9799,284133,56116
2017-06-22,롯데칠성,005300,21,73,103884,178057
2017-06-22,롯데칠성우,005305,-,-,260,211
2017-06-22,롯데케미칼,011170,26650,12269,1011212,346340
2017-06-22,롯데푸드,002270,24,127,24069,15452
2017-06-22,롯데하이마트,071840,2399,5218,502881,33039
2017-06-22,마니커,027740,64000,374,2685767,2245
2017-06-22,만도,204320,16431,24560,931411,240770
2017-06-22,만호제강,001080,-,28,115,2
2017-06-22,맥쿼리인프라,088980,-,2275,2022888,17640
2017-06-22,맵스리얼티1,094800,-,-,246182,943
2017-06-22,메디플란트,015540,-,-,96734,905
2017-06-22,메리츠금융지주,138040,803,7023,354933,4987
2017-06-22,메리츠종금증권,008560,24299,20811,11311246,52484
2017-06-22,메리츠화재,000060,1000,5095,1074623,20579
2017-06-22,메타랩스,090370,-,123,1197866,883
2017-06-22,명문제약,017180,18580,146,926397,5929
2017-06-22,모나리자,012690,-,246,901237,5182
