Date,종목명,종목코드,체결(주수),상환(주수),잔고 주수,잔고 금액
2018-07-25,가온전선,000500,-,15000,84253,1908
2018-07-25,강남제비스코,000860,-,-,74812,1904
2018-07-25,강원랜드,035250,10166,103753,6632149,176415
2018-07-25,갤럭시아에스엠,011420,-,-,268946,489
2018-07-25,경남기업,000800,-,-,-,-
2018-07-25,경남에너지,008020,-,-,-,-
2018-07-25,경남은행,192520,-,-,-,-
2018-07-25,경농,002100,-,-,169192,1413
2018-07-25,경동나비엔,009450,3342,16646,418174,26345
2018-07-25,경동도시가스,267290,-,-,12515,546
2018-07-25,경동인베스트,012320,-,3154,22347,1015
2018-07-25,경방,000050,-,2651,556929,7045
2018-07-25,경보제약,214390,178,612,264908,3113
2018-07-25,경인양행,012610,22000,22000,1148874,5951
2018-07-25,경인전자,009140,-,-,252,6
2018-07-25,계룡건설,013580,400,12861,80355,1716
2018-07-25,계양전기,012200,-,-,802478,3222
2018-07-25,고려개발,004200,-,-,247494,1257
2018-07-25,고려산업,002140,-,-,552389,1480
2018-07-25,고려아연,010130,12734,13110,306254,118214
2018-07-25,고려제강,002240,552,3256,187512,5053
2018-07-25,골든브릿지증권,001290,-,-,262578,847
2018-07-25,광동제약,009290,622,2066,1914399,13688
2018-07-25,광명전기,017040,-,8000,1939618,5315
2018-07-25,광전자,017900,-,-,968232,2275
2018-07-25,광주신세계,037710,-,-,13830,2932
2018-07-25,광주은행,192530,4301,4301,313104,3413
2018-07-25,교보증권,030610,13,-,253930,2280
2018-07-25,국도화학,007690,-,6523,109571,5632
2018-07-25,국동,005320,-,-,371228,1117
2018-07-25,국보,001140,-,-,24571,329
2018-07-25,국제약품,002720,-,-,287059,1272
2018-07-25,그린케미칼,083420,-,-,92556,399
2018-07-25,극동유화,014530,-,-,445088,1513
2018-07-25,금강공업,014280,-,14285,63679,1420
2018-07-25,금비,008870,-,-,269,17
2018-07-25,금양,001570,-,-,357933,782
2018-07-25,금호산업,002990,-,-,806232,8143
2018-07-25,금호산업우,002995,-,-,60,1
2018-07-25,금호석유,011780,20392,25230,2378400,261624
2018-07-25,금호석유우,011785,-,-,72059,2583
2018-07-25,금호에이치티,214330,-,-,226547,1389
2018-07-25,금호전기,001210,-,-,118914,837
2018-07-25,금호타이어,073240,125298,293547,13260566,79563
2018-07-25,기신정기,092440,-,-,330249,1309
2018-07-25,기아차,000270,158194,206778,10486517,337666
2018-07-25,기업은행,024110,20332,411169,14869120,234189
2018-07-25,까뮤이앤씨,013700,-,-,230895,271
2018-07-25,깨끗한나라,004540,-,-,1039066,3959
2018-07-25,나노메딕스,074610,5000,1000,796826,7657
2018-07-25,남광토건,001260,-,-,117714,1725
2018-07-25,남선알미늄,008350,140000,-,3971374,4210
2018-07-25,남선알미우,008355,-,-,1290,13
2018-07-25,남성,004270,-,-,328099,545
2018-07-25,남양유업,003920,46,429,19342,12360
2018-07-25,남양유업우,003925,-,-,2,-
2018-07-25,남영비비안,002070,-,-,23647,160
2018-07-25,남해화학,025860,26550,147803,3761597,53979
2018-07-25,넥센,005720,476,-,292385,1784
2018-07-25,넥센우,005725,-,-,30085,125
2018-07-25,넥센타이어,002350,40512,59535,1334806,14549
2018-07-25,넥센타이어1우B,002355,-,-,25600,113
2018-07-25,넥솔론,110570,-,-,-,-
2018-07-25,넥스트사이언스,003580,1552,-,226938,2383
2018-07-25,넷마블,251270,81076,173020,6449502,960976
